[24-11-05 11:54:43] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 11:54:43] 0        pnames [         TA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 11:55:29] 70     -3116.18 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  8.26e-06 ]
[24-11-05 11:55:30] 71      -3116.2 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30658.6  8.26e-06 ]
[24-11-05 11:55:30] 72     -3116.47 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30750.7  8.26e-06 ]
[24-11-05 11:55:31] 73     -3116.18 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  8.26e-06 ]
[24-11-05 11:55:32] 88   -343002.78 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  5.05e-04 ]
[24-11-05 11:55:32] 89   -330784.42 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  2.57e-04 ]
[24-11-05 11:55:33] 90   -289392.98 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  1.03e-04 ]
[24-11-05 11:55:34] 91   -193298.83 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  4.45e-05 ]
[24-11-05 11:55:34] 93    -80249.75 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  2.21e-05 ]
[24-11-05 11:55:35] 95    -23983.76 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  1.35e-05 ]
[24-11-05 11:55:36] 96     -9886.82 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  4.91e-06 ]
[24-11-05 11:55:36] 97     -2907.55 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  8.05e-06 ]
[24-11-05 11:55:37] 98     -2697.64 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.63e-06 ]
[24-11-05 11:55:38] 99     -3516.15 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  6.59e-06 ]
[24-11-05 11:55:38] 100    -2690.09 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.52e-06 ]
[24-11-05 11:55:39] 101    -2689.84 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:40] 102    -2689.87 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:40] 103     -2689.9 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.53e-06 ]
[24-11-05 11:55:41] 105    -2689.84 [   862905.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:42] 106    -2689.82 [   862906.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:42] 107    -2689.79 [   862908.3    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:43] 108    -2686.65 [   863084.7    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:44] 109    -2648.96 [   867401.8    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:44] 110    -2746.58 [   874387.2    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:45] 111    -2663.15 [   870070.0    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:46] 112    -2654.49 [   865752.8    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:46] 113    -2648.96 [   867446.8    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:47] 114    -2648.96 [   867356.9    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:48] 115    -2648.96 [   867401.8    8879.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:48] 116     -2648.9 [   867401.8    8880.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:49] 117    -2648.82 [   867401.8    8881.8  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:50] 118    -2640.51 [   867401.8    9058.2  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:50] 119    -2614.22 [   867401.8   10052.8  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:51] 120    -2617.63 [   867401.8   11662.0  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:52] 121    -2610.64 [   867401.8   10667.4  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:52] 122    -2611.77 [   867401.8   11047.3  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:53] 123    -2610.65 [   867401.8   10689.6  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:54] 124    -2610.64 [   867401.8   10649.6  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:54] 125    -2610.64 [   867401.8   10667.4  834973.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:55] 126    -2610.64 [   867401.8   10667.4  834974.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:56] 127    -2610.64 [   867401.8   10667.4  834975.9    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:57] 128    -2610.62 [   867401.8   10667.4  835152.2    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:58] 129    -2610.62 [   867401.8   10667.4  835173.6    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:58] 130    -2610.62 [   867401.8   10667.4  835208.1    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:55:59] 131    -2610.62 [   867401.8   10667.4  835186.8    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:00] 132    -2610.62 [   867401.8   10667.4  835165.4    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:00] 133    -2610.62 [   867401.8   10667.4  835171.6    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:01] 134    -2610.62 [   867401.8   10667.4  835175.6    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:02] 135    -2610.62 [   867401.8   10667.4  835173.6    1726.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:02] 136     -2610.0 [   867401.8   10667.4  835173.6    1727.3    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:03] 137    -2609.01 [   867401.8   10667.4  835173.6    1728.9    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:04] 138    -2570.11 [   867401.8   10667.4  835173.6    1860.0    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:04] 139    -2695.33 [   867401.8   10667.4  835173.6    2071.9    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:05] 140    -2589.15 [   867401.8   10667.4  835173.6    1940.9    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:06] 141    -2575.09 [   867401.8   10667.4  835173.6    1809.9    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:06] 142    -2570.05 [   867401.8   10667.4  835173.6    1854.4    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:07] 143    -2570.05 [   867401.8   10667.4  835173.6    1855.7    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:08] 144    -2570.05 [   867401.8   10667.4  835173.6    1853.1    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:08] 145    -2570.05 [   867401.8   10667.4  835173.6    1854.4    3015.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:09] 146    -2569.95 [   867401.8   10667.4  835173.6    1854.4    3016.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:09] 147    -2569.79 [   867401.8   10667.4  835173.6    1854.4    3018.5   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:10] 148    -2568.77 [   867401.8   10667.4  835173.6    1854.4    3041.2   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:11] 149    -2571.59 [   867401.8   10667.4  835173.6    1854.4    3077.8   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:11] 150    -2569.18 [   867401.8   10667.4  835173.6    1854.4    3055.2   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:12] 151    -2568.91 [   867401.8   10667.4  835173.6    1854.4    3032.5   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:13] 152    -2568.77 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:14] 153    -2568.77 [   867401.8   10667.4  835173.6    1854.4    3040.7   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:14] 154    -2568.77 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:15] 155    -2568.77 [   867401.8   10667.4  835173.6    1854.4    3040.9   21570.0   30704.7  7.54e-06 ]
[24-11-05 11:56:16] 156    -2568.77 [   867401.8   10667.4  835173.6    1854.4    3040.9   21571.6   30704.7  7.54e-06 ]
[24-11-05 11:56:16] 157    -2568.77 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   30704.7  7.54e-06 ]
[24-11-05 11:56:17] 158    -2568.93 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   30705.7  7.54e-06 ]
[24-11-05 11:56:18] 159     -2568.5 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   30703.1  7.54e-06 ]
[24-11-05 11:56:18] 160    -2541.88 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   30526.7  7.54e-06 ]
[24-11-05 11:56:19] 161    -2478.05 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29541.5  7.54e-06 ]
[24-11-05 11:56:20] 162    -2721.19 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   27947.3  7.54e-06 ]
[24-11-05 11:56:20] 163    -2516.68 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   28932.6  7.54e-06 ]
[24-11-05 11:56:21] 164    -2484.81 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29917.8  7.54e-06 ]
[24-11-05 11:56:22] 165    -2477.59 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.54e-06 ]
[24-11-05 11:56:22] 166    -2477.59 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29610.1  7.54e-06 ]
[24-11-05 11:56:23] 167    -2477.61 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29631.7  7.54e-06 ]
[24-11-05 11:56:24] 168    -2477.59 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.54e-06 ]
[24-11-05 11:56:25] 183  -351575.38 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  5.04e-04 ]
[24-11-05 11:56:25] 184  -338941.71 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  2.56e-04 ]
[24-11-05 11:56:26] 185  -295937.55 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  1.02e-04 ]
[24-11-05 11:56:27] 186  -195695.35 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  4.38e-05 ]
[24-11-05 11:56:27] 188   -77986.19 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  2.14e-05 ]
[24-11-05 11:56:28] 190   -20904.09 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  1.28e-05 ]
[24-11-05 11:56:29] 191   -31324.45 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  2.61e-06 ]
[24-11-05 11:56:29] 192    -3101.02 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  8.28e-06 ]
[24-11-05 11:56:30] 193    -2507.33 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.18e-06 ]
[24-11-05 11:56:31] 194    -2462.05 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.41e-06 ]
[24-11-05 11:56:31] 195    -2462.04 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.41e-06 ]
[24-11-05 11:56:32] 196    -2462.04 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:33] 197    -2462.04 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:33] 198     -2474.2 [   871898.0   12455.7  835373.9    1982.5    3065.9   21569.0   28537.1  7.27e-06 ]
[24-11-05 11:56:34] 199    -2462.04 [   867401.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:35] 200    -2462.02 [   867402.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:35] 201     -2462.0 [   867404.5   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:36] 202    -2459.21 [   867580.8   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:37] 203    -2421.18 [   872492.6   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:37] 204    -2520.94 [   880440.0   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:38] 205    -2435.74 [   875528.2   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:39] 206    -2426.73 [   870616.5   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:39] 207    -2421.19 [   872441.7   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:40] 208    -2421.19 [   872543.5   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:41] 209    -2421.18 [   872492.6   10667.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:41] 210    -2421.15 [   872492.6   10668.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:42] 211    -2421.09 [   872492.6   10670.1  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:43] 212    -2415.06 [   872492.6   10846.4  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:44] 213    -2393.62 [   872492.6   11968.1  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:44] 214    -2398.33 [   872492.6   13783.0  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:45] 215    -2391.17 [   872492.6   12661.3  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:46] 216    -2392.55 [   872492.6   13089.7  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:46] 217    -2391.14 [   872492.6   12607.7  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:47] 218    -2391.13 [   872492.6   12578.8  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:48] 219    -2391.14 [   872492.6   12559.7  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:48] 220    -2391.13 [   872492.6   12578.8  835173.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:49] 221    -2391.13 [   872492.6   12578.8  835174.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:50] 222    -2391.13 [   872492.6   12578.8  835176.2    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:50] 223    -2391.11 [   872492.6   12578.8  835352.5    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:51] 224    -2391.11 [   872492.6   12578.8  835440.9    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:52] 225    -2391.12 [   872492.6   12578.8  835584.0    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:52] 226    -2391.11 [   872492.6   12578.8  835495.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:53] 227    -2391.11 [   872492.6   12578.8  835407.2    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:54] 228    -2391.11 [   872492.6   12578.8  835438.3    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:54] 229    -2391.11 [   872492.6   12578.8  835443.6    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:55] 230    -2391.11 [   872492.6   12578.8  835440.9    1854.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:56] 231    -2390.98 [   872492.6   12578.8  835440.9    1855.4    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:56] 232    -2390.79 [   872492.6   12578.8  835440.9    1857.0    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:57] 233    -2389.47 [   872492.6   12578.8  835440.9    1880.1    3040.9   21569.0   29620.9  7.40e-06 ]
[24-11-05 11:56:58] 234    -2393.08 [   872492.6   12578.8  835440.9    1917.5    3040.9   21569.0   29620.9  7.40e-06 ]
