[24-10-31 15:14:32] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:14:32] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:14:32] 0            p0 [    27231.7   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:32] 1     -13516.56 [    27231.7   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:32] 2     -13516.56 [    27231.7   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:32] 3     -13516.57 [    27232.7   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:32] 4     -13516.54 [    27230.1   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:33] 5     -13514.74 [    27053.7   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:33] 6     -13503.29 [    22946.3   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:33] 7     -13803.84 [    16300.5   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:33] 8     -13546.41 [    20407.9   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:33] 9     -13499.23 [    24515.2   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:34] 10    -13499.05 [    24100.0   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:34] 11    -13499.02 [    24227.2   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:34] 12    -13499.02 [    24197.1   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:34] 13    -13499.02 [    24257.2   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:34] 14    -13499.02 [    24227.2   15676.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:35] 15    -13499.26 [    24227.2   15677.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:35] 16    -13498.63 [    24227.2   15674.6   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:35] 17    -13456.54 [    24227.2   15498.2   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:35] 19     -13829.4 [    24227.2    8293.7   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:35] 20    -12902.98 [    24227.2   12746.3   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:36] 21    -12852.77 [    24227.2   12351.5   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:36] 22    -12805.12 [    24227.2   10801.6   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:36] 23    -12787.97 [    24227.2   11266.6   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:36] 24    -12788.07 [    24227.2   11329.9   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:37] 25    -12788.23 [    24227.2   11222.5   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:37] 26    -12787.97 [    24227.2   11266.6   77640.7    4253.3   21949.0 ]
[24-10-31 15:14:37] 27    -12788.01 [    24227.2   11266.6   77641.7    4253.3   21949.0 ]
[24-10-31 15:14:37] 28    -12787.92 [    24227.2   11266.6   77639.1    4253.3   21949.0 ]
[24-10-31 15:14:38] 29    -12781.93 [    24227.2   11266.6   77462.7    4253.3   21949.0 ]
[24-10-31 15:14:38] 30    -12627.01 [    24227.2   11266.6   68259.9    4253.3   21949.0 ]
[24-10-31 15:14:38] 31    -13030.61 [    24227.2   11266.6   53369.5    4253.3   21949.0 ]
[24-10-31 15:14:38] 32    -12685.72 [    24227.2   11266.6   62572.3    4253.3   21949.0 ]
[24-10-31 15:14:39] 33    -12649.71 [    24227.2   11266.6   71775.1    4253.3   21949.0 ]
[24-10-31 15:14:39] 34    -12627.02 [    24227.2   11266.6   68166.1    4253.3   21949.0 ]
[24-10-31 15:14:39] 35    -12627.03 [    24227.2   11266.6   68353.7    4253.3   21949.0 ]
[24-10-31 15:14:39] 36    -12627.01 [    24227.2   11266.6   68259.9    4253.3   21949.0 ]
[24-10-31 15:14:40] 37    -12627.36 [    24227.2   11266.6   68259.9    4254.3   21949.0 ]
[24-10-31 15:14:40] 38    -12626.44 [    24227.2   11266.6   68259.9    4251.6   21949.0 ]
[24-10-31 15:14:40] 39    -12574.74 [    24227.2   11266.6   68259.9    4075.3   21949.0 ]
[24-10-31 15:14:40] 40    -12547.55 [    24227.2   11266.6   68259.9    3704.4   21949.0 ]
[24-10-31 15:14:41] 41    -12881.18 [    24227.2   11266.6   68259.9    3104.3   21949.0 ]
[24-10-31 15:14:41] 42    -12606.23 [    24227.2   11266.6   68259.9    3475.2   21949.0 ]
[24-10-31 15:14:41] 43    -12542.66 [    24227.2   11266.6   68259.9    3846.1   21949.0 ]
[24-10-31 15:14:41] 44    -12541.93 [    24227.2   11266.6   68259.9    3804.1   21949.0 ]
[24-10-31 15:14:42] 45    -12541.92 [    24227.2   11266.6   68259.9    3808.6   21949.0 ]
[24-10-31 15:14:42] 46    -12541.94 [    24227.2   11266.6   68259.9    3813.0   21949.0 ]
[24-10-31 15:14:42] 47    -12541.92 [    24227.2   11266.6   68259.9    3808.6   21949.0 ]
[24-10-31 15:14:42] 48    -12541.79 [    24227.2   11266.6   68259.9    3808.6   21950.0 ]
[24-10-31 15:14:42] 49    -12541.58 [    24227.2   11266.6   68259.9    3808.6   21951.6 ]
[24-10-31 15:14:43] 50    -12519.09 [    24227.2   11266.6   68259.9    3808.6   22128.0 ]
[24-10-31 15:14:43] 51    -11850.11 [    24227.2   11266.6   68259.9    3808.6   30122.5 ]
[24-10-31 15:14:43] 52    -11408.66 [    24227.2   11266.6   68259.9    3808.6   43058.1 ]
[24-10-31 15:14:43] 53    -11393.53 [    24227.2   11266.6   68259.9    3808.6   43797.9 ]
[24-10-31 15:14:44] 54    -11370.44 [    24227.2   11266.6   68259.9    3808.6   44995.0 ]
[24-10-31 15:14:44] 57    -11331.19 [    24227.2   11266.6   68259.9    3808.6   47246.0 ]
[24-10-31 15:14:44] 58    -11350.17 [    24227.2   11266.6   68259.9    3808.6   46120.5 ]
[24-10-31 15:14:44] 59    -11309.31 [    24227.2   11266.6   68259.9    3808.6   48637.2 ]
[24-10-31 15:14:45] 60    -11296.61 [    24227.2   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:45] 62    -11301.39 [    24227.2   11266.6   68259.9    3808.6   49168.6 ]
[24-10-31 15:14:45] 64    -11296.61 [    24227.2   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:45] 65    -11296.61 [    24228.2   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:46] 66    -11296.59 [    24225.5   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:46] 67    -11295.29 [    24049.2   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:46] 68    -11290.57 [    22410.2   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:46] 69    -11324.22 [    19758.3   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:47] 70    -11296.08 [    21397.3   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:47] 71    -11290.64 [    23036.2   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:47] 72    -11290.31 [    22707.5   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:47] 73    -11290.31 [    22692.3   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:47] 74    -11290.31 [    22722.6   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:48] 75    -11290.31 [    22707.5   11266.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:48] 76    -11290.25 [    22707.5   11267.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:48] 77    -11290.15 [    22707.5   11269.2   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:48] 78    -11281.89 [    22707.5   11445.6   68259.9    3808.6   49497.0 ]
[24-10-31 15:14:49] 79    -11278.83 [    22707.5   11622.6   68259.9    3808.6   49497.0 ]
