[24-10-31 15:03:35] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:03:35] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:03:35] 0            p0 [    27718.6   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:35] 1     -34432.04 [    27718.6   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:35] 2     -34432.04 [    27718.6   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:36] 3     -34432.04 [    27719.6   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:36] 4     -34432.03 [    27717.0   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:36] 5     -34431.19 [    27540.6   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:36] 6     -34426.19 [    24449.9   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:37] 7     -34492.29 [    19449.0   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:37] 8     -34436.52 [    22539.7   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:37] 9      -34425.6 [    25630.4   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:37] 10    -34425.39 [    25197.8   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:38] 11    -34425.39 [    25232.4   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:38] 12    -34425.39 [    25257.3   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:38] 13    -34425.39 [    25232.4   17261.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:38] 14    -34425.54 [    25232.4   17262.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:39] 15    -34425.16 [    25232.4   17259.7   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:39] 16    -34399.93 [    25232.4   17083.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:39] 17    -34485.67 [    25232.4   11845.4   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:39] 18    -34192.26 [    25232.4   15082.6   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:40] 19    -34175.02 [    25232.4   13846.1   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:40] 20     -34167.9 [    25232.4   14213.2   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:40] 21    -34167.83 [    25232.4   14282.5   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:40] 22    -34167.91 [    25232.4   14312.3   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:41] 23    -34167.81 [    25232.4   14252.7   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:41] 24    -34167.81 [    25232.4   14252.7   42767.1    5559.8   21993.5 ]
[24-10-31 15:03:41] 25    -34167.82 [    25232.4   14252.7   42768.1    5559.8   21993.5 ]
[24-10-31 15:03:41] 26     -34167.8 [    25232.4   14252.7   42765.5    5559.8   21993.5 ]
[24-10-31 15:03:42] 27    -34166.91 [    25232.4   14252.7   42589.1    5559.8   21993.5 ]
[24-10-31 15:03:42] 29    -34159.89 [    25232.4   14252.7   40852.6    5559.8   21993.5 ]
[24-10-31 15:03:42] 31    -34162.98 [    25232.4   14252.7   41720.9    5559.8   21993.5 ]
[24-10-31 15:03:42] 32    -34158.72 [    25232.4   14252.7   40442.7    5559.8   21993.5 ]
[24-10-31 15:03:43] 33    -34158.08 [    25232.4   14252.7   40189.3    5559.8   21993.5 ]
[24-10-31 15:03:43] 34    -34157.73 [    25232.4   14252.7   40032.8    5559.8   21993.5 ]
[24-10-31 15:03:43] 36    -34157.86 [    25232.4   14252.7   40092.6    5559.8   21993.5 ]
[24-10-31 15:03:43] 38    -34157.79 [    25232.4   14252.7   40060.1    5559.8   21993.5 ]
[24-10-31 15:03:44] 39    -34157.73 [    25232.4   14252.7   40032.8    5559.8   21993.5 ]
[24-10-31 15:03:44] 40    -34157.89 [    25232.4   14252.7   40032.8    5560.8   21993.5 ]
[24-10-31 15:03:44] 41    -34157.46 [    25232.4   14252.7   40032.8    5558.2   21993.5 ]
[24-10-31 15:03:44] 42    -34128.48 [    25232.4   14252.7   40032.8    5381.8   21993.5 ]
[24-10-31 15:03:45] 45    -34151.09 [    25232.4   14252.7   40032.8    2577.1   21993.5 ]
[24-10-31 15:03:45] 46    -33935.81 [    25232.4   14252.7   40032.8    3979.5   21993.5 ]
[24-10-31 15:03:45] 47    -33939.02 [    25232.4   14252.7   40032.8    4018.3   21993.5 ]
[24-10-31 15:03:45] 48    -33921.54 [    25232.4   14252.7   40032.8    3443.8   21993.5 ]
[24-10-31 15:03:46] 49    -33918.69 [    25232.4   14252.7   40032.8    3574.8   21993.5 ]
[24-10-31 15:03:46] 50     -33918.7 [    25232.4   14252.7   40032.8    3600.3   21993.5 ]
[24-10-31 15:03:46] 51     -33918.8 [    25232.4   14252.7   40032.8    3554.9   21993.5 ]
[24-10-31 15:03:46] 52    -33918.69 [    25232.4   14252.7   40032.8    3574.8   21993.5 ]
[24-10-31 15:03:47] 53    -33918.64 [    25232.4   14252.7   40032.8    3574.8   21994.5 ]
[24-10-31 15:03:47] 54    -33918.56 [    25232.4   14252.7   40032.8    3574.8   21996.1 ]
[24-10-31 15:03:47] 55     -33910.2 [    25232.4   14252.7   40032.8    3574.8   22172.4 ]
[24-10-31 15:03:47] 56    -33607.69 [    25232.4   14252.7   40032.8    3574.8   31792.2 ]
[24-10-31 15:03:48] 57    -33396.15 [    25232.4   14252.7   40032.8    3574.8   47357.4 ]
[24-10-31 15:03:48] 58    -33380.93 [    25232.4   14252.7   40032.8    3574.8   49159.9 ]
[24-10-31 15:03:48] 61     -33386.6 [    25232.4   14252.7   40032.8    3574.8   48471.4 ]
[24-10-31 15:03:48] 62    -33378.75 [    25232.4   14252.7   40032.8    3574.8   49431.5 ]
[24-10-31 15:03:49] 63    -33376.19 [    25232.4   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:49] 65    -33376.19 [    25232.4   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:49] 66    -33376.19 [    25233.4   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:49] 67    -33376.18 [    25230.8   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:50] 68    -33375.32 [    25054.4   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:50] 69    -33371.41 [    22924.5   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:50] 70    -33405.91 [    19478.1   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:50] 71     -33377.0 [    21608.1   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:51] 72    -33371.31 [    23738.0   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:51] 73    -33371.08 [    23363.1   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:51] 74    -33371.08 [    23381.8   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:51] 75    -33371.08 [    23344.4   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:52] 76    -33371.08 [    23363.1   14252.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:52] 77    -33371.03 [    23363.1   14253.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:52] 78    -33370.95 [    23363.1   14255.3   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:52] 79    -33363.35 [    23363.1   14431.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:53] 80     -33355.3 [    23363.1   14846.3   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:53] 81    -33367.54 [    23363.1   15517.1   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:53] 82    -33356.57 [    23363.1   15102.5   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:53] 83    -33356.83 [    23363.1   14687.9   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:54] 84    -33355.19 [    23363.1   14904.2   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:54] 85    -33355.19 [    23363.1   14897.6   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:54] 86    -33355.19 [    23363.1   14910.7   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:54] 87    -33355.19 [    23363.1   14904.2   40032.8    3574.8   49753.3 ]
[24-10-31 15:03:55] 88     -33355.2 [    23363.1   14904.2   40033.8    3574.8   49753.3 ]
[24-10-31 15:03:55] 89    -33355.18 [    23363.1   14904.2   40031.1    3574.8   49753.3 ]
[24-10-31 15:03:55] 92    -33354.97 [    23363.1   14904.2   40005.4    3574.8   49753.3 ]
[24-10-31 15:03:55] 93    -33355.07 [    23363.1   14904.2   40018.3    3574.8   49753.3 ]
[24-10-31 15:03:56] 96    -33355.01 [    23363.1   14904.2   40010.3    3574.8   49753.3 ]
[24-10-31 15:03:56] 97    -33354.95 [    23363.1   14904.2   40003.1    3574.8   49753.3 ]
[24-10-31 15:03:56] 98    -33354.94 [    23363.1   14904.2   40001.7    3574.8   49753.3 ]
[24-10-31 15:03:56] 99    -33354.93 [    23363.1   14904.2   40000.8    3574.8   49753.3 ]
[24-10-31 15:03:57] 100   -33354.93 [    23363.1   14904.2   40000.2    3574.8   49753.3 ]
[24-10-31 15:03:57] 102   -33354.93 [    23363.1   14904.2   40000.2    3574.8   49753.3 ]
