[24-10-31 15:14:32] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:14:32] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:14:32] 0            p0 [    20798.8   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:32] 1     -35214.08 [    20798.8   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:32] 2     -35214.08 [    20798.8   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:32] 3     -35214.08 [    20799.8   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:32] 4     -35214.07 [    20801.4   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:33] 5     -35213.32 [    20977.7   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:33] 6     -35211.85 [    21688.2   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:33] 7     -35214.01 [    22837.8   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:33] 8     -35212.07 [    22127.3   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:33] 9     -35212.13 [    21416.8   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:34] 10    -35211.83 [    21790.0   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:34] 11    -35211.83 [    21780.1   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:34] 12    -35211.83 [    21770.3   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:34] 13    -35211.83 [    21780.1   14791.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:34] 14    -35211.98 [    21780.1   14792.2   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:35] 15    -35211.58 [    21780.1   14789.6   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:35] 16    -35185.35 [    21780.1   14613.3   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:35] 17    -35470.47 [    21780.1    9336.4   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:35] 18    -34973.82 [    21780.1   12597.7   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:35] 19    -34980.45 [    21780.1   11352.0   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:36] 20    -34958.64 [    21780.1   12053.5   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:36] 21    -34958.55 [    21780.1   12026.1   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:36] 22    -34958.53 [    21780.1   11998.4   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:36] 23     -34961.6 [    21780.1   11751.5   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:37] 24    -34958.57 [    21780.1   11970.5   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:37] 25    -34958.53 [    21780.1   11998.4   71961.1    6164.1   19061.6 ]
[24-10-31 15:14:37] 26    -34958.55 [    21780.1   11998.4   71962.1    6164.1   19061.6 ]
[24-10-31 15:14:37] 27    -34958.48 [    21780.1   11998.4   71959.5    6164.1   19061.6 ]
[24-10-31 15:14:38] 28    -34953.45 [    21780.1   11998.4   71783.1    6164.1   19061.6 ]
[24-10-31 15:14:38] 29    -34614.22 [    21780.1   11998.4   52559.3    6164.1   19061.6 ]
[24-10-31 15:14:38] 30    -34591.15 [    21780.1   11998.4   46435.2    6164.1   19061.6 ]
[24-10-31 15:14:38] 32    -34596.83 [    21780.1   11998.4   42650.4    6164.1   19061.6 ]
[24-10-31 15:14:39] 33    -34595.22 [    21780.1   11998.4   48774.4    6164.1   19061.6 ]
[24-10-31 15:14:39] 34    -34591.03 [    21780.1   11998.4   45960.2    6164.1   19061.6 ]
[24-10-31 15:14:39] 35    -34591.07 [    21780.1   11998.4   45700.2    6164.1   19061.6 ]
[24-10-31 15:14:39] 36    -34591.03 [    21780.1   11998.4   45960.2    6164.1   19061.6 ]
[24-10-31 15:14:40] 37    -34591.13 [    21780.1   11998.4   45960.2    6165.1   19061.6 ]
[24-10-31 15:14:40] 38    -34590.87 [    21780.1   11998.4   45960.2    6162.5   19061.6 ]
[24-10-31 15:14:40] 39    -34573.13 [    21780.1   11998.4   45960.2    5986.1   19061.6 ]
[24-10-31 15:14:40] 40    -53015.43 [    21780.1   11998.4   45960.2     429.6   19061.6 ]
[24-10-31 15:14:41] 41     -34512.1 [    21780.1   11998.4   45960.2    3863.7   19061.6 ]
[24-10-31 15:14:41] 42    -35138.32 [    21780.1   11998.4   45960.2    2552.0   19061.6 ]
[24-10-31 15:14:41] 43     -34484.7 [    21780.1   11998.4   45960.2    4827.3   19061.6 ]
[24-10-31 15:14:41] 44    -34478.85 [    21780.1   11998.4   45960.2    4633.6   19061.6 ]
[24-10-31 15:14:42] 45     -34477.5 [    21780.1   11998.4   45960.2    4532.3   19061.6 ]
[24-10-31 15:14:42] 46    -34477.35 [    21780.1   11998.4   45960.2    4467.0   19061.6 ]
[24-10-31 15:14:42] 47    -34477.33 [    21780.1   11998.4   45960.2    4483.9   19061.6 ]
[24-10-31 15:14:42] 48    -34477.36 [    21780.1   11998.4   45960.2    4500.7   19061.6 ]
[24-10-31 15:14:43] 49    -34477.33 [    21780.1   11998.4   45960.2    4483.9   19061.6 ]
[24-10-31 15:14:43] 50    -34477.25 [    21780.1   11998.4   45960.2    4483.9   19062.6 ]
[24-10-31 15:14:43] 51    -34477.12 [    21780.1   11998.4   45960.2    4483.9   19064.2 ]
[24-10-31 15:14:43] 52    -34463.05 [    21780.1   11998.4   45960.2    4483.9   19240.6 ]
[24-10-31 15:14:43] 53    -34024.98 [    21780.1   11998.4   45960.2    4483.9   27529.5 ]
[24-10-31 15:14:44] 54    -33718.84 [    21780.1   11998.4   45960.2    4483.9   40941.2 ]
[24-10-31 15:14:44] 55    -33696.99 [    21780.1   11998.4   45960.2    4483.9   42484.3 ]
[24-10-31 15:14:44] 56    -33665.07 [    21780.1   11998.4   45960.2    4483.9   44981.0 ]
[24-10-31 15:14:44] 59    -33636.04 [    21780.1   11998.4   45960.2    4483.9   47544.7 ]
[24-10-31 15:14:45] 60    -33650.12 [    21780.1   11998.4   45960.2    4483.9   46262.8 ]
[24-10-31 15:14:45] 61    -33619.73 [    21780.1   11998.4   45960.2    4483.9   49129.1 ]
[24-10-31 15:14:45] 63    -33625.82 [    21780.1   11998.4   45960.2    4483.9   48523.9 ]
[24-10-31 15:14:45] 64    -33616.04 [    21780.1   11998.4   45960.2    4483.9   49503.1 ]
[24-10-31 15:14:46] 66    -33616.04 [    21780.1   11998.4   45960.2    4483.9   49503.1 ]
