[24-10-31 15:03:16] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:03:16] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:03:16] 0            p0 [    17743.1   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:16] 1     -26219.41 [    17743.1   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:16] 2     -26219.41 [    17743.1   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:17] 3     -26219.36 [    17744.1   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:17] 4     -26219.28 [    17745.7   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:17] 5     -26211.08 [    17922.1   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:17] 6     -26093.47 [    21974.6   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:18] 7     -26045.38 [    28531.8   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:18] 8     -26048.52 [    27047.0   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:18] 9     -26069.75 [    39141.5   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:18] 10    -26048.18 [    32584.3   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:19] 11    -26052.62 [    26027.2   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:19] 12     -26044.8 [    29925.7   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:19] 13    -26044.76 [    29728.4   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:19] 14    -26044.76 [    29608.5   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:20] 15    -26044.77 [    29489.9   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:20] 16    -26044.76 [    29608.5   22211.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:20] 17    -26044.88 [    29608.5   22212.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:20] 18    -26044.57 [    29608.5   22210.1   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:20] 19    -26044.25 [    29608.5   22207.5   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:21] 20    -26043.74 [    29608.5   22203.2   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:21] 21     -26042.9 [    29608.5   22196.4   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:21] 22    -26041.56 [    29608.5   22185.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:21] 23    -26039.38 [    29608.5   22167.4   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:22] 24    -26035.85 [    29608.5   22138.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:22] 25    -26030.12 [    29608.5   22091.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:22] 26    -26020.81 [    29608.5   22015.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:22] 27    -26005.61 [    29608.5   21892.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:23] 28     -25980.7 [    29608.5   21693.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:23] 29    -25939.53 [    29608.5   21371.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:23] 30    -25870.56 [    29608.5   20850.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:23] 31     -25752.3 [    29608.5   20007.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:24] 32    -25541.42 [    29608.5   18643.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:24] 33    -25137.68 [    29608.5   16436.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:24] 34    -24250.24 [    29608.5   12865.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:24] 35    -21620.33 [    29608.5    7087.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:25] 37    -19200.77 [    29608.5    3516.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:25] 38    -33816.17 [    29608.5    1309.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:25] 39    -20107.22 [    29608.5    5033.7   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:25] 40     -19723.8 [    29608.5    2673.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:26] 41    -19249.76 [    29608.5    3703.3   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:26] 42    -19191.54 [    29608.5    3329.4   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:26] 43    -19266.32 [    29608.5    3078.8   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:26] 44    -19191.54 [    29608.5    3329.4   77671.4    5949.7   17721.6 ]
[24-10-31 15:03:27] 45    -19191.55 [    29608.5    3329.4   77672.4    5949.7   17721.6 ]
[24-10-31 15:03:27] 46    -19191.52 [    29608.5    3329.4   77669.7    5949.7   17721.6 ]
[24-10-31 15:03:27] 47    -19189.87 [    29608.5    3329.4   77493.4    5949.7   17721.6 ]
[24-10-31 15:03:27] 48     -19189.0 [    29608.5    3329.4   77245.6    5949.7   17721.6 ]
[24-10-31 15:03:28] 49     -19191.2 [    29608.5    3329.4   76844.6    5949.7   17721.6 ]
[24-10-31 15:03:28] 50    -19189.32 [    29608.5    3329.4   77092.4    5949.7   17721.6 ]
[24-10-31 15:03:28] 51    -19189.13 [    29608.5    3329.4   77340.2    5949.7   17721.6 ]
[24-10-31 15:03:28] 52     -19189.0 [    29608.5    3329.4   77241.3    5949.7   17721.6 ]
[24-10-31 15:03:29] 53     -19189.0 [    29608.5    3329.4   77249.8    5949.7   17721.6 ]
[24-10-31 15:03:29] 54     -19189.0 [    29608.5    3329.4   77245.6    5949.7   17721.6 ]
[24-10-31 15:03:29] 55     -19189.6 [    29608.5    3329.4   77245.6    5950.7   17721.6 ]
[24-10-31 15:03:29] 56    -19188.03 [    29608.5    3329.4   77245.6    5948.0   17721.6 ]
[24-10-31 15:03:30] 57    -19083.99 [    29608.5    3329.4   77245.6    5771.7   17721.6 ]
[24-10-31 15:03:30] 59    -18771.09 [    29608.5    3329.4   77245.6    3400.2   17721.6 ]
[24-10-31 15:03:30] 60    -23708.71 [    29608.5    3329.4   77245.6    1934.6   17721.6 ]
[24-10-31 15:03:30] 61    -18519.24 [    29608.5    3329.4   77245.6    4513.6   17721.6 ]
[24-10-31 15:03:31] 62    -18489.28 [    29608.5    3329.4   77245.6    4354.2   17721.6 ]
[24-10-31 15:03:31] 63    -18476.19 [    29608.5    3329.4   77245.6    4217.4   17721.6 ]
[24-10-31 15:03:31] 64    -18500.95 [    29608.5    3329.4   77245.6    3905.3   17721.6 ]
[24-10-31 15:03:31] 65    -18474.66 [    29608.5    3329.4   77245.6    4163.1   17721.6 ]
[24-10-31 15:03:31] 66    -18474.65 [    29608.5    3329.4   77245.6    4145.2   17721.6 ]
[24-10-31 15:03:32] 67    -18474.89 [    29608.5    3329.4   77245.6    4127.2   17721.6 ]
[24-10-31 15:03:32] 68    -18474.65 [    29608.5    3329.4   77245.6    4145.2   17721.6 ]
[24-10-31 15:03:32] 69    -18474.37 [    29608.5    3329.4   77245.6    4145.2   17722.6 ]
[24-10-31 15:03:32] 70    -18473.91 [    29608.5    3329.4   77245.6    4145.2   17724.2 ]
