[24-10-31 15:27:51] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:27:51] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:27:51] 0            p0 [    27225.6   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:51] 1     -24763.54 [    27225.6   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:51] 2     -24763.54 [    27225.6   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:51] 3     -24763.55 [    27226.6   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:52] 4     -24763.53 [    27224.0   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:52] 5     -24762.55 [    27047.7   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:52] 6     -24758.92 [    21139.3   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:52] 7     -25339.74 [    11579.4   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:53] 8     -24822.13 [    17487.8   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:53] 9     -24751.36 [    23396.1   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:53] 10    -24751.65 [    22975.7   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:53] 11    -24751.36 [    23434.4   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:54] 12    -24751.36 [    23472.3   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:54] 13    -24753.28 [    24838.0   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:54] 14    -24751.36 [    23509.8   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:54] 15    -24751.36 [    23472.3   22768.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:55] 16    -24751.45 [    23472.3   22769.6   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:55] 17     -24751.2 [    23472.3   22767.0   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:55] 18    -24750.95 [    23472.3   22764.3   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:55] 19    -24750.54 [    23472.3   22760.1   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:56] 20    -24749.87 [    23472.3   22753.2   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:56] 21    -24748.79 [    23472.3   22742.2   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:56] 22    -24747.05 [    23472.3   22724.2   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:56] 23    -24744.22 [    23472.3   22695.2   78553.7    4379.6   14570.6 ]
[24-10-31 15:27:57] 24    -24739.63 [    23472.3   22648.2   78553.7    4379.6   14570.6 ]
