[24-10-31 15:23:27] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:23:27] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:23:27] 0            p0 [    24050.4   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:28] 1     -23742.95 [    24050.4   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:28] 2     -23742.95 [    24050.4   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:29] 3     -23742.93 [    24051.4   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:29] 4     -23742.89 [    24053.0   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:30] 5     -23738.99 [    24229.3   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:30] 6     -23659.17 [    29960.6   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:30] 7     -23623.58 [    39234.0   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:30] 8     -23626.06 [    37451.3   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:31] 10    -23622.47 [    44965.3   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:31] 11    -23624.99 [    48507.4   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:31] 12    -23621.95 [    43088.8   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:31] 13    -23621.94 [    42889.3   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:32] 14    -23621.94 [    42668.9   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:32] 15    -23621.94 [    42482.7   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:32] 16    -23621.94 [    42668.9   15262.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:32] 17    -23622.18 [    42668.9   15263.6   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:32] 18    -23621.53 [    42668.9   15261.0   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:33] 19    -23620.88 [    42668.9   15258.4   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:33] 20    -23619.83 [    42668.9   15254.2   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:33] 21    -23618.12 [    42668.9   15247.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:33] 22    -23615.35 [    42668.9   15236.2   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:34] 23    -23610.87 [    42668.9   15218.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:34] 24     -23603.6 [    42668.9   15189.2   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:34] 25    -23591.79 [    42668.9   15142.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:34] 26    -23572.55 [    42668.9   15066.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:34] 27    -23541.09 [    42668.9   14943.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:35] 28     -23489.3 [    42668.9   14744.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:35] 29    -23403.08 [    42668.9   14422.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:35] 30    -23256.91 [    42668.9   13901.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:35] 31    -23001.28 [    42668.9   13058.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:36] 32    -22529.54 [    42668.9   11694.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:36] 33    -21571.04 [    42668.9    9487.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:36] 34     -19305.9 [    42668.9    5916.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:36] 35   -257460.33 [    42668.9     138.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:36] 36     -17911.1 [    42668.9    3709.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:37] 37    -19972.36 [    42668.9    2345.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:37] 38    -18133.33 [    42668.9    4286.2   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:37] 39    -18024.59 [    42668.9    3188.3   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:37] 40    -17901.32 [    42668.9    3593.7   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:38] 41    -17908.74 [    42668.9    3477.0   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:38] 42    -17901.32 [    42668.9    3593.7   76126.7    5936.0   26219.0 ]
[24-10-31 15:23:38] 43    -17901.32 [    42668.9    3593.7   76127.7    5936.0   26219.0 ]
[24-10-31 15:23:38] 44    -17901.32 [    42668.9    3593.7   76129.3    5936.0   26219.0 ]
[24-10-31 15:23:39] 45    -17901.31 [    42668.9    3593.7   76155.3    5936.0   26219.0 ]
[24-10-31 15:23:39] 46    -17901.34 [    42668.9    3593.7   76197.2    5936.0   26219.0 ]
[24-10-31 15:23:39] 47    -17901.32 [    42668.9    3593.7   76171.3    5936.0   26219.0 ]
[24-10-31 15:23:39] 48    -17901.32 [    42668.9    3593.7   76145.4    5936.0   26219.0 ]
[24-10-31 15:23:40] 49    -17901.31 [    42668.9    3593.7   76155.0    5936.0   26219.0 ]
[24-10-31 15:23:40] 50    -17901.31 [    42668.9    3593.7   76155.5    5936.0   26219.0 ]
[24-10-31 15:23:40] 51    -17901.31 [    42668.9    3593.7   76155.3    5936.0   26219.0 ]
