[24-11-01 12:13:12] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:13:12] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:13:12] 0            p0 [    33265.4  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:12] 1      -2598.89 [    33265.4  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:12] 2      -2598.89 [    33265.4  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:12] 3      -2598.95 [    33266.4  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:12] 4       -2598.8 [    33263.8  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:12] 5       -2589.6 [    33087.4  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:13] 6      -2564.52 [    31977.4  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:13] 7      -2660.83 [    30181.2  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:13] 8      -2579.82 [    31291.3  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:13] 9      -2567.17 [    32401.4  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:13] 10     -2564.34 [    32068.1  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:14] 11     -2564.34 [    32056.1  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:14] 12     -2564.34 [    32080.0  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:14] 13     -2564.34 [    32068.1  102656.2   15136.0   29999.9 ]
[24-11-01 12:13:14] 14     -2564.32 [    32068.1  102657.2   15136.0   29999.9 ]
[24-11-01 12:13:14] 15     -2564.29 [    32068.1  102658.8   15136.0   29999.9 ]
[24-11-01 12:13:15] 16     -2560.93 [    32068.1  102835.2   15136.0   29999.9 ]
[24-11-01 12:13:15] 17     -2270.44 [    32068.1  122059.1   15136.0   29999.9 ]
[24-11-01 12:13:15] 18     -2114.92 [    32068.1  149682.9   15136.0   29999.9 ]
[24-11-01 12:13:15] 19     -2513.37 [    32068.1  194379.3   15136.0   29999.9 ]
[24-11-01 12:13:15] 20     -2172.59 [    32068.1  166755.4   15136.0   29999.9 ]
[24-11-01 12:13:15] 21     -2137.95 [    32068.1  139131.6   15136.0   29999.9 ]
[24-11-01 12:13:16] 22     -2114.94 [    32068.1  150153.2   15136.0   29999.9 ]
[24-11-01 12:13:16] 23      -2115.0 [    32068.1  149212.7   15136.0   29999.9 ]
[24-11-01 12:13:16] 24     -2114.92 [    32068.1  149682.9   15136.0   29999.9 ]
[24-11-01 12:13:16] 25     -2114.59 [    32068.1  149682.9   15137.0   29999.9 ]
[24-11-01 12:13:16] 26     -2114.04 [    32068.1  149682.9   15138.6   29999.9 ]
[24-11-01 12:13:16] 27     -2055.84 [    32068.1  149682.9   15315.0   29999.9 ]
[24-11-01 12:13:17] 28     -1232.05 [    32068.1  149682.9   19285.7   29999.9 ]
[24-11-01 12:13:17] 29      -854.67 [    32068.1  149682.9   25710.5   29999.9 ]
[24-11-01 12:13:17] 30      -880.41 [    32068.1  149682.9   24551.0   29999.9 ]
[24-11-01 12:13:17] 31      -918.58 [    32068.1  149682.9   36106.1   29999.9 ]
[24-11-01 12:13:17] 32      -835.71 [    32068.1  149682.9   29681.3   29999.9 ]
[24-11-01 12:13:18] 33      -857.07 [    32068.1  149682.9   32135.3   29999.9 ]
[24-11-01 12:13:18] 34      -833.01 [    32068.1  149682.9   28833.8   29999.9 ]
[24-11-01 12:13:18] 35       -832.8 [    32068.1  149682.9   28632.4   29999.9 ]
[24-11-01 12:13:18] 36      -832.77 [    32068.1  149682.9   28492.0   29999.9 ]
[24-11-01 12:13:18] 37      -832.82 [    32068.1  149682.9   28358.4   29999.9 ]
[24-11-01 12:13:18] 38      -832.77 [    32068.1  149682.9   28492.0   29999.9 ]
[24-11-01 12:13:19] 39      -832.87 [    32068.1  149682.9   28492.0   30000.9 ]
[24-11-01 12:13:19] 40      -832.61 [    32068.1  149682.9   28492.0   29998.2 ]
[24-11-01 12:13:19] 41      -815.55 [    32068.1  149682.9   28492.0   29821.9 ]
[24-11-01 12:13:19] 42      -8574.9 [    32068.1  149682.9   28492.0   10598.0 ]
[24-11-01 12:13:19] 43      -396.18 [    32068.1  149682.9   28492.0   22479.0 ]
[24-11-01 12:13:19] 44      -945.39 [    32068.1  149682.9   28492.0   17940.9 ]
[24-11-01 12:13:20] 45      -415.81 [    32068.1  149682.9   28492.0   24245.8 ]
[24-11-01 12:13:20] 46      -394.03 [    32068.1  149682.9   28492.0   22689.4 ]
[24-11-01 12:13:20] 47      -393.22 [    32068.1  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:20] 48      -393.23 [    32068.1  149682.9   28492.0   22887.2 ]
[24-11-01 12:13:20] 49      -393.36 [    32068.1  149682.9   28492.0   23028.0 ]
[24-11-01 12:13:21] 50     -6306.87 [    30870.7  196709.7   41848.0   15915.4 ]
[24-11-01 12:13:21] 51      -393.22 [    32068.1  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:21] 52      -393.32 [    32069.1  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:21] 53      -393.07 [    32066.5  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:21] 54      -377.33 [    31890.1  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:21] 55      -303.27 [    29936.7  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:22] 56      -680.88 [    26775.9  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:22] 57       -364.5 [    28729.4  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:22] 58      -308.46 [    30682.8  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:22] 59      -301.58 [    30191.9  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:22] 60      -301.58 [    30173.1  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:23] 61       -301.6 [    30154.2  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:23] 62      -301.58 [    30173.1  149682.9   28492.0   22957.6 ]
[24-11-01 12:13:23] 63      -301.58 [    30173.1  149683.9   28492.0   22957.6 ]
[24-11-01 12:13:23] 64      -301.57 [    30173.1  149685.6   28492.0   22957.6 ]
[24-11-01 12:13:23] 65      -300.96 [    30173.1  149861.9   28492.0   22957.6 ]
[24-11-01 12:13:23] 66      -290.21 [    30173.1  156214.4   28492.0   22957.6 ]
[24-11-01 12:13:24] 67      -318.51 [    30173.1  166492.9   28492.0   22957.6 ]
[24-11-01 12:13:24] 68      -294.34 [    30173.1  160140.4   28492.0   22957.6 ]
[24-11-01 12:13:24] 69      -291.77 [    30173.1  153788.0   28492.0   22957.6 ]
[24-11-01 12:13:24] 70      -290.21 [    30173.1  156149.1   28492.0   22957.6 ]
[24-11-01 12:13:24] 71      -290.21 [    30173.1  156279.7   28492.0   22957.6 ]
[24-11-01 12:13:24] 72      -290.21 [    30173.1  156214.4   28492.0   22957.6 ]
[24-11-01 12:13:25] 73      -290.23 [    30173.1  156214.4   28493.0   22957.6 ]
[24-11-01 12:13:25] 74      -290.17 [    30173.1  156214.4   28490.4   22957.6 ]
[24-11-01 12:13:25] 75      -286.78 [    30173.1  156214.4   28314.0   22957.6 ]
[24-11-01 12:13:25] 76      -266.44 [    30173.1  156214.4   22904.8   22957.6 ]
[24-11-01 12:13:25] 77     -1444.68 [    30173.1  156214.4   14152.4   22957.6 ]
[24-11-01 12:13:25] 78       -415.9 [    30173.1  156214.4   19561.6   22957.6 ]
[24-11-01 12:13:26] 79      -249.72 [    30173.1  156214.4   24970.9   22957.6 ]
