[24-11-01 12:11:28] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:11:28] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:11:28] 0            p0 [    21402.3   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:28] 1      -7019.71 [    21402.3   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:28] 2      -7019.71 [    21402.3   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:28] 3      -7018.44 [    21403.3   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:28] 4       -7016.4 [    21404.9   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:28] 5      -6796.46 [    21581.3   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:28] 6      -1875.87 [    28109.6   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:29] 7      -1093.11 [    38672.7   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:29] 8       -798.73 [    34322.9   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:29] 9       -944.41 [    31949.6   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:29] 10       -838.8 [    35984.4   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:29] 11      -798.08 [    34584.6   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:29] 12      -798.79 [    34716.4   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:29] 13      -798.08 [    34584.6   92504.1   11989.2   16592.4 ]
[24-11-01 12:11:30] 14      -798.06 [    34584.6   92505.1   11989.2   16592.4 ]
[24-11-01 12:11:30] 15      -798.04 [    34584.6   92506.7   11989.2   16592.4 ]
[24-11-01 12:11:30] 16      -795.23 [    34584.6   92683.1   11989.2   16592.4 ]
[24-11-01 12:11:30] 17      -679.78 [    34584.6  107171.0   11989.2   16592.4 ]
[24-11-01 12:11:30] 18      -963.19 [    34584.6  130613.1   11989.2   16592.4 ]
[24-11-01 12:11:30] 19       -720.4 [    34584.6  116125.1   11989.2   16592.4 ]
[24-11-01 12:11:31] 20      -697.21 [    34584.6  101637.1   11989.2   16592.4 ]
[24-11-01 12:11:31] 21      -679.76 [    34584.6  107373.0   11989.2   16592.4 ]
[24-11-01 12:11:31] 22      -679.77 [    34584.6  107521.7   11989.2   16592.4 ]
[24-11-01 12:11:31] 23      -679.76 [    34584.6  107373.0   11989.2   16592.4 ]
[24-11-01 12:11:31] 24      -679.55 [    34584.6  107373.0   11990.2   16592.4 ]
[24-11-01 12:11:31] 25      -679.21 [    34584.6  107373.0   11991.8   16592.4 ]
[24-11-01 12:11:32] 26      -643.37 [    34584.6  107373.0   12168.2   16592.4 ]
[24-11-01 12:11:32] 27      -379.27 [    34584.6  107373.0   14336.7   16592.4 ]
[24-11-01 12:11:32] 28      -329.13 [    34584.6  107373.0   17845.4   16592.4 ]
[24-11-01 12:11:32] 29      -315.82 [    34584.6  107373.0   16468.4   16592.4 ]
[24-11-01 12:11:32] 30       -325.0 [    34584.6  107373.0   15654.2   16592.4 ]
[24-11-01 12:11:32] 31      -317.23 [    34584.6  107373.0   16994.4   16592.4 ]
[24-11-01 12:11:33] 32      -315.69 [    34584.6  107373.0   16602.5   16592.4 ]
[24-11-01 12:11:33] 33      -315.69 [    34584.6  107373.0   16556.4   16592.4 ]
[24-11-01 12:11:33] 34      -315.72 [    34584.6  107373.0   16648.7   16592.4 ]
[24-11-01 12:11:33] 35      -315.69 [    34584.6  107373.0   16602.5   16592.4 ]
[24-11-01 12:11:33] 36      -315.75 [    34584.6  107373.0   16602.5   16593.4 ]
[24-11-01 12:11:33] 37      -315.59 [    34584.6  107373.0   16602.5   16590.8 ]
[24-11-01 12:11:34] 38      -305.92 [    34584.6  107373.0   16602.5   16414.4 ]
[24-11-01 12:11:34] 39      -284.64 [    34584.6  107373.0   16602.5   15385.0 ]
[24-11-01 12:11:34] 40      -429.84 [    34584.6  107373.0   16602.5   13719.2 ]
[24-11-01 12:11:34] 41      -308.71 [    34584.6  107373.0   16602.5   14748.7 ]
[24-11-01 12:11:34] 42       -285.0 [    34584.6  107373.0   16602.5   15778.2 ]
