[24-11-01 12:20:34] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:20:34] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:20:34] 0            p0 [    41305.3   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:34] 1      -3053.17 [    41305.3   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:34] 2      -3053.17 [    41305.3   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:34] 3       -3053.4 [    41306.3   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:34] 4      -3052.79 [    41303.7   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:35] 5      -3011.45 [    41127.4   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:35] 6      -2964.62 [    27472.9   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:35] 7     -68947.96 [     5379.4   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:35] 8     -11086.56 [    19033.9   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:35] 9      -1962.12 [    32688.4   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:36] 10     -2009.95 [    31784.4   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:36] 11     -1954.63 [    33055.4   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:36] 12     -1953.25 [    33270.9   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:36] 13     -1953.29 [    33351.3   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:36] 14     -1953.51 [    33190.6   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:36] 15     -1953.25 [    33270.9   84516.6   13015.5   21931.4 ]
[24-11-01 12:20:37] 16     -1953.22 [    33270.9   84517.6   13015.5   21931.4 ]
[24-11-01 12:20:37] 17     -1953.18 [    33270.9   84519.2   13015.5   21931.4 ]
[24-11-01 12:20:37] 18     -1948.13 [    33270.9   84695.6   13015.5   21931.4 ]
[24-11-01 12:20:37] 19     -1525.15 [    33270.9  103919.4   13015.5   21931.4 ]
[24-11-01 12:20:37] 20     -1345.47 [    33270.9  126682.0   13015.5   21931.4 ]
[24-11-01 12:20:37] 21     -1774.95 [    33270.9  163512.6   13015.5   21931.4 ]
[24-11-01 12:20:38] 22     -1405.67 [    33270.9  140750.1   13015.5   21931.4 ]
[24-11-01 12:20:38] 23     -1373.39 [    33270.9  117987.5   13015.5   21931.4 ]
[24-11-01 12:20:38] 24     -1345.38 [    33270.9  127214.4   13015.5   21931.4 ]
[24-11-01 12:20:38] 25     -1345.45 [    33270.9  127641.4   13015.5   21931.4 ]
[24-11-01 12:20:38] 26     -1345.38 [    33270.9  127214.4   13015.5   21931.4 ]
[24-11-01 12:20:39] 27     -1345.06 [    33270.9  127214.4   13016.5   21931.4 ]
[24-11-01 12:20:39] 28     -1344.54 [    33270.9  127214.4   13018.2   21931.4 ]
[24-11-01 12:20:39] 29     -1289.22 [    33270.9  127214.4   13194.5   21931.4 ]
