[24-11-05 15:08:30] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 15:08:30] 0        pnames [         NA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 15:09:07] 72    -12803.37 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  8.24e-06 ]
[24-11-05 15:09:08] 73    -12803.41 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   27999.0  8.24e-06 ]
[24-11-05 15:09:08] 74     -12803.5 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28090.3  8.24e-06 ]
[24-11-05 15:09:09] 75    -12803.37 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  8.24e-06 ]
[24-11-05 15:09:09] 90   -155786.18 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  5.05e-04 ]
[24-11-05 15:09:10] 91   -146603.45 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  2.57e-04 ]
[24-11-05 15:09:10] 92   -118612.75 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  1.03e-04 ]
[24-11-05 15:09:11] 93    -69388.06 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  4.45e-05 ]
[24-11-05 15:09:11] 95    -30646.24 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  2.21e-05 ]
[24-11-05 15:09:12] 97    -16802.77 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  1.35e-05 ]
[24-11-05 15:09:12] 98    -14356.53 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  4.81e-06 ]
[24-11-05 15:09:13] 99    -12792.85 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  8.15e-06 ]
[24-11-05 15:09:13] 100   -12772.04 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.83e-06 ]
[24-11-05 15:09:14] 101   -12972.74 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  6.67e-06 ]
[24-11-05 15:09:14] 102   -12771.66 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:15] 103   -12771.66 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:15] 104   -12771.66 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.79e-06 ]
[24-11-05 15:09:16] 105   -45837.63 [     6415.1   20954.6  603222.6     332.4    2847.3   25512.5   23479.0  7.33e-06 ]
[24-11-05 15:09:16] 106   -12771.66 [    13923.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:17] 107   -12768.66 [    13924.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:17] 108   -12763.81 [    13925.9   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:18] 109   -12242.96 [    14102.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:19] 110    -6529.47 [    19882.2   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:19] 111   -76444.83 [    29234.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:20] 112   -18566.82 [    23454.4   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:20] 113     -5708.8 [    17674.5   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:21] 114    -5504.31 [    18420.0   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:21] 115    -5503.54 [    18357.6   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:22] 116    -5505.03 [    18313.3   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:23] 117    -5503.54 [    18357.6   14285.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:23] 118    -5502.82 [    18357.6   14286.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:24] 119    -5501.66 [    18357.6   14287.9  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:24] 120    -5378.77 [    18357.6   14464.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:25] 121    -4282.59 [    18357.6   17089.6  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:26] 122    -4112.91 [    18357.6   21337.5  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:26] 123    -4038.57 [    18357.6   19577.1  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:27] 124    -4071.33 [    18357.6   18627.0  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:27] 125    -4049.19 [    18357.6   20249.5  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:28] 126     -4038.5 [    18357.6   19658.5  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:28] 127    -4038.67 [    18357.6   19712.2  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:29] 128     -4038.5 [    18357.6   19658.5  565330.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:30] 129     -4038.5 [    18357.6   19658.5  565331.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:30] 130    -4038.49 [    18357.6   19658.5  565333.3    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:31] 131    -4037.59 [    18357.6   19658.5  565509.7    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:31] 132     -3988.5 [    18357.6   19658.5  584269.5    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:32] 133    -4090.69 [    18357.6   19658.5  614623.6    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:33] 134    -4002.18 [    18357.6   19658.5  595863.8    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:33] 135    -3996.56 [    18357.6   19658.5  577103.9    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:34] 136     -3988.4 [    18357.6   19658.5  585264.6    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:34] 137     -3988.4 [    18357.6   19658.5  585065.3    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:35] 138    -3988.41 [    18357.6   19658.5  585464.0    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:35] 139     -3988.4 [    18357.6   19658.5  585264.6    1440.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:36] 140    -3986.57 [    18357.6   19658.5  585264.6    1441.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:36] 141    -3983.63 [    18357.6   19658.5  585264.6    1443.3    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:37] 142    -3738.96 [    18357.6   19658.5  585264.6    1619.6    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:38] 143     -3678.5 [    18357.6   19658.5  585264.6    1817.2    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:38] 144     -4241.5 [    18357.6   19658.5  585264.6    2137.0    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:39] 145    -3783.26 [    18357.6   19658.5  585264.6    1939.4    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:39] 146    -3671.06 [    18357.6   19658.5  585264.6    1741.8    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:40] 147    -3669.05 [    18357.6   19658.5  585264.6    1766.7    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:40] 148    -3669.07 [    18357.6   19658.5  585264.6    1763.4    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:41] 149     -3669.1 [    18357.6   19658.5  585264.6    1769.9    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:42] 150    -3669.05 [    18357.6   19658.5  585264.6    1766.7    2797.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:42] 151    -3669.71 [    18357.6   19658.5  585264.6    1766.7    2798.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:43] 152    -3667.99 [    18357.6   19658.5  585264.6    1766.7    2796.3   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:43] 153    -3637.92 [    18357.6   19658.5  585264.6    1766.7    2706.2   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:44] 154    -3701.15 [    18357.6   19658.5  585264.6    1766.7    2560.4   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:44] 155    -3646.53 [    18357.6   19658.5  585264.6    1766.7    2650.5   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:45] 156     -3642.8 [    18357.6   19658.5  585264.6    1766.7    2740.6   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:46] 157    -3637.86 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:46] 158    -3637.86 [    18357.6   19658.5  585264.6    1766.7    2702.8   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:47] 159    -3637.87 [    18357.6   19658.5  585264.6    1766.7    2700.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:47] 160    -3637.86 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:48] 161    -3637.86 [    18357.6   19658.5  585264.6    1766.7    2701.9   25513.5   28044.7  7.78e-06 ]
[24-11-05 15:09:48] 162    -3637.86 [    18357.6   19658.5  585264.6    1766.7    2701.9   25515.1   28044.7  7.78e-06 ]
[24-11-05 15:09:49] 163    -3637.86 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   28044.7  7.78e-06 ]
[24-11-05 15:09:50] 164     -3638.2 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   28045.7  7.78e-06 ]
[24-11-05 15:09:50] 165    -3637.32 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   28043.0  7.78e-06 ]
[24-11-05 15:09:51] 166    -3580.73 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   27866.7  7.78e-06 ]
[24-11-05 15:09:51] 167     -3299.8 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   25738.2  7.78e-06 ]
[24-11-05 15:09:52] 168    -4991.71 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   22294.1  7.78e-06 ]
[24-11-05 15:09:53] 169    -3575.66 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   24422.7  7.78e-06 ]
[24-11-05 15:09:53] 170    -3312.45 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26551.2  7.78e-06 ]
[24-11-05 15:09:54] 171    -3289.48 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26071.2  7.78e-06 ]
[24-11-05 15:09:54] 172    -3289.48 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  7.78e-06 ]
[24-11-05 15:09:55] 173    -3289.55 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26031.5  7.78e-06 ]
[24-11-05 15:09:56] 174    -3289.48 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  7.78e-06 ]
[24-11-05 15:09:56] 189  -319974.84 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  5.04e-04 ]
[24-11-05 15:09:57] 190  -302519.07 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  2.56e-04 ]
[24-11-05 15:09:57] 191  -245292.95 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  1.03e-04 ]
[24-11-05 15:09:58] 192  -136509.33 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  4.40e-05 ]
[24-11-05 15:09:59] 194   -45736.17 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  2.16e-05 ]
[24-11-05 15:09:59] 196   -12472.52 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  1.31e-05 ]
[24-11-05 15:10:00] 197    -6703.63 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  4.84e-06 ]
[24-11-05 15:10:00] 198    -3326.23 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  7.96e-06 ]
[24-11-05 15:10:01] 199    -3276.88 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  7.63e-06 ]
[24-11-05 15:10:02] 200    -3276.47 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4   7.6e-06 ]
[24-11-05 15:10:02] 201    -3276.47 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4   7.6e-06 ]
[24-11-05 15:10:03] 202    -3276.47 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4  7.60e-06 ]
[24-11-05 15:10:03] 203    -5307.83 [    22792.0   25031.8  605198.6    2092.7    2605.8   25512.5   24058.2  7.42e-06 ]
[24-11-05 15:10:04] 204    -3276.47 [    18357.6   19658.5  585264.6    1766.7    2701.9   25512.5   26051.4   7.6e-06 ]
[24-11-05 15:10:05] 205    -5307.83 [    22792.0   25031.8  605198.6    2092.7    2605.8   25512.5   24058.2  7.42e-06 ]
[24-11-05 15:10:05] 206   -22007.97 [    11182.7   10964.4  553010.8    1239.1    2857.3   25512.5   29276.5  7.89e-06 ]
[24-11-05 15:10:06] 207    -8170.78 [    15617.0   16337.6  572944.8    1565.2    2761.2   25512.5   27283.3  7.71e-06 ]
[24-11-05 15:10:06] 208    -2321.87 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  7.53e-06 ]
[24-11-05 15:10:07] 209    -2332.41 [    20226.9   21923.5  593667.5    1904.1    2661.4   25512.5   25211.2  7.52e-06 ]
[24-11-05 15:10:07] 210    -2322.01 [    20034.5   21690.4  592802.6    1889.9    2665.5   25512.5   25297.7  7.53e-06 ]
[24-11-05 15:10:08] 211    -2321.92 [    20068.4   21731.4  592954.9    1892.4    2664.8   25512.5   25282.5  7.53e-06 ]
[24-11-05 15:10:08] 212    -2321.87 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  7.53e-06 ]
[24-11-05 15:10:09] 227  -415521.56 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  5.04e-04 ]
[24-11-05 15:10:10] 228  -393950.78 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  2.56e-04 ]
[24-11-05 15:10:10] 229  -321504.72 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  1.02e-04 ]
[24-11-05 15:10:11] 230  -179810.22 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  4.38e-05 ]
[24-11-05 15:10:11] 232   -58961.55 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  2.14e-05 ]
[24-11-05 15:10:12] 234    -14325.0 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  1.28e-05 ]
[24-11-05 15:10:13] 235    -6555.27 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  4.84e-06 ]
[24-11-05 15:10:13] 236    -2383.65 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  7.82e-06 ]
[24-11-05 15:10:14] 237    -2320.46 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1   7.5e-06 ]
[24-11-05 15:10:14] 238    -2320.15 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  7.47e-06 ]
[24-11-05 15:10:15] 239    -2320.15 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  7.47e-06 ]
[24-11-05 15:10:15] 240    -2320.15 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  7.47e-06 ]
[24-11-05 15:10:16] 241    -2320.15 [    20051.4   21710.9  592878.7    1891.2    2665.2   25512.5   25290.1  7.47e-06 ]
[24-11-05 15:10:17] 242    -2320.17 [    20051.4   21711.9  592878.7    1891.2    2665.2   25512.5   25290.1  7.47e-06 ]
[24-11-05 15:10:17] 243    -2320.12 [    20051.4   21709.3  592878.7    1891.2    2665.2   25512.5   25290.1  7.47e-06 ]
[24-11-05 15:10:18] 244     -2317.5 [    20051.4   21532.9  592878.7    1891.2    2665.2   25512.5   25290.1  7.47e-06 ]
[24-11-05 15:10:18] 245     -2316.0 [    20051.4   21249.2  592878.7    1891.2    2665.2   25512.5   25290.1  7.47e-06 ]
[24-11-05 15:10:19] 246    -2321.23 [    20051.4   20790.2  592878.7    1891.2    2665.2   25512.5   25290.1  7.47e-06 ]
[24-11-05 15:10:19] 247    -2316.83 [    20051.4   21073.9  592878.7    1891.2    2665.2   25512.5   25290.1  7.47e-06 ]
