[24-11-05 14:47:01] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 14:47:01] 0        pnames [         NA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 14:47:17] 22     -40846.6 [     9895.5    8828.4  470383.1    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:18] 23    -40846.96 [     9895.5    8863.3  470383.1    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:19] 24     -40846.6 [     9895.5    8828.4  470383.1    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:19] 25    -40846.56 [     9895.5    8828.4  470384.1    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:20] 26    -40846.48 [     9895.5    8828.4  470385.7    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:21] 27    -40838.07 [     9895.5    8828.4  470562.0    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:22] 28    -40011.47 [     9895.5    8828.4  489785.9    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:22] 29    -38340.27 [     9895.5    8828.4  569177.8    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:23] 30    -40956.83 [     9895.5    8828.4  697636.5    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:24] 31    -38592.96 [     9895.5    8828.4  618244.7    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:25] 32    -38663.38 [     9895.5    8828.4  538852.8    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:25] 33    -38314.79 [     9895.5    8828.4  580776.6    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:26] 34    -38314.91 [     9895.5    8828.4  579672.6    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:27] 35    -38315.14 [     9895.5    8828.4  581880.5    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:27] 36    -38314.79 [     9895.5    8828.4  580776.6    3556.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:28] 37     -38326.2 [     9895.5    8828.4  580776.6    3557.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:29] 38    -38296.33 [     9895.5    8828.4  580776.6    3554.6    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:30] 39    -36390.05 [     9895.5    8828.4  580776.6    3378.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:30] 40     -27771.4 [     9895.5    8828.4  580776.6    1855.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:31] 42    -27117.43 [     9895.5    8828.4  580776.6     914.0    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:32] 43    -27530.77 [     9895.5    8828.4  580776.6     332.2    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:32] 44    -27103.27 [     9895.5    8828.4  580776.6    1008.1    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:33] 45    -27101.54 [     9895.5    8828.4  580776.6    1051.8    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:34] 46    -27101.95 [     9895.5    8828.4  580776.6    1076.9    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:35] 47    -27101.54 [     9895.5    8828.4  580776.6    1051.8    2893.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:36] 48     -27101.2 [     9895.5    8828.4  580776.6    1051.8    2894.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:38] 49    -27100.65 [     9895.5    8828.4  580776.6    1051.8    2896.3   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:39] 50    -27074.17 [     9895.5    8828.4  580776.6    1051.8    3060.6   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:40] 51     -27163.1 [     9895.5    8828.4  580776.6    1051.8    3326.5   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:41] 52    -27088.01 [     9895.5    8828.4  580776.6    1051.8    3162.2   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:42] 53    -27077.38 [     9895.5    8828.4  580776.6    1051.8    2997.8   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:42] 54    -27074.09 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:43] 55    -27074.09 [     9895.5    8828.4  580776.6    1051.8    3053.2   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:44] 56     -27074.1 [     9895.5    8828.4  580776.6    1051.8    3050.1   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:45] 57    -27074.09 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:47] 58    -27074.09 [     9895.5    8828.4  580776.6    1051.8    3051.7   39295.7   34915.5  8.56e-06 ]
[24-11-05 14:47:48] 59    -27074.09 [     9895.5    8828.4  580776.6    1051.8    3051.7   39297.4   34915.5  8.56e-06 ]
[24-11-05 14:47:49] 60    -27074.09 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   34915.5  8.56e-06 ]
[24-11-05 14:47:51] 61    -27074.18 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   34916.5  8.56e-06 ]
[24-11-05 14:47:52] 62    -27073.95 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   34913.9  8.56e-06 ]
[24-11-05 14:47:53] 63    -27058.33 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   34737.5  8.56e-06 ]
[24-11-05 14:47:55] 64    -26905.63 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   29349.5  8.56e-06 ]
[24-11-05 14:47:56] 65    -29513.71 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   20631.4  8.56e-06 ]
[24-11-05 14:47:57] 66    -27301.33 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   26019.5  8.56e-06 ]
[24-11-05 14:47:59] 67    -26876.52 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   31407.5  8.56e-06 ]
[24-11-05 14:48:00] 68    -26871.75 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30742.5  8.56e-06 ]
[24-11-05 14:48:01] 69    -26871.66 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.56e-06 ]
[24-11-05 14:48:03] 70    -26871.71 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30881.2  8.56e-06 ]
[24-11-05 14:48:04] 71    -26871.66 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30799.7  8.56e-06 ]
[24-11-05 14:48:05] 72    -26871.66 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.56e-06 ]
[24-11-05 14:48:07] 87    -84257.57 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  5.05e-04 ]
[24-11-05 14:48:08] 88    -79966.12 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  2.57e-04 ]
[24-11-05 14:48:09] 89    -68141.65 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  1.03e-04 ]
[24-11-05 14:48:11] 90    -48547.11 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  4.48e-05 ]
[24-11-05 14:48:12] 92    -33403.99 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  2.24e-05 ]
[24-11-05 14:48:13] 94    -28171.25 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  1.38e-05 ]
[24-11-05 14:48:14] 95    -27168.73 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  6.55e-06 ]
[24-11-05 14:48:16] 96    -26874.94 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.93e-06 ]
[24-11-05 14:48:17] 97    -26870.94 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.68e-06 ]
[24-11-05 14:48:18] 98    -26870.93 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:20] 99    -26870.93 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:21] 100   -26870.94 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:22] 102   -26870.93 [     9895.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:23] 103   -26867.03 [     9896.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:25] 104   -26860.71 [     9898.2    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:26] 105   -26178.09 [    10074.5    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:27] 106   -22275.46 [    19598.8    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:28] 107  -349281.65 [    35009.3    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:30] 108   -78668.95 [    25485.1    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:31] 109   -13911.28 [    15960.8    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:32] 110   -14036.06 [    16276.1    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:33] 111   -13884.15 [    15773.0    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:35] 112   -13882.75 [    15714.2    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:36] 113   -13884.66 [    15656.0    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:37] 114   -13882.75 [    15714.2    8828.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:39] 115   -13880.87 [    15714.2    8829.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:40] 116   -13877.82 [    15714.2    8831.1  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:41] 117   -13557.12 [    15714.2    9007.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:43] 118   -10897.07 [    15714.2   11367.8  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:44] 119    -9782.31 [    15714.2   15187.0  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:45] 120    -9854.53 [    15714.2   14357.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:46] 121    -10308.3 [    15714.2   21366.7  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:48] 122    -9833.14 [    15714.2   17547.4  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:49] 123    -9955.92 [    15714.2   13728.2  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:50] 124    -9764.95 [    15714.2   16074.6  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:52] 125    -9764.34 [    15714.2   15981.3  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:53] 126    -9764.24 [    15714.2   15909.8  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:54] 127    -9764.44 [    15714.2   15838.9  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:55] 128    -9764.24 [    15714.2   15909.8  580776.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:57] 129    -9764.23 [    15714.2   15909.8  580777.6    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:58] 130    -9764.21 [    15714.2   15909.8  580779.2    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:48:59] 131    -9762.75 [    15714.2   15909.8  580955.5    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:01] 132     -9652.5 [    15714.2   15909.8  600179.4    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:02] 133     -9631.6 [    15714.2   15909.8  612181.1    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:03] 134    -9671.63 [    15714.2   15909.8  631600.2    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:04] 135    -9636.33 [    15714.2   15909.8  619598.5    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:06] 136    -9635.36 [    15714.2   15909.8  607596.8    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:07] 137    -9631.46 [    15714.2   15909.8  613268.4    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:08] 138    -9631.47 [    15714.2   15909.8  612943.5    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:10] 139    -9631.47 [    15714.2   15909.8  613593.3    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:11] 140    -9631.46 [    15714.2   15909.8  613268.4    1051.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:12] 141    -9629.11 [    15714.2   15909.8  613268.4    1052.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:14] 142    -9625.31 [    15714.2   15909.8  613268.4    1054.4    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:15] 143     -9261.1 [    15714.2   15909.8  613268.4    1230.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:16] 144    -8845.86 [    15714.2   15909.8  613268.4    1790.5    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:17] 145   -12501.62 [    15714.2   15909.8  613268.4    2696.1    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:19] 146    -9404.64 [    15714.2   15909.8  613268.4    2136.4    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:20] 147    -8851.08 [    15714.2   15909.8  613268.4    1576.7    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:21] 148    -8820.53 [    15714.2   15909.8  613268.4    1687.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:23] 149    -8820.53 [    15714.2   15909.8  613268.4    1694.1    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:24] 150    -8820.72 [    15714.2   15909.8  613268.4    1681.4    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:25] 151    -8820.53 [    15714.2   15909.8  613268.4    1687.8    3051.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:27] 152    -8821.66 [    15714.2   15909.8  613268.4    1687.8    3052.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:28] 153     -8818.7 [    15714.2   15909.8  613268.4    1687.8    3050.0   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:29] 154    -8705.15 [    15714.2   15909.8  613268.4    1687.8    2873.7   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:30] 155    -8701.72 [    15714.2   15909.8  613268.4    1687.8    2842.9   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:32] 156    -8705.83 [    15714.2   15909.8  613268.4    1687.8    2793.0   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:33] 157     -8701.9 [    15714.2   15909.8  613268.4    1687.8    2823.8   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:34] 158    -8702.48 [    15714.2   15909.8  613268.4    1687.8    2854.6   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:36] 159    -8701.58 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:37] 160     -8701.6 [    15714.2   15909.8  613268.4    1687.8    2837.5   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:39] 161     -8701.6 [    15714.2   15909.8  613268.4    1687.8    2833.1   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:40] 162    -8701.58 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:41] 163    -8701.58 [    15714.2   15909.8  613268.4    1687.8    2835.3   39295.7   30840.4  8.67e-06 ]
[24-11-05 14:49:43] 164    -8701.58 [    15714.2   15909.8  613268.4    1687.8    2835.3   39297.4   30840.4  8.67e-06 ]
[24-11-05 14:49:44] 165    -8701.58 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   30840.4  8.67e-06 ]
[24-11-05 14:49:45] 166    -8701.93 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   30841.4  8.67e-06 ]
[24-11-05 14:49:47] 167    -8701.03 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   30838.8  8.67e-06 ]
[24-11-05 14:49:48] 168    -8641.65 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   30662.4  8.67e-06 ]
[24-11-05 14:49:49] 169    -8103.48 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   25715.1  8.67e-06 ]
[24-11-05 14:49:51] 170   -16898.59 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   17710.1  8.67e-06 ]
[24-11-05 14:49:52] 171    -9452.05 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   22657.5  8.67e-06 ]
[24-11-05 14:49:53] 172    -8006.74 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27604.8  8.67e-06 ]
[24-11-05 14:49:55] 173    -7989.23 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   26984.8  8.67e-06 ]
[24-11-05 14:49:56] 174    -7988.98 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  8.67e-06 ]
[24-11-05 14:49:57] 175    -7989.14 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27106.8  8.67e-06 ]
[24-11-05 14:49:59] 176    -7988.99 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27031.4  8.67e-06 ]
[24-11-05 14:50:00] 177    -7988.98 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  8.67e-06 ]
[24-11-05 14:50:01] 192  -210425.42 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  5.05e-04 ]
[24-11-05 14:50:03] 193  -198991.98 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  2.57e-04 ]
[24-11-05 14:50:04] 194  -162731.41 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  1.04e-04 ]
[24-11-05 14:50:05] 195   -94564.43 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  4.49e-05 ]
[24-11-05 14:50:07] 197   -36341.61 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  2.25e-05 ]
[24-11-05 14:50:08] 199   -14357.66 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1   1.4e-05 ]
[24-11-05 14:50:09] 200   -11025.82 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  5.21e-06 ]
[24-11-05 14:50:11] 201    -8010.47 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  8.78e-06 ]
[24-11-05 14:50:12] 202    -7963.45 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  8.40e-06 ]
[24-11-05 14:50:13] 203    -8346.11 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  7.18e-06 ]
[24-11-05 14:50:15] 204    -7962.74 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  8.35e-06 ]
[24-11-05 14:50:16] 205    -7962.74 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  8.35e-06 ]
[24-11-05 14:50:17] 206    -7962.74 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  8.35e-06 ]
[24-11-05 14:50:18] 207    -5087.96 [    21532.9   22991.1  645760.2    2323.7    2619.0   39294.7   23297.8  8.03e-06 ]
[24-11-05 14:50:20] 208    -7962.74 [    15714.2   15909.8  613268.4    1687.8    2835.3   39294.7   27069.1  8.35e-06 ]
[24-11-05 14:50:21] 209    -5087.96 [    21532.9   22991.1  645760.2    2323.7    2619.0   39294.7   23297.8  8.03e-06 ]
[24-11-05 14:50:22] 210  -123881.61 [    30947.7   34448.9  698333.1    3352.8    2268.9   39294.7   17195.8  7.52e-06 ]
[24-11-05 14:50:24] 211   -22540.88 [    25129.1   27367.6  665841.3    2716.8    2485.2   39294.7   20967.0  7.84e-06 ]
[24-11-05 14:50:25] 212    -3053.45 [    19310.4   20286.3  633349.4    2080.8    2701.6   39294.7   24738.3  8.16e-06 ]
[24-11-05 14:50:26] 213    -3072.22 [    19745.3   20815.6  635778.3    2128.4    2685.4   39294.7   24456.4  8.13e-06 ]
[24-11-05 14:50:27] 214    -3041.36 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  8.15e-06 ]
[24-11-05 14:50:29] 215    -3041.83 [    19445.9   20451.2  634106.5    2095.6    2696.5   39294.7   24650.5  8.15e-06 ]
[24-11-05 14:50:30] 216    -3042.12 [    19521.3   20543.0  634527.5    2103.9    2693.7   39294.7   24601.6  8.14e-06 ]
[24-11-05 14:50:31] 217    -3041.36 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  8.15e-06 ]
[24-11-05 14:50:32] 232   -389694.3 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  5.05e-04 ]
[24-11-05 14:50:34] 233  -371182.17 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  2.56e-04 ]
[24-11-05 14:50:35] 234  -308139.21 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  1.03e-04 ]
[24-11-05 14:50:36] 235  -179904.01 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  4.44e-05 ]
[24-11-05 14:50:37] 237    -63034.6 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0   2.2e-05 ]
[24-11-05 14:50:39] 239   -16908.04 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  1.34e-05 ]
[24-11-05 14:50:40] 240   -11617.43 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  4.24e-06 ]
[24-11-05 14:50:41] 241    -3109.93 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  8.28e-06 ]
[24-11-05 14:50:42] 242    -2964.57 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  7.84e-06 ]
[24-11-05 14:50:44] 243    -4009.59 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  6.46e-06 ]
[24-11-05 14:50:45] 244    -2961.57 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  7.76e-06 ]
[24-11-05 14:50:46] 245    -2961.55 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  7.77e-06 ]
[24-11-05 14:50:47] 246    -2961.55 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  7.77e-06 ]
[24-11-05 14:50:49] 247    -2961.55 [    19483.6   20497.1  634317.0    2099.8    2695.1   39294.7   24626.0  7.77e-06 ]
[24-11-05 14:50:50] 248    -2961.58 [    19483.6   20498.1  634317.0    2099.8    2695.1   39294.7   24626.0  7.77e-06 ]
[24-11-05 14:50:51] 249    -2961.49 [    19483.6   20495.5  634317.0    2099.8    2695.1   39294.7   24626.0  7.77e-06 ]
