[24-11-01 23:39:37] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 23:39:37] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 23:39:37] 0            p0 [     7301.9  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:38] 1      -34658.5 [     7301.9  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:38] 2      -34658.5 [     7301.9  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:39] 3     -34652.65 [     7302.9  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:40] 4     -34643.19 [     7304.5  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:41] 5      -33640.1 [     7480.8  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:42] 6     -22505.32 [    10541.0  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:42] 7     -15967.17 [    15492.4  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:43] 8     -16105.16 [    15298.4  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:44] 9     -13354.29 [    23503.9  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:45] 10    -13628.52 [    21624.1  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:45] 11    -13086.71 [    36466.9  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:46] 12    -13011.96 [    30694.0  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:47] 13    -13055.14 [    27947.6  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:48] 14    -13021.23 [    32899.0  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:48] 15    -13011.31 [    31274.0  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:49] 16    -13011.74 [    31513.8  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:50] 17    -13011.28 [    31034.3  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:51] 18    -13011.28 [    31034.3  393377.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
[24-11-01 23:39:52] 19    -13010.95 [    31034.3  393378.1    2564.6    2439.9  151969.9     942.2  123247.0     729.3    1107.8  7.23e-05  7.29e-05  1.24e-05 ]
