[24-11-02 00:45:47] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 00:45:47] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 00:45:47] 0            p0 [     7863.4  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:45:49] 1     -92327.63 [     7863.4  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:45:50] 2     -92327.63 [     7863.4  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:45:52] 3     -92331.47 [     7864.4  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:45:53] 4     -92321.41 [     7861.8  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:45:55] 5     -91648.68 [     7685.4  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:45:56] 7     -96799.66 [     2933.4  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:45:58] 8     -85906.83 [     5870.3  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:45:59] 9      -85542.1 [     5684.2  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:01] 10    -85118.88 [     4633.5  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:02] 11    -84880.63 [     4998.8  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:04] 12     -84882.1 [     5028.0  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:05] 13    -84881.91 [     4970.2  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:06] 14    -84880.63 [     4998.8  420390.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:08] 15    -84880.02 [     4998.8  420391.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:09] 16    -84879.02 [     4998.8  420393.0    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:11] 17    -84770.48 [     4998.8  420569.4    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:12] 18    -73453.21 [     4998.8  439793.2    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:14] 20    -39246.31 [     4998.8  517692.1    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:15] 21    -31023.53 [     4998.8  565836.3    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
[24-11-02 00:46:17] 22    -31552.66 [     4998.8  581878.9    3711.3    3000.3  256591.3    1174.2  123064.7    1038.0    1275.0  7.25e-05  9.48e-05  9.56e-06 ]
