[24-11-01 22:17:02] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 22:17:02] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 22:17:02] 0            p0 [     6926.4  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:04] 1      -56329.4 [     6926.4  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:05] 2      -56329.4 [     6926.4  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:06] 3     -56329.94 [     6927.4  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:08] 4     -56328.53 [     6924.8  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:09] 5     -56258.86 [     6748.4  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:11] 6      -56241.1 [     6586.2  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:12] 7     -56318.06 [     6323.8  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:14] 8     -56254.29 [     6486.0  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:15] 9     -56242.36 [     6648.2  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:16] 10    -56240.74 [     6606.4  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:18] 11    -56240.75 [     6603.2  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:19] 12    -56240.75 [     6609.6  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:21] 13    -56240.74 [     6606.4  396201.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:22] 14    -56240.23 [     6606.4  396202.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:23] 15    -56239.42 [     6606.4  396204.4    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:25] 16    -56150.22 [     6606.4  396380.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:26] 17    -47411.27 [     6606.4  415604.6    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:28] 18    -27863.77 [     6606.4  492198.3    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:29] 20    -26160.59 [     6606.4  539535.8    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:31] 21    -29392.12 [     6606.4  568792.0    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:32] 22    -25824.24 [     6606.4  525276.7    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:34] 23    -25823.39 [     6606.4  526567.4    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:35] 24    -25828.77 [     6606.4  527871.1    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:36] 25    -25823.39 [     6606.4  526567.4    3645.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:38] 26    -25842.15 [     6606.4  526567.4    3646.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:39] 27    -25793.08 [     6606.4  526567.4    3644.2    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:41] 28     -22754.5 [     6606.4  526567.4    3467.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:42] 29    -14631.42 [     6606.4  526567.4    2537.8    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:44] 30    -17456.93 [     6606.4  526567.4    1032.9    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:45] 31    -14589.97 [     6606.4  526567.4    1963.0    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:47] 32     -15521.2 [     6606.4  526567.4    1607.7    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:48] 33    -14284.44 [     6606.4  526567.4    2237.9    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:50] 34     -14282.9 [     6606.4  526567.4    2252.0    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:51] 35    -14282.93 [     6606.4  526567.4    2265.9    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:52] 36     -14282.9 [     6606.4  526567.4    2252.0    2270.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:54] 37    -14275.44 [     6606.4  526567.4    2252.0    2271.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:55] 38    -14263.45 [     6606.4  526567.4    2252.0    2273.2  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:57] 39    -13470.67 [     6606.4  526567.4    2252.0    2449.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:17:58] 40    -13446.06 [     6606.4  526567.4    2252.0    2498.3  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:00] 41    -13601.83 [     6606.4  526567.4    2252.0    2577.3  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:01] 42    -13476.44 [     6606.4  526567.4    2252.0    2528.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:03] 43    -13444.84 [     6606.4  526567.4    2252.0    2479.7  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:04] 44    -13443.74 [     6606.4  526567.4    2252.0    2487.3  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:06] 45    -13443.83 [     6606.4  526567.4    2252.0    2485.2  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:07] 46    -13443.83 [     6606.4  526567.4    2252.0    2489.5  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:08] 47    -13443.74 [     6606.4  526567.4    2252.0    2487.3  235930.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:10] 48    -13443.84 [     6606.4  526567.4    2252.0    2487.3  235931.5    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:11] 49    -13443.58 [     6606.4  526567.4    2252.0    2487.3  235928.9    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:13] 50    -13426.53 [     6606.4  526567.4    2252.0    2487.3  235752.6    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:14] 51    -11802.45 [     6606.4  526567.4    2252.0    2487.3  216528.7    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:16] 52    -10854.58 [     6606.4  526567.4    2252.0    2487.3  158874.0    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:17] 55    -10238.28 [     6606.4  526567.4    2252.0    2487.3  180896.1    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:19] 56    -10321.08 [     6606.4  526567.4    2252.0    2487.3  169885.1    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:20] 57    -10224.94 [     6606.4  526567.4    2252.0    2487.3  177413.6    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:21] 58    -10224.84 [     6606.4  526567.4    2252.0    2487.3  177998.7    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:23] 59    -10225.69 [     6606.4  526567.4    2252.0    2487.3  178578.1    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:24] 60    -10224.84 [     6606.4  526567.4    2252.0    2487.3  177998.7    1370.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:26] 61    -10225.14 [     6606.4  526567.4    2252.0    2487.3  177998.7    1371.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:27] 62    -10224.34 [     6606.4  526567.4    2252.0    2487.3  177998.7    1369.0  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:29] 63    -10209.78 [     6606.4  526567.4    2252.0    2487.3  177998.7    1263.6  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
[24-11-01 22:18:30] 64    -10275.48 [     6606.4  526567.4    2252.0    2487.3  177998.7    1093.1  145241.6     822.0     819.4  1.37e-04  1.11e-04  9.29e-06 ]
