[24-11-01 19:25:52] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 19:25:52] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 19:25:52] 0            p0 [     4861.7  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:25:53] 1    -114038.68 [     4861.7  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:25:53] 2    -114038.68 [     4861.7  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:25:54] 3    -114043.21 [     4862.7  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:25:55] 4    -114031.35 [     4860.0  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:25:55] 5    -113271.26 [     4683.7  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:25:56] 6    -113221.14 [     3006.1  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:25:57] 7    -178729.82 [      291.6  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:25:58] 8    -128102.93 [     1969.2  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:25:58] 9     -111110.5 [     3646.8  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:25:59] 10   -111172.38 [     3576.3  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:00] 11   -111083.43 [     3715.0  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:01] 12   -111081.21 [     3738.4  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:01] 13   -111081.39 [     3749.6  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:02] 14   -111081.84 [     3727.1  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:03] 15   -111081.21 [     3738.4  342807.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:04] 16   -111080.54 [     3738.4  342808.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:04] 17   -111079.45 [     3738.4  342809.7    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:05] 18   -111077.69 [     3738.4  342812.3    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:06] 19   -111074.85 [     3738.4  342816.6    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:07] 20   -111070.25 [     3738.4  342823.4    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:07] 21   -111062.81 [     3738.4  342834.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:08] 22   -111050.76 [     3738.4  342852.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:09] 23   -111031.27 [     3738.4  342881.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:10] 24   -110999.73 [     3738.4  342928.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:10] 25    -110948.7 [     3738.4  343004.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:11] 26   -110866.12 [     3738.4  343127.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:12] 27   -110732.48 [     3738.4  343326.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:13] 28   -110516.16 [     3738.4  343648.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:13] 29   -110165.97 [     3738.4  344169.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:14] 30   -109598.86 [     3738.4  345012.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:15] 31   -108680.01 [     3738.4  346376.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:16] 32   -107190.04 [     3738.4  348583.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:16] 33   -104771.05 [     3738.4  352154.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:17] 34    -100837.0 [     3738.4  357932.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:18] 35    -94425.53 [     3738.4  367281.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:18] 36    -83964.36 [     3738.4  382408.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:19] 37    -67001.27 [     3738.4  406884.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:20] 38    -40737.85 [     3738.4  446487.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:21] 42    -19993.46 [     3738.4  485008.3    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:21] 43    -29437.23 [     3738.4  465748.1    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:22] 45    -16448.21 [     3738.4  494101.8    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:23] 47    -17720.57 [     3738.4  490628.4    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:24] 48    -15716.39 [     3738.4  496248.5    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:25] 49    -15220.09 [     3738.4  497782.9    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:25] 50    -15220.09 [     3738.4  497782.9    3027.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:26] 51     -15222.9 [     3738.4  497782.9    3028.0    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:27] 52    -15215.57 [     3738.4  497782.9    3025.3    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:28] 53    -14966.64 [     3738.4  497782.9    2852.8    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:28] 54    -15430.26 [     3738.4  497782.9    2573.6    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:29] 55    -15027.79 [     3738.4  497782.9    2746.2    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:30] 56    -15008.66 [     3738.4  497782.9    2918.7    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:31] 57    -14965.73 [     3738.4  497782.9    2840.3    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:31] 58    -14965.73 [     3738.4  497782.9    2842.2    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
[24-11-01 19:26:32] 59    -14965.77 [     3738.4  497782.9    2844.1    3288.3  148450.6     927.4  137863.4     725.1    1215.9  9.38e-05  1.07e-04  8.83e-06 ]
