[24-11-01 22:52:20] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 22:52:20] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 22:52:20] 0            p0 [     7108.1  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:21] 1    -178293.23 [     7108.1  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:23] 2    -178293.23 [     7108.1  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:24] 3    -178309.21 [     7109.1  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:26] 4    -178267.37 [     7106.5  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:27] 5    -178225.52 [     7103.9  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:29] 6    -178157.78 [     7099.7  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:30] 7     -178048.1 [     7092.8  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:32] 8    -177870.47 [     7081.7  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:33] 9    -177582.61 [     7063.8  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:34] 10   -177115.64 [     7034.7  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:36] 11   -176356.97 [     6987.8  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:37] 12   -175121.28 [     6911.7  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:39] 13   -173100.68 [     6788.8  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:40] 14   -169776.22 [     6589.8  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:42] 15   -164256.13 [     6267.8  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:43] 16   -154980.36 [     5746.8  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:45] 17   -139298.13 [     4903.8  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:46] 18   -114809.76 [     3539.8  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:48] 22   -108972.96 [     1878.1  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:49] 23   -105218.74 [     2708.9  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:51] 24   -104470.05 [     2527.2  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:52] 25   -104374.99 [     2463.2  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:53] 26   -104366.94 [     2416.8  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:55] 27   -104413.83 [     2369.9  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:56] 28   -104366.94 [     2416.8  371032.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:58] 29    -104366.3 [     2416.8  371033.6    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:52:59] 30   -104365.25 [     2416.8  371035.2    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:53:01] 31   -104363.57 [     2416.8  371037.8    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
[24-11-01 22:53:02] 32   -104360.83 [     2416.8  371042.0    3124.6    3316.9  179408.2     796.7  152162.8    1146.6    1201.4  7.35e-05  1.39e-04  9.91e-06 ]
