[24-11-02 00:08:31] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 00:08:31] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 00:08:31] 0            p0 [     5990.0  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:32] 1    -222819.76 [     5990.0  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:34] 2    -222819.76 [     5990.0  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:35] 3    -222839.18 [     5991.0  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:37] 4    -222788.33 [     5988.4  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:38] 5    -222737.46 [     5985.7  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:39] 6    -222655.09 [     5981.5  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:41] 7    -222521.66 [     5974.7  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:42] 8    -222305.37 [     5963.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:44] 9    -221954.38 [     5945.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:45] 10   -221383.76 [     5916.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:46] 11   -220453.32 [     5869.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:48] 12   -218928.85 [     5793.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:49] 13   -216411.51 [     5670.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:51] 14   -212201.17 [     5471.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:52] 15   -205010.54 [     5149.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:54] 16   -192305.56 [     4628.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:55] 17   -168664.92 [     3785.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:56] 18    -123437.3 [     2421.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:58] 19   -165019.55 [      214.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
[24-11-02 00:08:59] 20   -100565.51 [     1578.6  425649.9    3491.5    3298.8  263503.8     745.7  134445.3     840.1    1134.2  7.71e-05  1.20e-04  1.07e-05 ]
