[24-11-01 21:36:16] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 21:36:16] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 21:36:16] 0            p0 [     7358.2  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:17] 1    -250137.85 [     7358.2  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:17] 2    -250137.85 [     7358.2  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:18] 3    -250161.15 [     7359.2  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:19] 4    -250100.13 [     7356.6  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:20] 5     -250039.1 [     7354.0  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:20] 6     -249940.3 [     7349.7  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:21] 7    -249780.34 [     7342.9  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:22] 8    -249521.26 [     7331.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:23] 9    -249101.37 [     7313.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:24] 10   -248420.17 [     7284.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:24] 11   -247313.25 [     7237.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:25] 12   -245509.82 [     7161.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:26] 13   -242559.34 [     7038.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:27] 14   -237700.18 [     6839.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:27] 15   -229615.62 [     6517.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:28] 16   -215966.75 [     5996.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:29] 17   -192571.68 [     5153.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:30] 18   -153625.75 [     3789.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
[24-11-01 21:36:30] 19   -131038.65 [     1582.8  357996.6    2262.5    3183.4  203896.6    1304.1  182674.8    1067.4     941.6  7.69e-05  1.09e-04  8.56e-06 ]
