[24-11-02 01:46:46] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 01:46:46] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 01:46:46] 0            p0 [     4398.2  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:47] 1      -9340.95 [     4398.2  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:47] 2      -9340.95 [     4398.2  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:48] 3      -9340.86 [     4399.2  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:49] 4      -9340.71 [     4400.9  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:50] 5      -9336.22 [     4499.8  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:50] 6      -9344.93 [     4659.8  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:51] 7      -9337.36 [     4560.9  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:52] 8      -9336.98 [     4462.0  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:53] 9       -9336.2 [     4506.5  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:53] 10      -9336.2 [     4505.4  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:54] 11      -9336.2 [     4507.6  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:55] 12      -9336.2 [     4506.5  553201.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:56] 13      -9336.2 [     4506.5  553202.5    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:56] 14      -9336.2 [     4506.5  553199.9    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:57] 15      -9336.2 [     4506.5  553167.7    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:58] 16     -9336.21 [     4506.5  553115.6    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:59] 17      -9336.2 [     4506.5  553147.8    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:46:59] 18      -9336.2 [     4506.5  553180.0    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
[24-11-02 01:47:00] 19      -9336.2 [     4506.5  553167.3    2237.1    2899.2  196216.0     788.0  133407.9    1131.1    1142.8  1.29e-04   1.4e-04  1.31e-05 ]
