[24-11-02 00:23:06] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 00:23:06] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 00:23:06] 0            p0 [     7999.4  459577.2    3268.6    2798.1  260192.7    1351.0  188797.9    1247.1    1269.0  1.18e-04  8.43e-05  9.31e-06 ]
[24-11-02 00:23:08] 1     -94634.18 [     7999.4  459577.2    3268.6    2798.1  260192.7    1351.0  188797.9    1247.1    1269.0  1.18e-04  8.43e-05  9.31e-06 ]
[24-11-02 00:23:09] 2     -94634.18 [     7999.4  459577.2    3268.6    2798.1  260192.7    1351.0  188797.9    1247.1    1269.0  1.18e-04  8.43e-05  9.31e-06 ]
[24-11-02 00:23:10] 3     -94640.24 [     8000.4  459577.2    3268.6    2798.1  260192.7    1351.0  188797.9    1247.1    1269.0  1.18e-04  8.43e-05  9.31e-06 ]
[24-11-02 00:23:12] 4     -94624.36 [     7997.8  459577.2    3268.6    2798.1  260192.7    1351.0  188797.9    1247.1    1269.0  1.18e-04  8.43e-05  9.31e-06 ]
[24-11-02 00:23:13] 5     -94608.47 [     7995.2  459577.2    3268.6    2798.1  260192.7    1351.0  188797.9    1247.1    1269.0  1.18e-04  8.43e-05  9.31e-06 ]
[24-11-02 00:23:15] 6     -94582.76 [     7990.9  459577.2    3268.6    2798.1  260192.7    1351.0  188797.9    1247.1    1269.0  1.18e-04  8.43e-05  9.31e-06 ]
[24-11-02 00:23:16] 7     -94541.15 [     7984.1  459577.2    3268.6    2798.1  260192.7    1351.0  188797.9    1247.1    1269.0  1.18e-04  8.43e-05  9.31e-06 ]
[24-11-02 00:23:17] 8     -94473.79 [     7973.0  459577.2    3268.6    2798.1  260192.7    1351.0  188797.9    1247.1    1269.0  1.18e-04  8.43e-05  9.31e-06 ]
[24-11-02 00:23:19] 9     -94364.71 [     7955.1  459577.2    3268.6    2798.1  260192.7    1351.0  188797.9    1247.1    1269.0  1.18e-04  8.43e-05  9.31e-06 ]
