[24-11-01 20:28:26] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 20:28:26] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 20:28:26] 0            p0 [     5838.1  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:27] 1      -54751.5 [     5838.1  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:29] 2      -54751.5 [     5838.1  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:30] 3     -54740.32 [     5839.1  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:32] 4     -54722.25 [     5840.7  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:33] 5     -52812.68 [     6017.1  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:35] 6      -34412.5 [     8763.0  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:36] 7     -26438.44 [    13206.0  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:37] 8     -27023.23 [    12299.5  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:39] 9     -28043.73 [    20395.0  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:40] 10    -26187.05 [    15952.0  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:42] 11    -26701.97 [    17649.1  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:43] 12    -26083.04 [    15093.9  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:45] 13    -26079.62 [    14985.2  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:46] 14    -26078.65 [    14869.7  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:48] 15    -26079.88 [    14779.4  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:49] 16    -26078.65 [    14869.7  406622.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:50] 17    -26078.32 [    14869.7  406623.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:52] 18    -26077.77 [    14869.7  406625.3    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:53] 19    -26018.38 [    14869.7  406801.7    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
[24-11-01 20:28:55] 20    -20685.99 [    14869.7  426025.6    3319.4    2447.7  192205.7    1151.9  113325.6     834.8    1143.7  1.34e-04  1.08e-04  1.13e-05 ]
