[24-11-02 03:11:19] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 03:11:19] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 03:11:19] 0            p0 [     8176.5  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
[24-11-02 03:11:20] 1     -89764.88 [     8176.5  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
[24-11-02 03:11:22] 2     -89764.88 [     8176.5  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
[24-11-02 03:11:23] 3     -89766.96 [     8177.5  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
[24-11-02 03:11:25] 4     -89761.53 [     8174.9  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
[24-11-02 03:11:26] 5      -89421.2 [     7998.5  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
[24-11-02 03:11:28] 6     -88675.81 [     6897.2  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
[24-11-02 03:11:29] 7     -95248.31 [     5115.3  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
[24-11-02 03:11:31] 8     -89780.17 [     6216.6  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
[24-11-02 03:11:32] 9     -88644.65 [     7317.9  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
[24-11-02 03:11:33] 10    -88604.34 [     7133.9  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
[24-11-02 03:11:35] 11    -88604.45 [     7144.3  362240.8    3282.3    3021.0  186126.6    1315.6  114233.2     828.4     784.9  1.05e-04  7.46e-05  1.31e-05 ]
