[24-11-05 14:47:31] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 14:47:31] 0        pnames [         NA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 14:47:31] 0            p0 [    16483.6    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:33] 1     -37287.67 [    16483.6    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:34] 2     -37287.67 [    16483.6    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:35] 3     -37288.85 [    16484.6    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:37] 4     -37285.76 [    16481.9    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:38] 5     -37093.86 [    16305.6    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:39] 6     -36564.92 [    15299.7    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:41] 7     -37533.18 [    13672.1    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:42] 8     -36686.44 [    14678.0    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:44] 9     -36656.81 [    15683.9    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:45] 10     -36562.2 [    15215.0    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:45] 11    -36562.22 [    15227.7    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:46] 12    -36562.33 [    15202.4    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:47] 13     -36562.2 [    15215.0    7188.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:48] 14    -36561.64 [    15215.0    7189.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:48] 15    -36560.74 [    15215.0    7191.1  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:49] 16    -36468.74 [    15215.0    7367.4  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:50] 17    -36130.08 [    15215.0    8493.3  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:51] 18    -36112.75 [    15215.0   10315.1  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:51] 19     -36067.1 [    15215.0    9452.3  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:53] 20    -36073.72 [    15215.0    9086.0  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:54] 21    -36075.65 [    15215.0    9781.9  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:55] 22    -36066.94 [    15215.0    9412.1  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:56] 23    -36066.94 [    15215.0    9389.8  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:57] 24    -36066.94 [    15215.0    9412.1  544434.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:58] 25    -36066.88 [    15215.0    9412.1  544435.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:47:59] 26    -36066.79 [    15215.0    9412.1  544437.2    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:48:00] 27    -36056.43 [    15215.0    9412.1  544613.6    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:48:01] 28    -35062.13 [    15215.0    9412.1  563837.5    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:48:02] 29    -33587.49 [    15215.0    9412.1  625701.1    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:48:03] 32    -33849.36 [    15215.0    9412.1  602071.3    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
[24-11-05 14:48:04] 33    -33672.81 [    15215.0    9412.1  613886.2    3406.6    3009.8   20736.4   23665.6  1.36e-05 ]
