[24-11-01 21:15:02] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 21:15:02] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 21:15:02] 0            p0 [     6032.7  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:03] 1     -98726.41 [     6032.7  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:05] 2     -98726.41 [     6032.7  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:06] 3     -98715.77 [     6033.7  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:08] 4     -98698.56 [     6035.3  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:09] 5      -96858.2 [     6211.7  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:10] 6      -67897.8 [    10704.1  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:10] 7     -54423.12 [    17973.1  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:11] 8     -55505.53 [    16712.2  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:12] 9     -52113.98 [    29734.6  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:13] 10    -52069.82 [    24981.0  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:13] 11    -52465.13 [    22304.2  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:14] 12    -52002.71 [    26796.7  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:15] 13    -52004.11 [    26589.1  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:16] 14    -52002.74 [    27004.4  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:17] 15    -52002.71 [    26796.7  369309.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:17] 16    -52001.82 [    26796.7  369310.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:18] 17    -52000.37 [    26796.7  369311.6    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:19] 18    -51842.77 [    26796.7  369488.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:20] 19    -37783.29 [    26796.7  388711.8    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:20] 20    -23618.45 [    26796.7  422821.2    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:21] 21    -15336.21 [    26796.7  478011.4    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:22] 22    -15488.72 [    26796.7  475681.1    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:23] 23    -14623.37 [    26796.7  567310.9    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:23] 24    -14095.41 [    26796.7  526720.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:24] 25    -14221.08 [    26796.7  508115.0    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:25] 26    -14197.54 [    26796.7  542224.4    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:26] 27    -14094.28 [    26796.7  525145.9    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:26] 28    -14095.07 [    26796.7  523587.5    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:27] 29    -14094.28 [    26796.7  525145.9    2381.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:28] 30    -14092.35 [    26796.7  525145.9    2382.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:29] 31    -14089.24 [    26796.7  525145.9    2384.2    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:29] 32    -13864.06 [    26796.7  525145.9    2560.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:30] 33    -13845.96 [    26796.7  525145.9    2648.0    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:31] 34    -13967.92 [    26796.7  525145.9    2789.5    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:32] 35     -13869.5 [    26796.7  525145.9    2702.0    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:33] 36    -13844.92 [    26796.7  525145.9    2614.6    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:33] 37    -13844.13 [    26796.7  525145.9    2627.9    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:34] 38    -13844.15 [    26796.7  525145.9    2625.5    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:35] 39    -13844.15 [    26796.7  525145.9    2630.4    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:36] 40    -13844.13 [    26796.7  525145.9    2627.9    2421.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:36] 41    -13836.14 [    26796.7  525145.9    2627.9    2422.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:37] 42    -13823.27 [    26796.7  525145.9    2627.9    2424.3  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:38] 43    -12925.98 [    26796.7  525145.9    2627.9    2600.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:39] 44    -12872.29 [    26796.7  525145.9    2627.9    2670.7  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:39] 45    -13190.41 [    26796.7  525145.9    2627.9    2784.0  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
[24-11-01 21:15:40] 46    -12932.95 [    26796.7  525145.9    2627.9    2714.0  194882.3    1312.7  141568.9    1386.4     773.2  8.92e-05  1.14e-04  9.45e-06 ]
