[24-10-31 14:55:04] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 14:55:04] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 14:55:04] 0            p0 [    14776.9   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:04] 1      -25954.2 [    14776.9   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:05] 2      -25954.2 [    14776.9   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:05] 3     -25954.01 [    14777.9   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:05] 4      -25953.7 [    14779.5   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:05] 5     -25921.16 [    14955.9   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:05] 6     -25383.71 [    19493.9   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:06] 7     -25076.98 [    26836.7   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:06] 8     -25086.47 [    26402.4   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:06] 9     -24971.29 [    38717.5   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:06] 10    -24982.07 [    35377.6   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:07] 12    -24968.34 [    46060.2   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:07] 14    -24967.27 [    42388.8   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:07] 15    -24967.16 [    43453.6   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:07] 16    -24967.16 [    43166.9   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:08] 17    -24967.17 [    42883.0   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:08] 18    -24967.16 [    43166.9   27366.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:08] 19    -24967.43 [    43166.9   27367.3   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:08] 20    -24966.72 [    43166.9   27364.7   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:08] 21     -24966.0 [    43166.9   27362.1   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:09] 22    -24964.85 [    43166.9   27357.8   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:09] 23    -24962.99 [    43166.9   27351.0   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:09] 24    -24959.98 [    43166.9   27339.9   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:09] 25     -24955.1 [    43166.9   27321.9   44780.1    7695.8   24058.4 ]
[24-10-31 14:55:10] 26    -24947.19 [    43166.9   27292.9   44780.1    7695.8   24058.4 ]
