[24-10-31 15:19:42] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:19:42] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:19:42] 0            p0 [    27867.0   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:42] 1     -25545.43 [    27867.0   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:43] 2     -25545.43 [    27867.0   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:43] 3     -25545.41 [    27868.0   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:44] 4     -25545.39 [    27869.6   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:44] 5     -25542.77 [    28046.0   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:44] 6     -25494.24 [    33367.5   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:45] 7     -25481.25 [    41977.8   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:45] 8     -25480.65 [    39052.9   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:46] 9     -25482.96 [    36881.3   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:46] 10    -25480.46 [    40170.1   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:47] 11    -25480.45 [    39936.5   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:47] 12    -25480.45 [    39815.8   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:48] 13    -25480.45 [    39936.5   27451.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:48] 14    -25480.65 [    39936.5   27452.8   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:49] 15    -25480.12 [    39936.5   27450.2   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:49] 16    -25479.58 [    39936.5   27447.6   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:50] 17    -25478.72 [    39936.5   27443.3   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:50] 18    -25477.32 [    39936.5   27436.5   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:51] 19    -25475.06 [    39936.5   27425.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:51] 20    -25471.39 [    39936.5   27407.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:51] 21    -25465.45 [    39936.5   27378.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:52] 22    -25455.81 [    39936.5   27331.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:52] 23    -25440.17 [    39936.5   27255.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:53] 24    -25414.71 [    39936.5   27132.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:53] 25    -25373.15 [    39936.5   26933.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:54] 26    -25304.88 [    39936.5   26611.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:54] 27     -25191.7 [    39936.5   26090.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:55] 28     -25001.1 [    39936.5   25247.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:55] 29    -24671.67 [    39936.5   23883.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:56] 30    -24076.41 [    39936.5   21676.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:56] 31    -22914.97 [    39936.5   18105.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:57] 32    -20375.08 [    39936.5   12327.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:57] 33    -34430.41 [    39936.5    2978.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:57] 34    -18608.61 [    39936.5    8756.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:58] 35    -18337.78 [    39936.5    6549.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:58] 36    -18278.72 [    39936.5    6758.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:59] 37    -18240.25 [    39936.5    7350.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:19:59] 38    -18324.63 [    39936.5    7887.5   65875.5    8403.2   22763.9 ]
[24-10-31 15:20:00] 39    -18234.96 [    39936.5    7149.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:20:00] 40    -18234.96 [    39936.5    7149.4   65875.5    8403.2   22763.9 ]
[24-10-31 15:20:01] 41    -18234.95 [    39936.5    7149.4   65876.5    8403.2   22763.9 ]
[24-10-31 15:20:01] 42    -18234.92 [    39936.5    7149.4   65878.1    8403.2   22763.9 ]
[24-10-31 15:20:02] 43    -18231.91 [    39936.5    7149.4   66054.5    8403.2   22763.9 ]
[24-10-31 15:20:02] 44    -18208.98 [    39936.5    7149.4   68860.2    8403.2   22763.9 ]
[24-10-31 15:20:03] 45    -18273.65 [    39936.5    7149.4   73400.0    8403.2   22763.9 ]
[24-10-31 15:20:03] 46    -18218.61 [    39936.5    7149.4   70594.2    8403.2   22763.9 ]
[24-10-31 15:20:03] 47    -18212.18 [    39936.5    7149.4   67788.5    8403.2   22763.9 ]
[24-10-31 15:20:04] 48    -18208.98 [    39936.5    7149.4   68814.4    8403.2   22763.9 ]
[24-10-31 15:20:04] 49    -18208.98 [    39936.5    7149.4   68785.1    8403.2   22763.9 ]
[24-10-31 15:20:05] 50    -18208.98 [    39936.5    7149.4   68814.4    8403.2   22763.9 ]
[24-10-31 15:20:05] 51    -18209.57 [    39936.5    7149.4   68814.4    8404.2   22763.9 ]
[24-10-31 15:20:06] 52    -18208.02 [    39936.5    7149.4   68814.4    8401.6   22763.9 ]
[24-10-31 15:20:06] 53    -18206.48 [    39936.5    7149.4   68814.4    8399.0   22763.9 ]
[24-10-31 15:20:07] 54    -18203.98 [    39936.5    7149.4   68814.4    8394.7   22763.9 ]
[24-10-31 15:20:07] 55    -18199.94 [    39936.5    7149.4   68814.4    8387.9   22763.9 ]
[24-10-31 15:20:08] 56    -18193.39 [    39936.5    7149.4   68814.4    8376.8   22763.9 ]
[24-10-31 15:20:08] 57    -18182.78 [    39936.5    7149.4   68814.4    8358.8   22763.9 ]
[24-10-31 15:20:09] 58    -18165.58 [    39936.5    7149.4   68814.4    8329.8   22763.9 ]
[24-10-31 15:20:09] 59    -18137.65 [    39936.5    7149.4   68814.4    8282.8   22763.9 ]
[24-10-31 15:20:09] 60    -18092.18 [    39936.5    7149.4   68814.4    8206.8   22763.9 ]
[24-10-31 15:20:10] 61    -18017.94 [    39936.5    7149.4   68814.4    8083.8   22763.9 ]
[24-10-31 15:20:10] 62    -17896.08 [    39936.5    7149.4   68814.4    7884.8   22763.9 ]
[24-10-31 15:20:11] 63    -17694.52 [    39936.5    7149.4   68814.4    7562.8   22763.9 ]
[24-10-31 15:20:11] 64    -17358.13 [    39936.5    7149.4   68814.4    7041.8   22763.9 ]
[24-10-31 15:20:12] 65    -16796.85 [    39936.5    7149.4   68814.4    6198.8   22763.9 ]
[24-10-31 15:20:12] 66    -15949.68 [    39936.5    7149.4   68814.4    4834.8   22763.9 ]
[24-10-31 15:20:13] 69    -16671.82 [    39936.5    7149.4   68814.4    2698.2   22763.9 ]
[24-10-31 15:20:13] 70    -15654.12 [    39936.5    7149.4   68814.4    3766.5   22763.9 ]
[24-10-31 15:20:14] 71    -15666.37 [    39936.5    7149.4   68814.4    4060.2   22763.9 ]
[24-10-31 15:20:14] 72    -15650.03 [    39936.5    7149.4   68814.4    3844.7   22763.9 ]
[24-10-31 15:20:15] 73    -15650.27 [    39936.5    7149.4   68814.4    3890.2   22763.9 ]
[24-10-31 15:20:15] 74    -15650.03 [    39936.5    7149.4   68814.4    3844.7   22763.9 ]
[24-10-31 15:20:15] 75    -15649.89 [    39936.5    7149.4   68814.4    3844.7   22764.9 ]
[24-10-31 15:20:16] 76    -15649.67 [    39936.5    7149.4   68814.4    3844.7   22766.5 ]
[24-10-31 15:20:16] 77    -15625.28 [    39936.5    7149.4   68814.4    3844.7   22942.9 ]
[24-10-31 15:20:17] 78    -14814.37 [    39936.5    7149.4   68814.4    3844.7   31838.5 ]
[24-10-31 15:20:17] 79    -14264.98 [    39936.5    7149.4   68814.4    3844.7   46231.9 ]
[24-10-31 15:20:18] 80    -14237.25 [    39936.5    7149.4   68814.4    3844.7   47423.0 ]
[24-10-31 15:20:18] 81    -14195.79 [    39936.5    7149.4   68814.4    3844.7   49350.2 ]
[24-10-31 15:20:19] 86    -14211.15 [    39936.5    7149.4   68814.4    3844.7   48614.0 ]
[24-10-31 15:20:19] 87    -14190.37 [    39936.5    7149.4   68814.4    3844.7   49616.0 ]
[24-10-31 15:20:20] 88    -14184.71 [    39936.5    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:20] 90    -14184.71 [    39936.5    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:21] 91    -14184.73 [    39937.5    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:21] 92    -14184.68 [    39934.9    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:21] 93    -14184.62 [    39932.3    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:22] 94    -14184.54 [    39928.0    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:22] 95     -14184.4 [    39921.2    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:23] 96    -14184.18 [    39910.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:23] 97    -14183.82 [    39892.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:24] 98    -14183.24 [    39863.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:24] 99    -14182.29 [    39816.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:25] 100   -14180.76 [    39740.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:25] 101   -14178.28 [    39617.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:26] 102   -14174.25 [    39418.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:26] 103   -14167.69 [    39096.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:27] 104   -14156.96 [    38575.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:27] 105    -14139.3 [    37732.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:27] 106   -14109.98 [    36368.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:28] 107   -14060.62 [    34161.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:28] 108    -13976.4 [    30590.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:29] 109   -13837.57 [    24812.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:29] 110   -13797.18 [    15463.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:30] 111   -13744.33 [    18479.6    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:30] 112   -13762.51 [    20898.4    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:31] 113   -13750.96 [    17327.4    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:31] 114   -13744.42 [    18694.1    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:32] 115   -13744.62 [    18265.0    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:32] 116   -13744.33 [    18479.6    7149.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:33] 117   -13744.31 [    18479.6    7150.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:33] 118   -13744.29 [    18479.6    7152.0   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:33] 119   -13743.95 [    18479.6    7193.2   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:34] 120   -13744.76 [    18479.6    7259.8   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:34] 121   -13744.07 [    18479.6    7218.6   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:35] 122    -13744.0 [    18479.6    7177.5   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:35] 123   -13743.95 [    18479.6    7193.9   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:36] 124   -13743.95 [    18479.6    7194.4   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:36] 125   -13743.95 [    18479.6    7193.9   68814.4    3844.7   49897.7 ]
[24-10-31 15:20:37] 126   -13743.97 [    18479.6    7193.9   68815.4    3844.7   49897.7 ]
[24-10-31 15:20:37] 127   -13743.92 [    18479.6    7193.9   68812.8    3844.7   49897.7 ]
[24-10-31 15:20:38] 128   -13740.36 [    18479.6    7193.9   68636.5    3844.7   49897.7 ]
[24-10-31 15:20:38] 129   -13714.53 [    18479.6    7193.9   66011.8    3844.7   49897.7 ]
[24-10-31 15:20:38] 130   -13778.49 [    18479.6    7193.9   61765.0    3844.7   49897.7 ]
[24-10-31 15:20:39] 131   -13723.71 [    18479.6    7193.9   64389.7    3844.7   49897.7 ]
[24-10-31 15:20:39] 132   -13718.42 [    18479.6    7193.9   67014.3    3844.7   49897.7 ]
[24-10-31 15:20:40] 133   -13714.53 [    18479.6    7193.9   65979.1    3844.7   49897.7 ]
[24-10-31 15:20:40] 134   -13714.53 [    18479.6    7193.9   65950.8    3844.7   49897.7 ]
[24-10-31 15:20:41] 135   -13714.53 [    18479.6    7193.9   65979.1    3844.7   49897.7 ]
[24-10-31 15:20:41] 136   -13714.39 [    18479.6    7193.9   65979.1    3845.7   49897.7 ]
[24-10-31 15:20:42] 137   -13714.16 [    18479.6    7193.9   65979.1    3847.3   49897.7 ]
[24-10-31 15:20:42] 138   -13703.11 [    18479.6    7193.9   65979.1    3998.8   49897.7 ]
[24-10-31 15:20:43] 139    -13721.1 [    18479.6    7193.9   65979.1    4244.0   49897.7 ]
[24-10-31 15:20:43] 140   -13705.24 [    18479.6    7193.9   65979.1    4092.5   49897.7 ]
