[24-10-31 14:56:48] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 14:56:48] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 14:56:48] 0            p0 [    19337.1   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:48] 1     -23987.27 [    19337.1   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:48] 2     -23987.27 [    19337.1   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:48] 3     -23987.22 [    19338.1   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:49] 4     -23987.13 [    19339.7   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:49] 5     -23977.96 [    19516.1   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:49] 6     -23836.19 [    23887.4   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:49] 7     -23780.67 [    30960.3   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:49] 8     -23784.08 [    29251.1   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:50] 9     -23816.21 [    42404.4   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:50] 10    -23786.29 [    35331.5   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:50] 11    -23788.22 [    28258.7   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:50] 12    -23780.46 [    32031.6   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:51] 13    -23780.39 [    31720.9   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:51] 14    -23780.39 [    31597.1   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:51] 15     -23780.4 [    31844.8   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:51] 16    -23780.39 [    31720.9   22432.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:52] 17    -23780.62 [    31720.9   22433.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:52] 18    -23780.01 [    31720.9   22431.1   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:52] 19    -23779.39 [    31720.9   22428.5   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:52] 20     -23778.4 [    31720.9   22424.2   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:53] 21    -23776.78 [    31720.9   22417.4   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:53] 22    -23774.17 [    31720.9   22406.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:53] 23    -23769.94 [    31720.9   22388.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:53] 24    -23763.09 [    31720.9   22359.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:54] 25    -23751.97 [    31720.9   22312.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:54] 26    -23733.91 [    31720.9   22236.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:54] 27    -23704.49 [    31720.9   22113.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:54] 28    -23656.36 [    31720.9   21914.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:55] 29     -23577.1 [    31720.9   21592.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:55] 30    -23445.11 [    31720.9   21071.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:55] 31     -23221.2 [    31720.9   20228.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:55] 32    -22829.42 [    31720.9   18864.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:55] 33    -22107.22 [    31720.9   16657.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:56] 34    -20659.22 [    31720.9   13086.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:56] 35    -17876.28 [    31720.9    7308.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:56] 37    -22236.66 [    31720.9    3737.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:56] 38    -18867.27 [    31720.9    9515.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:57] 39    -17986.53 [    31720.9    7635.1   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:57] 40    -17797.48 [    31720.9    5944.3   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:57] 41    -17728.98 [    31720.9    6451.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:57] 42    -17735.94 [    31720.9    6611.5   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:58] 43    -17734.38 [    31720.9    6291.9   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:58] 44    -17728.98 [    31720.9    6451.7   73525.4    7493.8   20557.9 ]
[24-10-31 14:56:58] 45    -17728.98 [    31720.9    6451.7   73526.4    7493.8   20557.9 ]
[24-10-31 14:56:58] 46    -17728.98 [    31720.9    6451.7   73528.0    7493.8   20557.9 ]
[24-10-31 14:56:59] 47    -17728.78 [    31720.9    6451.7   73704.4    7493.8   20557.9 ]
[24-10-31 14:56:59] 48    -17728.77 [    31720.9    6451.7   73767.6    7493.8   20557.9 ]
[24-10-31 14:56:59] 49    -17728.81 [    31720.9    6451.7   73869.9    7493.8   20557.9 ]
[24-10-31 14:57:00] 50    -17728.77 [    31720.9    6451.7   73806.7    7493.8   20557.9 ]
[24-10-31 14:57:00] 51    -17728.77 [    31720.9    6451.7   73743.4    7493.8   20557.9 ]
[24-10-31 14:57:00] 52    -17728.77 [    31720.9    6451.7   73765.2    7493.8   20557.9 ]
[24-10-31 14:57:00] 53    -17728.77 [    31720.9    6451.7   73770.0    7493.8   20557.9 ]
[24-10-31 14:57:01] 54    -17728.77 [    31720.9    6451.7   73767.6    7493.8   20557.9 ]
[24-10-31 14:57:01] 55     -17729.4 [    31720.9    6451.7   73767.6    7494.8   20557.9 ]
[24-10-31 14:57:01] 56    -17727.75 [    31720.9    6451.7   73767.6    7492.2   20557.9 ]
[24-10-31 14:57:01] 57    -17726.09 [    31720.9    6451.7   73767.6    7489.6   20557.9 ]
[24-10-31 14:57:01] 58    -17723.41 [    31720.9    6451.7   73767.6    7485.4   20557.9 ]
[24-10-31 14:57:02] 59    -17719.07 [    31720.9    6451.7   73767.6    7478.5   20557.9 ]
[24-10-31 14:57:02] 60    -17712.05 [    31720.9    6451.7   73767.6    7467.4   20557.9 ]
[24-10-31 14:57:02] 61    -17700.68 [    31720.9    6451.7   73767.6    7449.5   20557.9 ]
[24-10-31 14:57:02] 62    -17682.25 [    31720.9    6451.7   73767.6    7420.4   20557.9 ]
[24-10-31 14:57:03] 63    -17652.39 [    31720.9    6451.7   73767.6    7373.5   20557.9 ]
[24-10-31 14:57:03] 64    -17603.94 [    31720.9    6451.7   73767.6    7297.4   20557.9 ]
[24-10-31 14:57:03] 65    -17525.21 [    31720.9    6451.7   73767.6    7174.5   20557.9 ]
[24-10-31 14:57:03] 66    -17397.14 [    31720.9    6451.7   73767.6    6975.4   20557.9 ]
[24-10-31 14:57:04] 67    -17188.95 [    31720.9    6451.7   73767.6    6653.5   20557.9 ]
[24-10-31 14:57:04] 68    -16854.33 [    31720.9    6451.7   73767.6    6132.4   20557.9 ]
[24-10-31 14:57:04] 72    -16758.27 [    31720.9    6451.7   73767.6    2967.7   20557.9 ]
[24-10-31 14:57:04] 73    -16029.84 [    31720.9    6451.7   73767.6    4550.1   20557.9 ]
[24-10-31 14:57:05] 74    -16015.79 [    31720.9    6451.7   73767.6    4501.1   20557.9 ]
[24-10-31 14:57:05] 75    -15962.32 [    31720.9    6451.7   73767.6    4231.2   20557.9 ]
[24-10-31 14:57:05] 76    -16004.97 [    31720.9    6451.7   73767.6    3748.6   20557.9 ]
[24-10-31 14:57:05] 77    -15953.82 [    31720.9    6451.7   73767.6    4106.0   20557.9 ]
[24-10-31 14:57:06] 78     -15953.6 [    31720.9    6451.7   73767.6    4072.1   20557.9 ]
[24-10-31 14:57:06] 79    -15954.34 [    31720.9    6451.7   73767.6    4037.9   20557.9 ]
[24-10-31 14:57:06] 80     -15953.6 [    31720.9    6451.7   73767.6    4072.1   20557.9 ]
[24-10-31 14:57:06] 81    -15953.41 [    31720.9    6451.7   73767.6    4072.1   20558.9 ]
[24-10-31 14:57:07] 82     -15953.1 [    31720.9    6451.7   73767.6    4072.1   20560.5 ]
[24-10-31 14:57:07] 83    -15919.91 [    31720.9    6451.7   73767.6    4072.1   20736.8 ]
[24-10-31 14:57:07] 84    -14946.65 [    31720.9    6451.7   73767.6    4072.1   28599.0 ]
[24-10-31 14:57:07] 85    -14293.08 [    31720.9    6451.7   73767.6    4072.1   41320.3 ]
[24-10-31 14:57:08] 86    -14263.76 [    31720.9    6451.7   73767.6    4072.1   42261.5 ]
[24-10-31 14:57:08] 87    -14219.64 [    31720.9    6451.7   73767.6    4072.1   43784.5 ]
[24-10-31 14:57:08] 89    -14078.33 [    31720.9    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:08] 91    -14143.38 [    31720.9    6451.7   73767.6    4072.1   46771.5 ]
[24-10-31 14:57:08] 93    -14102.01 [    31720.9    6451.7   73767.6    4072.1   48617.6 ]
[24-10-31 14:57:09] 95    -14087.21 [    31720.9    6451.7   73767.6    4072.1   49322.7 ]
[24-10-31 14:57:09] 97    -14078.33 [    31720.9    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:09] 98    -14078.35 [    31721.9    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:09] 99    -14078.29 [    31719.3    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:10] 100   -14078.22 [    31716.7    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:10] 101   -14078.12 [    31712.5    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:10] 102   -14077.95 [    31705.6    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:10] 103   -14077.68 [    31694.5    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:11] 104   -14077.23 [    31676.6    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:11] 105   -14076.51 [    31647.5    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:11] 106   -14075.35 [    31600.6    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:11] 107   -14073.47 [    31524.5    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:12] 108   -14070.42 [    31401.6    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:12] 109   -14065.48 [    31202.6    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:12] 110   -14057.45 [    30880.6    6451.7   73767.6    4072.1   49758.5 ]
[24-10-31 14:57:12] 111   -14044.39 [    30359.6    6451.7   73767.6    4072.1   49758.5 ]
