[24-10-31 15:17:10] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:17:10] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:17:10] 0            p0 [    27413.2   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:10] 1     -24299.82 [    27413.2   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:11] 2     -24299.82 [    27413.2   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:11] 3      -24299.8 [    27414.2   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:11] 4     -24299.79 [    27415.8   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:11] 5     -24297.83 [    27592.2   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:12] 6     -24270.39 [    31741.7   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:12] 7     -24269.06 [    38455.8   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:12] 8     -24265.51 [    35266.4   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:12] 9      -24266.0 [    33920.1   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:13] 10    -24266.19 [    36484.6   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:13] 11    -24265.49 [    35101.0   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:13] 12    -24265.49 [    35024.1   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:13] 13    -24265.49 [    34948.0   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:14] 14    -24265.49 [    35024.1   24547.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:14] 15    -24265.81 [    35024.1   24548.3   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:14] 16    -24264.98 [    35024.1   24545.7   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:14] 17    -24264.15 [    35024.1   24543.1   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:15] 18    -24262.81 [    35024.1   24538.8   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:15] 19    -24260.64 [    35024.1   24532.0   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:15] 20    -24257.13 [    35024.1   24520.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:15] 21    -24251.45 [    35024.1   24502.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:16] 22    -24242.24 [    35024.1   24473.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:16] 23    -24227.31 [    35024.1   24426.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:16] 24    -24203.08 [    35024.1   24350.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:16] 25    -24163.68 [    35024.1   24227.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:17] 26     -24099.4 [    35024.1   24028.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:17] 27    -23994.03 [    35024.1   23706.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:17] 28    -23819.87 [    35024.1   23185.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:17] 29    -23528.21 [    35024.1   22342.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:18] 30    -23029.52 [    35024.1   20978.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:18] 31    -22149.96 [    35024.1   18771.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:18] 32    -20552.63 [    35024.1   15200.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:19] 33    -18435.78 [    35024.1    9422.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:19] 35    -72398.57 [    35024.1    2444.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:19] 36    -20184.96 [    35024.1    6757.6   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:19] 37    -18644.09 [    35024.1    8290.2   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:20] 38    -18441.55 [    35024.1    9154.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:20] 39    -18441.81 [    35024.1    9574.2   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:20] 40    -18435.78 [    35024.1    9422.9   44241.4    7577.7   20920.9 ]
[24-10-31 15:17:20] 41    -18435.74 [    35024.1    9422.9   44242.4    7577.7   20920.9 ]
[24-10-31 15:17:21] 42    -18435.69 [    35024.1    9422.9   44244.0    7577.7   20920.9 ]
[24-10-31 15:17:21] 43    -18429.37 [    35024.1    9422.9   44420.4    7577.7   20920.9 ]
[24-10-31 15:17:21] 44    -18243.88 [    35024.1    9422.9   55176.4    7577.7   20920.9 ]
[24-10-31 15:17:21] 45    -18836.68 [    35024.1    9422.9   72579.9    7577.7   20920.9 ]
[24-10-31 15:17:22] 46    -18334.55 [    35024.1    9422.9   61823.9    7577.7   20920.9 ]
[24-10-31 15:17:22] 47    -18267.54 [    35024.1    9422.9   51068.0    7577.7   20920.9 ]
[24-10-31 15:17:22] 48    -18243.55 [    35024.1    9422.9   54718.6    7577.7   20920.9 ]
[24-10-31 15:17:22] 49    -18243.56 [    35024.1    9422.9   54823.3    7577.7   20920.9 ]
[24-10-31 15:17:23] 50    -18243.58 [    35024.1    9422.9   54613.8    7577.7   20920.9 ]
[24-10-31 15:17:23] 51    -18243.55 [    35024.1    9422.9   54718.6    7577.7   20920.9 ]
[24-10-31 15:17:23] 52    -18244.21 [    35024.1    9422.9   54718.6    7578.7   20920.9 ]
[24-10-31 15:17:23] 53    -18242.48 [    35024.1    9422.9   54718.6    7576.1   20920.9 ]
[24-10-31 15:17:24] 54    -18240.74 [    35024.1    9422.9   54718.6    7573.5   20920.9 ]
[24-10-31 15:17:24] 55    -18237.94 [    35024.1    9422.9   54718.6    7569.2   20920.9 ]
[24-10-31 15:17:24] 56    -18233.39 [    35024.1    9422.9   54718.6    7562.4   20920.9 ]
[24-10-31 15:17:24] 57    -18226.03 [    35024.1    9422.9   54718.6    7551.3   20920.9 ]
[24-10-31 15:17:25] 58    -18214.09 [    35024.1    9422.9   54718.6    7533.3   20920.9 ]
[24-10-31 15:17:25] 59    -18194.71 [    35024.1    9422.9   54718.6    7504.3   20920.9 ]
[24-10-31 15:17:25] 60    -18163.19 [    35024.1    9422.9   54718.6    7457.3   20920.9 ]
[24-10-31 15:17:25] 61    -18111.78 [    35024.1    9422.9   54718.6    7381.3   20920.9 ]
[24-10-31 15:17:26] 62    -18027.49 [    35024.1    9422.9   54718.6    7258.3   20920.9 ]
[24-10-31 15:17:26] 63    -17888.21 [    35024.1    9422.9   54718.6    7059.3   20920.9 ]
[24-10-31 15:17:26] 64    -17655.22 [    35024.1    9422.9   54718.6    6737.3   20920.9 ]
[24-10-31 15:17:26] 65    -17258.63 [    35024.1    9422.9   54718.6    6216.3   20920.9 ]
[24-10-31 15:17:27] 66     -16572.2 [    35024.1    9422.9   54718.6    5373.3   20920.9 ]
[24-10-31 15:17:27] 67    -15459.35 [    35024.1    9422.9   54718.6    4009.3   20920.9 ]
[24-10-31 15:17:27] 68    -17465.24 [    35024.1    9422.9   54718.6    1802.3   20920.9 ]
[24-10-31 15:17:28] 69    -15050.57 [    35024.1    9422.9   54718.6    3166.3   20920.9 ]
[24-10-31 15:17:28] 70    -15204.38 [    35024.1    9422.9   54718.6    2645.3   20920.9 ]
[24-10-31 15:17:28] 71    -15046.07 [    35024.1    9422.9   54718.6    3122.2   20920.9 ]
[24-10-31 15:17:28] 72    -15044.14 [    35024.1    9422.9   54718.6    3077.6   20920.9 ]
[24-10-31 15:17:29] 73    -15063.02 [    35024.1    9422.9   54718.6    2912.5   20920.9 ]
[24-10-31 15:17:29] 74    -15045.04 [    35024.1    9422.9   54718.6    3032.6   20920.9 ]
[24-10-31 15:17:29] 75    -15044.14 [    35024.1    9422.9   54718.6    3077.6   20920.9 ]
[24-10-31 15:17:30] 76    -15044.03 [    35024.1    9422.9   54718.6    3077.6   20921.9 ]
[24-10-31 15:17:30] 77    -15043.84 [    35024.1    9422.9   54718.6    3077.6   20923.5 ]
[24-10-31 15:17:30] 78    -15023.54 [    35024.1    9422.9   54718.6    3077.6   21099.9 ]
[24-10-31 15:17:30] 79    -14408.41 [    35024.1    9422.9   54718.6    3077.6   29212.3 ]
[24-10-31 15:17:31] 80    -13991.27 [    35024.1    9422.9   54718.6    3077.6   42338.5 ]
[24-10-31 15:17:31] 81    -13969.97 [    35024.1    9422.9   54718.6    3077.6   43437.1 ]
[24-10-31 15:17:31] 82    -13938.16 [    35024.1    9422.9   54718.6    3077.6   45214.6 ]
[24-10-31 15:17:31] 85     -13899.8 [    35024.1    9422.9   54718.6    3077.6   47609.5 ]
[24-10-31 15:17:32] 86    -13918.38 [    35024.1    9422.9   54718.6    3077.6   46412.0 ]
[24-10-31 15:17:32] 87    -13878.33 [    35024.1    9422.9   54718.6    3077.6   49089.7 ]
[24-10-31 15:17:32] 89    -13886.34 [    35024.1    9422.9   54718.6    3077.6   48524.3 ]
[24-10-31 15:17:33] 90    -13873.49 [    35024.1    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:33] 92    -13873.49 [    35024.1    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:33] 93    -13873.51 [    35025.1    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:33] 94    -13873.46 [    35022.5    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:34] 95    -13873.41 [    35019.9    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:34] 96    -13873.33 [    35015.7    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:34] 97     -13873.2 [    35008.8    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:34] 98    -13872.99 [    34997.7    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:35] 99    -13872.65 [    34979.8    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:35] 100    -13872.1 [    34950.7    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:35] 101   -13871.21 [    34903.8    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:35] 102   -13869.77 [    34827.8    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:36] 103   -13867.43 [    34704.8    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:36] 104   -13863.64 [    34505.8    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:36] 105   -13857.49 [    34183.8    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:36] 106   -13847.49 [    33662.8    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:37] 107   -13831.19 [    32819.8    9422.9   54718.6    3077.6   49439.1 ]
[24-10-31 15:17:37] 108   -13804.59 [    31455.8    9422.9   54718.6    3077.6   49439.1 ]
