[24-11-01 12:12:13] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:12:13] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:12:13] 0            p0 [    23082.6   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:13] 1     -16779.04 [    23082.6   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:14] 2     -16779.04 [    23082.6   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:14] 3     -16778.61 [    23083.6   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:14] 4     -16777.91 [    23085.2   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:14] 5     -16702.28 [    23261.6   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:14] 6     -13520.48 [    34460.6   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:14] 8     -12438.96 [    41382.0   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:15] 9     -11940.35 [    45659.6   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:15] 10    -11678.05 [    48303.3   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:15] 11    -11530.37 [    49937.2   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:15] 13    -11585.57 [    49313.1   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:15] 15    -11553.94 [    49668.7   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:16] 16    -11530.37 [    49937.2   89706.3   14028.5   21202.5 ]
[24-11-01 12:12:16] 17    -11530.36 [    49937.2   89707.3   14028.5   21202.5 ]
[24-11-01 12:12:16] 18    -11530.36 [    49937.2   89708.9   14028.5   21202.5 ]
[24-11-01 12:12:16] 19    -11529.88 [    49937.2   89885.3   14028.5   21202.5 ]
[24-11-01 12:12:16] 20    -11515.76 [    49937.2  100305.7   14028.5   21202.5 ]
[24-11-01 12:12:16] 21    -11549.69 [    49937.2  117166.1   14028.5   21202.5 ]
[24-11-01 12:12:17] 22    -11520.59 [    49937.2  106745.8   14028.5   21202.5 ]
[24-11-01 12:12:17] 23    -11517.92 [    49937.2   96325.4   14028.5   21202.5 ]
[24-11-01 12:12:17] 24    -11515.76 [    49937.2  100501.5   14028.5   21202.5 ]
[24-11-01 12:12:17] 25    -11515.76 [    49937.2  100609.4   14028.5   21202.5 ]
[24-11-01 12:12:17] 26    -11515.76 [    49937.2  100501.5   14028.5   21202.5 ]
[24-11-01 12:12:17] 27    -11515.49 [    49937.2  100501.5   14029.5   21202.5 ]
[24-11-01 12:12:18] 28    -11515.06 [    49937.2  100501.5   14031.1   21202.5 ]
[24-11-01 12:12:18] 29    -11468.93 [    49937.2  100501.5   14207.5   21202.5 ]
[24-11-01 12:12:18] 30    -10503.96 [    49937.2  100501.5   19827.0   21202.5 ]
[24-11-01 12:12:18] 31     -9854.22 [    49937.2  100501.5   28919.5   21202.5 ]
[24-11-01 12:12:18] 32     -9824.07 [    49937.2  100501.5   29616.1   21202.5 ]
[24-11-01 12:12:19] 33      -9778.8 [    49937.2  100501.5   30743.2   21202.5 ]
[24-11-01 12:12:19] 34     -9484.39 [    49937.2  100501.5   41889.0   21202.5 ]
[24-11-01 12:12:19] 35     -9270.98 [    49937.2  100501.5   59923.2   21202.5 ]
[24-11-01 12:12:19] 36     -9250.39 [    49937.2  100501.5   62747.2   21202.5 ]
[24-11-01 12:12:19] 37      -9221.3 [    49937.2  100501.5   67316.5   21202.5 ]
[24-11-01 12:12:19] 38     -9125.05 [    49937.2  100501.5   90347.7   21202.5 ]
[24-11-01 12:12:20] 41     -9154.46 [    49937.2  100501.5   81550.6   21202.5 ]
[24-11-01 12:12:20] 42     -9138.89 [    49937.2  100501.5   85949.2   21202.5 ]
[24-11-01 12:12:20] 43     -9109.93 [    49937.2  100501.5   95784.7   21202.5 ]
[24-11-01 12:12:20] 44     -9101.53 [    49937.2  100501.5   99144.9   21202.5 ]
[24-11-01 12:12:20] 46     -9104.66 [    49937.2  100501.5   97861.4   21202.5 ]
[24-11-01 12:12:20] 47      -9099.5 [    49937.2  100501.5   99996.1   21202.5 ]
[24-11-01 12:12:21] 48      -9099.5 [    49937.2  100501.5   99996.1   21202.5 ]
[24-11-01 12:12:21] 49     -9099.51 [    49937.2  100501.5   99996.1   21203.5 ]
[24-11-01 12:12:21] 50     -9099.48 [    49937.2  100501.5   99996.1   21200.8 ]
[24-11-01 12:12:21] 51     -9098.16 [    49937.2  100501.5   99996.1   21024.5 ]
[24-11-01 12:12:21] 52     -9095.31 [    49937.2  100501.5   99996.1   20069.2 ]
[24-11-01 12:12:22] 53     -9110.65 [    49937.2  100501.5   99996.1   18523.6 ]
