[24-11-01 12:19:16] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:19:16] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:19:22] 37    -10443.35 [    49782.5   60647.5   51857.4   22350.8 ]
[24-11-01 12:19:22] 38    -10418.32 [    49782.5   60647.5   55172.8   22350.8 ]
[24-11-01 12:19:23] 39    -10384.06 [    49782.5   60647.5   60537.1   22350.8 ]
[24-11-01 12:19:23] 40    -10295.45 [    49782.5   60647.5   81654.5   22350.8 ]
[24-11-01 12:19:23] 42    -10261.48 [    49782.5   60647.5   94705.7   22350.8 ]
[24-11-01 12:19:23] 44    -10277.14 [    49782.5   60647.5   88180.1   22350.8 ]
[24-11-01 12:19:23] 45    -10254.85 [    49782.5   60647.5   97786.7   22350.8 ]
[24-11-01 12:19:23] 46    -10250.97 [    49782.5   60647.5   99690.9   22350.8 ]
[24-11-01 12:19:24] 48    -10252.75 [    49782.5   60647.5   98807.5   22350.8 ]
[24-11-01 12:19:24] 49    -10250.97 [    49782.5   60647.5   99690.9   22350.8 ]
[24-11-01 12:19:24] 50    -10251.01 [    49782.5   60647.5   99690.9   22351.8 ]
[24-11-01 12:19:24] 51     -10250.9 [    49782.5   60647.5   99690.9   22349.2 ]
[24-11-01 12:19:24] 52    -10250.79 [    49782.5   60647.5   99690.9   22346.6 ]
[24-11-01 12:19:25] 53    -10250.61 [    49782.5   60647.5   99690.9   22342.3 ]
[24-11-01 12:19:25] 54    -10250.31 [    49782.5   60647.5   99690.9   22335.5 ]
[24-11-01 12:19:25] 55    -10249.84 [    49782.5   60647.5   99690.9   22324.4 ]
[24-11-01 12:19:25] 56    -10249.07 [    49782.5   60647.5   99690.9   22306.5 ]
[24-11-01 12:19:25] 57    -10247.83 [    49782.5   60647.5   99690.9   22277.4 ]
[24-11-01 12:19:25] 58    -10245.83 [    49782.5   60647.5   99690.9   22230.4 ]
[24-11-01 12:19:26] 59    -10242.57 [    49782.5   60647.5   99690.9   22154.4 ]
[24-11-01 12:19:26] 60    -10237.29 [    49782.5   60647.5   99690.9   22031.4 ]
[24-11-01 12:19:26] 61    -10228.71 [    49782.5   60647.5   99690.9   21832.4 ]
[24-11-01 12:19:26] 62    -10214.74 [    49782.5   60647.5   99690.9   21510.4 ]
[24-11-01 12:19:26] 63    -10191.91 [    49782.5   60647.5   99690.9   20989.4 ]
[24-11-01 12:19:26] 64    -10154.47 [    49782.5   60647.5   99690.9   20146.4 ]
[24-11-01 12:19:27] 65    -10093.18 [    49782.5   60647.5   99690.9   18782.4 ]
[24-11-01 12:19:27] 66     -9996.13 [    49782.5   60647.5   99690.9   16575.4 ]
[24-11-01 12:19:27] 69    -13295.39 [    49782.5   60647.5   99690.9    4845.1 ]
[24-11-01 12:19:27] 70     -9924.28 [    49782.5   60647.5   99690.9   10710.3 ]
[24-11-01 12:19:27] 71     -9893.37 [    49782.5   60647.5   99690.9   13520.5 ]
[24-11-01 12:19:28] 72     -9883.34 [    49782.5   60647.5   99690.9   12838.1 ]
[24-11-01 12:19:28] 73     -9881.66 [    49782.5   60647.5   99690.9   12571.0 ]
[24-11-01 12:19:28] 74      -9881.4 [    49782.5   60647.5   99690.9   12348.1 ]
[24-11-01 12:19:28] 75     -9881.66 [    49782.5   60647.5   99690.9   12248.1 ]
[24-11-01 12:19:28] 76     -9881.38 [    49782.5   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:28] 78     -9881.38 [    49782.5   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:29] 79     -9881.29 [    49783.5   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:29] 80     -9881.13 [    49785.1   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:29] 81     -9864.15 [    49961.5   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:29] 88     -9870.62 [    49894.1   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:29] 89     -9867.38 [    49927.8   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:30] 91     -9861.96 [    49984.3   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:30] 92     -9860.61 [    49998.4   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:30] 94     -9861.13 [    49993.0   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:30] 96     -9860.82 [    49996.2   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:30] 97     -9860.61 [    49998.4   60647.5   99690.9   12448.1 ]
[24-11-01 12:19:30] 98     -9860.59 [    49998.4   60648.5   99690.9   12448.1 ]
[24-11-01 12:19:31] 99     -9860.56 [    49998.4   60650.1   99690.9   12448.1 ]
[24-11-01 12:19:31] 100    -9857.06 [    49998.4   60826.5   99690.9   12448.1 ]
[24-11-01 12:19:31] 101     -9645.2 [    49998.4   80050.4   99690.9   12448.1 ]
[24-11-01 12:19:31] 102    -9641.48 [    49998.4   82544.8   99690.9   12448.1 ]
[24-11-01 12:19:31] 103    -9646.53 [    49998.4   86580.8   99690.9   12448.1 ]
[24-11-01 12:19:32] 104    -9641.81 [    49998.4   84086.4   99690.9   12448.1 ]
[24-11-01 12:19:32] 105    -9642.28 [    49998.4   81592.0   99690.9   12448.1 ]
[24-11-01 12:19:32] 106    -9641.37 [    49998.4   83065.7   99690.9   12448.1 ]
[24-11-01 12:19:32] 107    -9641.39 [    49998.4   82841.5   99690.9   12448.1 ]
[24-11-01 12:19:32] 108    -9641.39 [    49998.4   83289.9   99690.9   12448.1 ]
[24-11-01 12:19:32] 109    -9641.37 [    49998.4   83065.7   99690.9   12448.1 ]
[24-11-01 12:19:33] 110    -9641.37 [    49998.4   83065.7   99691.9   12448.1 ]
[24-11-01 12:19:33] 111    -9641.37 [    49998.4   83065.7   99693.5   12448.1 ]
[24-11-01 12:19:33] 112    -9641.16 [    49998.4   83065.7   99869.9   12448.1 ]
[24-11-01 12:19:33] 119    -9641.24 [    49998.4   83065.7   99802.5   12448.1 ]
[24-11-01 12:19:33] 120     -9641.2 [    49998.4   83065.7   99836.2   12448.1 ]
[24-11-01 12:19:34] 121    -9641.09 [    49998.4   83065.7   99929.6   12448.1 ]
[24-11-01 12:19:34] 122    -9641.05 [    49998.4   83065.7   99966.5   12448.1 ]
[24-11-01 12:19:34] 123    -9641.02 [    49998.4   83065.7   99989.3   12448.1 ]
[24-11-01 12:19:34] 125    -9641.03 [    49998.4   83065.7   99980.6   12448.1 ]
[24-11-01 12:19:34] 126    -9641.01 [    49998.4   83065.7   99994.7   12448.1 ]
[24-11-01 12:19:34] 127    -9641.01 [    49998.4   83065.7   99998.0   12448.1 ]
[24-11-01 12:19:35] 128    -9641.01 [    49998.4   83065.7   99998.0   12448.1 ]
[24-11-01 12:19:35] 129    -9640.88 [    49998.4   83065.7   99998.0   12449.1 ]
[24-11-01 12:19:35] 130    -9640.67 [    49998.4   83065.7   99998.0   12450.8 ]
[24-11-01 12:19:35] 131    -9618.51 [    49998.4   83065.7   99998.0   12627.1 ]
[24-11-01 12:19:35] 132    -9459.21 [    49998.4   83065.7   99998.0   14749.8 ]
[24-11-01 12:19:35] 133    -9432.52 [    49998.4   83065.7   99998.0   18184.5 ]
[24-11-01 12:19:36] 134    -9422.63 [    49998.4   83065.7   99998.0   16788.0 ]
[24-11-01 12:19:36] 135    -9427.68 [    49998.4   83065.7   99998.0   16009.5 ]
[24-11-01 12:19:36] 136    -9423.94 [    49998.4   83065.7   99998.0   17321.4 ]
[24-11-01 12:19:36] 137     -9422.6 [    49998.4   83065.7   99998.0   16874.6 ]
[24-11-01 12:19:36] 138    -9422.63 [    49998.4   83065.7   99998.0   16918.8 ]
[24-11-01 12:19:37] 140     -9422.6 [    49998.4   83065.7   99998.0   16874.6 ]
[24-11-01 12:19:37] 141    -9422.52 [    49999.4   83065.7   99998.0   16874.6 ]
[24-11-01 12:19:37] 143    -9422.47 [    50000.0   83065.7   99998.0   16874.6 ]
[24-11-01 12:19:37] 145    -9422.49 [    49999.7   83065.7   99998.0   16874.6 ]
[24-11-01 12:19:37] 147    -9422.48 [    49999.9   83065.7   99998.0   16874.6 ]
[24-11-01 12:19:37] 149    -9422.47 [    49999.9   83065.7   99998.0   16874.6 ]
[24-11-01 12:19:38] 151    -9422.47 [    50000.0   83065.7   99998.0   16874.6 ]
[24-11-01 12:19:38] 152    -9422.47 [    50000.0   83065.7   99998.0   16874.6 ]
[24-11-01 12:19:38] 153    -9422.45 [    50000.0   83066.7   99998.0   16874.6 ]
[24-11-01 12:19:38] 154    -9422.42 [    50000.0   83068.3   99998.0   16874.6 ]
[24-11-01 12:19:38] 155    -9419.02 [    50000.0   83244.7   99998.0   16874.6 ]
[24-11-01 12:19:39] 156    -9142.35 [    50000.0  102468.5   99998.0   16874.6 ]
[24-11-01 12:19:39] 157    -9043.39 [    50000.0  121508.2   99998.0   16874.6 ]
[24-11-01 12:19:39] 158    -9222.65 [    50000.0  152315.0   99998.0   16874.6 ]
[24-11-01 12:19:39] 159    -9064.25 [    50000.0  133275.3   99998.0   16874.6 ]
[24-11-01 12:19:39] 160    -9061.37 [    50000.0  114235.7   99998.0   16874.6 ]
[24-11-01 12:19:39] 161    -9042.63 [    50000.0  123417.1   99998.0   16874.6 ]
[24-11-01 12:19:40] 162    -9042.65 [    50000.0  123013.6   99998.0   16874.6 ]
[24-11-01 12:19:40] 163    -9042.67 [    50000.0  123820.6   99998.0   16874.6 ]
[24-11-01 12:19:40] 164    -9042.63 [    50000.0  123417.1   99998.0   16874.6 ]
[24-11-01 12:19:40] 165    -9042.62 [    50000.0  123417.1   99999.0   16874.6 ]
[24-11-01 12:19:40] 167    -9042.62 [    50000.0  123417.1   99999.6   16874.6 ]
[24-11-01 12:19:41] 168    -9042.62 [    50000.0  123417.1  100000.0   16874.6 ]
[24-11-01 12:19:41] 170    -9042.62 [    50000.0  123417.1   99999.8   16874.6 ]
[24-11-01 12:19:41] 172    -9042.62 [    50000.0  123417.1   99999.9   16874.6 ]
[24-11-01 12:19:41] 174    -9042.62 [    50000.0  123417.1  100000.0   16874.6 ]
[24-11-01 12:19:41] 175    -9042.62 [    50000.0  123417.1  100000.0   16874.6 ]
[24-11-01 12:19:41] 176    -9042.48 [    50000.0  123417.1  100000.0   16875.6 ]
[24-11-01 12:19:42] 177    -9042.26 [    50000.0  123417.1  100000.0   16877.2 ]
[24-11-01 12:19:42] 178    -9018.32 [    50000.0  123417.1  100000.0   17053.6 ]
[24-11-01 12:19:42] 179     -8743.6 [    50000.0  123417.1  100000.0   20370.5 ]
[24-11-01 12:19:42] 180    -8670.74 [    50000.0  123417.1  100000.0   25737.5 ]
[24-11-01 12:19:42] 181    -8666.77 [    50000.0  123417.1  100000.0   23905.2 ]
[24-11-01 12:19:42] 182    -8679.69 [    50000.0  123417.1  100000.0   22555.1 ]
[24-11-01 12:19:43] 183     -8665.8 [    50000.0  123417.1  100000.0   24605.1 ]
[24-11-01 12:19:43] 184    -8665.73 [    50000.0  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:43] 185    -8665.76 [    50000.0  123417.1  100000.0   24352.7 ]
[24-11-01 12:19:43] 186    -8665.73 [    50000.0  123417.1  100000.0   24503.8 ]
[24-11-01 12:19:43] 188    -8665.73 [    50000.0  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:44] 190    -8665.83 [    49998.4  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:44] 191    -8665.77 [    49999.4  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:44] 193    -8665.75 [    49999.7  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:44] 195    -8665.73 [    49999.9  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:44] 197    -8665.73 [    49999.9  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:44] 199    -8665.73 [    50000.0  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:45] 201    -8665.73 [    50000.0  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:45] 202    -8665.73 [    50000.0  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:45] 203    -8665.73 [    50000.0  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:45] 205    -8665.73 [    50000.0  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:45] 207    -8665.73 [    50000.0  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:46] 208    -8665.73 [    50000.0  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:46] 210    -8665.73 [    50000.0  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:46] 212    -8665.73 [    50000.0  123417.1  100000.0   24428.3 ]
[24-11-01 12:19:46] 213    -8665.71 [    50000.0  123418.1  100000.0   24428.3 ]
[24-11-01 12:19:46] 214    -8665.68 [    50000.0  123419.7  100000.0   24428.3 ]
[24-11-01 12:19:46] 215    -8662.47 [    50000.0  123596.1  100000.0   24428.3 ]
[24-11-01 12:19:47] 216    -8358.59 [    50000.0  142819.9  100000.0   24428.3 ]
[24-11-01 12:19:47] 217    -7961.95 [    50000.0  197873.8  100000.0   24428.3 ]
[24-11-01 12:19:47] 219    -8039.34 [    50000.0  231898.9  100000.0   24428.3 ]
[24-11-01 12:19:47] 220    -8033.88 [    50000.0  176845.1  100000.0   24428.3 ]
[24-11-01 12:19:47] 221    -7958.59 [    50000.0  203892.7  100000.0   24428.3 ]
[24-11-01 12:19:48] 222    -7958.61 [    50000.0  203088.0  100000.0   24428.3 ]
[24-11-01 12:19:48] 223    -7958.71 [    50000.0  204697.5  100000.0   24428.3 ]
[24-11-01 12:19:48] 224    -7958.59 [    50000.0  203892.7  100000.0   24428.3 ]
[24-11-01 12:19:48] 226     -7958.6 [    50000.0  203892.7   99998.4   24428.3 ]
[24-11-01 12:19:48] 227    -7958.59 [    50000.0  203892.7   99999.4   24428.3 ]
[24-11-01 12:19:48] 229    -7958.59 [    50000.0  203892.7   99999.7   24428.3 ]
[24-11-01 12:19:49] 231    -7958.59 [    50000.0  203892.7   99999.9   24428.3 ]
[24-11-01 12:19:49] 233    -7958.59 [    50000.0  203892.7   99999.9   24428.3 ]
[24-11-01 12:19:49] 235    -7958.59 [    50000.0  203892.7  100000.0   24428.3 ]
[24-11-01 12:19:49] 236    -7958.59 [    50000.0  203892.7  100000.0   24428.3 ]
[24-11-01 12:19:49] 237    -7958.59 [    50000.0  203892.7  100000.0   24428.3 ]
[24-11-01 12:19:50] 239    -7958.59 [    50000.0  203892.7  100000.0   24428.3 ]
[24-11-01 12:19:50] 240    -7958.59 [    50000.0  203892.7  100000.0   24428.3 ]
[24-11-01 12:19:50] 241    -7958.59 [    50000.0  203892.7  100000.0   24428.3 ]
[24-11-01 12:19:50] 242    -7958.59 [    50000.0  203892.7  100000.0   24428.3 ]
[24-11-01 12:19:50] 243    -7958.59 [    50000.0  203892.7  100000.0   24428.3 ]
[24-11-01 12:19:50] 245    -7958.59 [    50000.0  203892.7  100000.0   24428.3 ]
[24-11-01 12:19:51] 246    -7958.45 [    50000.0  203892.7  100000.0   24429.3 ]
[24-11-01 12:19:51] 247    -7958.21 [    50000.0  203892.7  100000.0   24430.9 ]
[24-11-01 12:19:51] 248    -7932.67 [    50000.0  203892.7  100000.0   24607.2 ]
[24-11-01 12:19:51] 249    -7448.41 [    50000.0  203892.7  100000.0   30005.6 ]
[24-11-01 12:19:51] 250    -7285.67 [    50000.0  203892.7  100000.0   38740.3 ]
[24-11-01 12:19:51] 251    -7291.14 [    50000.0  203892.7  100000.0   36225.3 ]
[24-11-01 12:19:52] 252    -7477.24 [    50000.0  203892.7  100000.0   52873.3 ]
[24-11-01 12:19:52] 253     -7330.2 [    50000.0  203892.7  100000.0   44138.6 ]
[24-11-01 12:19:52] 254    -7298.31 [    50000.0  203892.7  100000.0   35403.9 ]
[24-11-01 12:19:52] 255    -7285.21 [    50000.0  203892.7  100000.0   38446.8 ]
[24-11-01 12:19:52] 256     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:53] 257    -7285.01 [    50000.0  203892.7  100000.0   38006.6 ]
[24-11-01 12:19:53] 258    -7285.06 [    50000.0  203892.7  100000.0   38280.9 ]
[24-11-01 12:19:53] 260     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:53] 262    -7285.06 [    49998.4  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:53] 263    -7285.03 [    49999.4  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:53] 265    -7285.01 [    49999.7  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:54] 267    -7285.01 [    49999.9  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:54] 269    -7285.01 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:54] 271     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:54] 273     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:54] 275     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:55] 277     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:55] 279     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:55] 281     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:55] 283     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:55] 285     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:55] 286     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:56] 288     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:56] 289     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:56] 290     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:56] 291     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:56] 293     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:57] 295     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:57] 296     -7285.0 [    50000.0  203892.7  100000.0   38143.8 ]
[24-11-01 12:19:57] 297    -7284.99 [    50000.0  203893.7  100000.0   38143.8 ]
[24-11-01 12:19:57] 298    -7284.96 [    50000.0  203895.3  100000.0   38143.8 ]
[24-11-01 12:19:57] 299    -7282.12 [    50000.0  204071.7  100000.0   38143.8 ]
[24-11-01 12:19:57] 300    -6992.38 [    50000.0  223295.6  100000.0   38143.8 ]
[24-11-01 12:19:58] 303    -6739.65 [    50000.0  242644.5  100000.0   38143.8 ]
[24-11-01 12:19:58] 304     -6861.2 [    50000.0  232970.0  100000.0   38143.8 ]
[24-11-01 12:19:58] 306    -6685.58 [    50000.0  247212.2  100000.0   38143.8 ]
[24-11-01 12:19:58] 308    -6705.99 [    50000.0  245467.5  100000.0   38143.8 ]
[24-11-01 12:19:58] 309    -6673.12 [    50000.0  248290.4  100000.0   38143.8 ]
[24-11-01 12:19:58] 310    -6665.48 [    50000.0  248956.9  100000.0   38143.8 ]
[24-11-01 12:19:59] 311    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:19:59] 312    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:19:59] 314    -6660.35 [    50000.0  249407.5   99998.4   38143.8 ]
[24-11-01 12:19:59] 315    -6660.35 [    50000.0  249407.5   99999.4   38143.8 ]
[24-11-01 12:19:59] 317    -6660.34 [    50000.0  249407.5   99999.7   38143.8 ]
[24-11-01 12:20:00] 319    -6660.34 [    50000.0  249407.5   99999.9   38143.8 ]
[24-11-01 12:20:00] 321    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:00] 323    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:00] 325    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:00] 327    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:00] 329    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:01] 331    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:01] 333    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:01] 334    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:01] 335    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:01] 336    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:02] 337    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:02] 339    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:02] 340    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:02] 341    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:02] 342    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:02] 343    -6660.34 [    50000.0  249407.5  100000.0   38143.8 ]
[24-11-01 12:20:03] 344    -6660.32 [    50000.0  249407.5  100000.0   38144.8 ]
[24-11-01 12:20:03] 345    -6660.27 [    50000.0  249407.5  100000.0   38146.4 ]
[24-11-01 12:20:03] 346    -6655.58 [    50000.0  249407.5  100000.0   38322.8 ]
[24-11-01 12:20:03] 347    -6587.38 [    50000.0  249407.5  100000.0   42769.5 ]
[24-11-01 12:20:03] 348     -6606.8 [    50000.0  249407.5  100000.0   49964.4 ]
[24-11-01 12:20:04] 349    -6581.07 [    50000.0  249407.5  100000.0   45517.7 ]
[24-11-01 12:20:04] 350    -6586.57 [    50000.0  249407.5  100000.0   47216.2 ]
[24-11-01 12:20:04] 351     -6580.7 [    50000.0  249407.5  100000.0   45066.0 ]
[24-11-01 12:20:04] 352    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:04] 353     -6580.7 [    50000.0  249407.5  100000.0   44863.1 ]
[24-11-01 12:20:04] 355    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:05] 357    -6580.72 [    49998.4  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:05] 358     -6580.7 [    49999.4  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:05] 360    -6580.69 [    49999.7  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:05] 362    -6580.69 [    49999.9  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:05] 364    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:05] 366    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:06] 368    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:06] 370    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:06] 372    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:06] 374    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:06] 376    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:07] 378    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:07] 380    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:07] 382    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:07] 384    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:07] 386    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:07] 388    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:08] 390    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:08] 392    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:08] 393    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:08] 395    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:08] 397    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:09] 398    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:09] 399    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
[24-11-01 12:20:09] 400    -6580.69 [    50000.0  249407.5  100000.0   44931.0 ]
