[24-11-02 02:34:52] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 02:34:52] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 02:34:52] 0            p0 [     5755.8  349134.1    2317.2    2303.1  241301.0     775.1  117746.1    1220.4     825.4  1.05e-04  1.35e-04  8.76e-06 ]
[24-11-02 02:34:53] 1      -87448.7 [     5755.8  349134.1    2317.2    2303.1  241301.0     775.1  117746.1    1220.4     825.4  1.05e-04  1.35e-04  8.76e-06 ]
[24-11-02 02:34:54] 2      -87448.7 [     5755.8  349134.1    2317.2    2303.1  241301.0     775.1  117746.1    1220.4     825.4  1.05e-04  1.35e-04  8.76e-06 ]
[24-11-02 02:34:55] 3     -87445.48 [     5756.8  349134.1    2317.2    2303.1  241301.0     775.1  117746.1    1220.4     825.4  1.05e-04  1.35e-04  8.76e-06 ]
[24-11-02 02:34:56] 4     -87440.28 [     5758.4  349134.1    2317.2    2303.1  241301.0     775.1  117746.1    1220.4     825.4  1.05e-04  1.35e-04  8.76e-06 ]
[24-11-02 02:34:56] 5     -86899.66 [     5934.8  349134.1    2317.2    2303.1  241301.0     775.1  117746.1    1220.4     825.4  1.05e-04  1.35e-04  8.76e-06 ]
[24-11-02 02:34:57] 6     -83610.33 [     7671.7  349134.1    2317.2    2303.1  241301.0     775.1  117746.1    1220.4     825.4  1.05e-04  1.35e-04  8.76e-06 ]
[24-11-02 02:34:58] 7     -82138.98 [    10482.1  349134.1    2317.2    2303.1  241301.0     775.1  117746.1    1220.4     825.4  1.05e-04  1.35e-04  8.76e-06 ]
[24-11-02 02:34:59] 8     -82235.16 [     9945.6  349134.1    2317.2    2303.1  241301.0     775.1  117746.1    1220.4     825.4  1.05e-04  1.35e-04  8.76e-06 ]
[24-11-02 02:35:00] 9     -82584.57 [    15029.3  349134.1    2317.2    2303.1  241301.0     775.1  117746.1    1220.4     825.4  1.05e-04  1.35e-04  8.76e-06 ]
