[24-11-02 01:59:03] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 01:59:03] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 01:59:03] 0            p0 [     5374.2  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:05] 1    -214874.55 [     5374.2  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:06] 2    -214874.55 [     5374.2  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:08] 3    -214893.03 [     5375.2  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:09] 4    -214844.63 [     5372.6  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:11] 5    -214796.21 [     5370.0  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:12] 6    -214717.85 [     5365.7  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:14] 7    -214591.01 [     5358.9  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:15] 8    -214385.65 [     5347.8  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:17] 9    -214053.03 [     5329.8  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:18] 10   -213513.96 [     5300.8  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:19] 11   -212639.45 [     5253.8  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:21] 12   -211218.75 [     5177.8  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:22] 13   -208906.07 [     5054.8  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:24] 14   -205132.44 [     4855.8  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:25] 15   -198969.46 [     4533.8  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:27] 16   -189000.02 [     4012.8  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:28] 20   -175807.78 [      848.1  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:30] 21   -164394.23 [     2430.4  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:31] 22   -162515.94 [     2140.7  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:33] 23    -162128.9 [     1979.6  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:34] 24    -162118.5 [     1927.3  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:35] 25   -162144.41 [     1892.8  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:37] 26    -162118.5 [     1927.3  345149.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
[24-11-02 01:59:38] 27   -162118.27 [     1927.3  345150.3    2173.3    4169.1  181793.4    1324.0  119927.7     935.0     763.7  9.68e-05  1.00e-04  7.09e-06 ]
