[24-10-31 15:24:58] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:24:58] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:24:58] 0            p0 [    19826.5   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:24:59] 1     -12716.12 [    19826.5   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:24:59] 2     -12716.12 [    19826.5   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:24:59] 3     -12716.07 [    19827.5   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:00] 4     -12715.99 [    19829.1   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:00] 5      -12707.9 [    20005.5   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:01] 6     -12662.73 [    21794.6   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:01] 7     -12688.36 [    24689.4   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:02] 8     -12661.25 [    22900.3   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:02] 9     -12667.89 [    23583.6   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:03] 10    -12659.86 [    22455.6   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:03] 11    -12659.86 [    22429.3   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:03] 12    -12659.86 [    22403.3   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:04] 13    -12659.86 [    22429.3   25632.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:04] 14    -12660.18 [    22429.3   25633.3   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:04] 15    -12659.33 [    22429.3   25630.7   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:05] 16    -12658.48 [    22429.3   25628.1   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:05] 17    -12657.11 [    22429.3   25623.8   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:05] 18    -12654.88 [    22429.3   25617.0   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:06] 19    -12651.29 [    22429.3   25605.9   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:06] 20    -12645.46 [    22429.3   25588.0   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:07] 21    -12636.04 [    22429.3   25558.9   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:07] 22     -12620.8 [    22429.3   25511.9   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:08] 23    -12596.12 [    22429.3   25435.9   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:08] 24    -12556.18 [    22429.3   25312.9   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:09] 25    -12491.54 [    22429.3   25113.9   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:09] 26    -12386.93 [    22429.3   24791.9   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:10] 27    -12217.84 [    22429.3   24270.9   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:10] 29   -172183.16 [    22429.3    2579.4   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:10] 30    -10276.53 [    22429.3   15985.5   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:10] 31    -10894.93 [    22429.3   19921.8   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:11] 32    -10805.18 [    22429.3   13528.6   69438.7    6438.3   14419.4 ]
[24-10-31 15:25:11] 33    -10293.56 [    22429.3   16604.7   69438.7    6438.3   14419.4 ]
