[24-11-01 12:20:51] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:20:51] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:20:51] 0            p0 [    34855.9   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:51] 1      -8436.74 [    34855.9   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:51] 2      -8436.74 [    34855.9   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:51] 3       -8436.6 [    34856.9   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:52] 4      -8436.37 [    34858.5   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:52] 5      -8411.42 [    35034.9   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:52] 7      -7726.33 [    40831.6   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:52] 8      -7403.48 [    44414.2   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:52] 9      -7231.98 [    46628.3   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:53] 10     -7134.95 [    47996.7   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:53] 11     -7078.07 [    48842.5   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:53] 12     -7044.02 [    49365.2   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:53] 13     -7023.38 [    49688.2   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:53] 14     -7010.78 [    49887.9   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:53] 16     -7010.78 [    49887.9   96192.0   11716.5   28847.6 ]
[24-11-01 12:20:54] 17     -7010.78 [    49887.9   96193.0   11716.5   28847.6 ]
[24-11-01 12:20:54] 18     -7010.77 [    49887.9   96190.4   11716.5   28847.6 ]
[24-11-01 12:20:54] 19     -7009.95 [    49887.9   96014.0   11716.5   28847.6 ]
[24-11-01 12:20:54] 20     -6973.52 [    49887.9   79978.2   11716.5   28847.6 ]
[24-11-01 12:20:54] 21     -7087.54 [    49887.9   54031.8   11716.5   28847.6 ]
[24-11-01 12:20:54] 22     -6990.87 [    49887.9   70067.6   11716.5   28847.6 ]
[24-11-01 12:20:55] 23     -6978.25 [    49887.9   86103.3   11716.5   28847.6 ]
[24-11-01 12:20:55] 24     -6973.47 [    49887.9   80587.7   11716.5   28847.6 ]
[24-11-01 12:20:55] 25     -6973.47 [    49887.9   80431.6   11716.5   28847.6 ]
[24-11-01 12:20:55] 26     -6973.48 [    49887.9   80743.7   11716.5   28847.6 ]
[24-11-01 12:20:55] 27     -6973.47 [    49887.9   80587.7   11716.5   28847.6 ]
[24-11-01 12:20:56] 28     -6973.13 [    49887.9   80587.7   11717.5   28847.6 ]
[24-11-01 12:20:56] 29     -6972.58 [    49887.9   80587.7   11719.1   28847.6 ]
