[24-11-01 12:17:54] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:17:54] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:17:54] 0            p0 [    24837.6  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:54] 1      -7087.76 [    24837.6  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:54] 2      -7087.76 [    24837.6  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:54] 3      -7087.53 [    24838.6  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:55] 4      -7087.17 [    24840.2  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:55] 5      -7047.53 [    25016.6  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:55] 6      -5405.89 [    36055.0  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:55] 8      -4850.27 [    42877.1  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:55] 9      -4594.94 [    47093.3  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:55] 10     -4460.89 [    49699.2  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:55] 12     -4510.22 [    48703.8  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:56] 14     -4479.47 [    49319.0  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:56] 15      -4448.9 [    49947.8  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:56] 16      -4448.9 [    49947.8  146050.5   18034.6   21897.3 ]
[24-11-01 12:17:56] 17      -4448.9 [    49947.8  146051.5   18034.6   21897.3 ]
[24-11-01 12:17:56] 18      -4448.9 [    49947.8  146048.9   18034.6   21897.3 ]
[24-11-01 12:17:56] 19     -4448.78 [    49947.8  145872.6   18034.6   21897.3 ]
[24-11-01 12:17:57] 20     -4448.19 [    49947.8  143940.1   18034.6   21897.3 ]
[24-11-01 12:17:57] 21     -4449.77 [    49947.8  140813.4   18034.6   21897.3 ]
[24-11-01 12:17:57] 22     -4448.42 [    49947.8  142745.8   18034.6   21897.3 ]
[24-11-01 12:17:57] 23     -4448.28 [    49947.8  144678.2   18034.6   21897.3 ]
[24-11-01 12:17:57] 24     -4448.19 [    49947.8  143961.2   18034.6   21897.3 ]
[24-11-01 12:17:57] 25     -4448.19 [    49947.8  143919.0   18034.6   21897.3 ]
[24-11-01 12:17:58] 26     -4448.19 [    49947.8  143940.1   18034.6   21897.3 ]
[24-11-01 12:17:58] 27     -4448.01 [    49947.8  143940.1   18035.6   21897.3 ]
[24-11-01 12:17:58] 28     -4447.72 [    49947.8  143940.1   18037.2   21897.3 ]
[24-11-01 12:17:58] 29     -4416.32 [    49947.8  143940.1   18213.6   21897.3 ]
[24-11-01 12:17:58] 30     -3768.59 [    49947.8  143940.1   23868.1   21897.3 ]
[24-11-01 12:17:59] 31     -3395.95 [    49947.8  143940.1   33017.4   21897.3 ]
[24-11-01 12:17:59] 32     -3406.55 [    49947.8  143940.1   32526.5   21897.3 ]
[24-11-01 12:17:59] 33     -3259.29 [    49947.8  143940.1   47821.3   21897.3 ]
[24-11-01 12:17:59] 34     -3273.67 [    49947.8  143940.1   43929.9   21897.3 ]
[24-11-01 12:17:59] 35     -3264.93 [    49947.8  143940.1   71774.5   21897.3 ]
[24-11-01 12:17:59] 36     -3249.94 [    49947.8  143940.1   56970.6   21897.3 ]
[24-11-01 12:18:00] 37     -3253.23 [    49947.8  143940.1   62625.2   21897.3 ]
[24-11-01 12:18:00] 38     -3250.01 [    49947.8  143940.1   57360.0   21897.3 ]
[24-11-01 12:18:00] 39     -3249.88 [    49947.8  143940.1   55906.2   21897.3 ]
[24-11-01 12:18:00] 40     -3251.13 [    49947.8  143940.1   52818.1   21897.3 ]
[24-11-01 12:18:00] 41     -3249.88 [    49947.8  143940.1   56284.9   21897.3 ]
[24-11-01 12:18:01] 42     -3249.88 [    49947.8  143940.1   56284.9   21897.3 ]
[24-11-01 12:18:01] 43     -3249.82 [    49947.8  143940.1   56284.9   21898.3 ]
[24-11-01 12:18:01] 44     -3249.72 [    49947.8  143940.1   56284.9   21899.9 ]
[24-11-01 12:18:01] 45     -3239.38 [    49947.8  143940.1   56284.9   22076.3 ]
[24-11-01 12:18:01] 46     -3160.15 [    49947.8  143940.1   56284.9   24458.8 ]
[24-11-01 12:18:01] 47     -3186.54 [    49947.8  143940.1   56284.9   28313.7 ]
[24-11-01 12:18:02] 48     -3153.53 [    49947.8  143940.1   56284.9   25931.3 ]
[24-11-01 12:18:02] 49     -3160.81 [    49947.8  143940.1   56284.9   26841.3 ]
[24-11-01 12:18:02] 50     -3152.87 [    49947.8  143940.1   56284.9   25623.9 ]
[24-11-01 12:18:02] 51     -3152.85 [    49947.8  143940.1   56284.9   25586.6 ]
[24-11-01 12:18:02] 52     -3152.86 [    49947.8  143940.1   56284.9   25549.7 ]
[24-11-01 12:18:03] 54     -3152.85 [    49947.8  143940.1   56284.9   25586.6 ]
[24-11-01 12:18:03] 55     -3152.81 [    49948.8  143940.1   56284.9   25586.6 ]
[24-11-01 12:18:03] 56     -3152.75 [    49950.4  143940.1   56284.9   25586.6 ]
[24-11-01 12:18:03] 59     -3151.72 [    49976.1  143940.1   56284.9   25586.6 ]
[24-11-01 12:18:03] 60     -3152.23 [    49963.3  143940.1   56284.9   25586.6 ]
[24-11-01 12:18:03] 61     -3151.08 [    49992.0  143940.1   56284.9   25586.6 ]
[24-11-01 12:18:04] 63     -3151.32 [    49985.9  143940.1   56284.9   25586.6 ]
[24-11-01 12:18:04] 64     -3150.93 [    49995.8  143940.1   56284.9   25586.6 ]
[24-11-01 12:18:04] 65     -3150.84 [    49998.1  143940.1   56284.9   25586.6 ]
[24-11-01 12:18:04] 66     -3150.78 [    49999.5  143940.1   56284.9   25586.6 ]
