[24-11-05 11:44:12] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 11:44:12] 0        pnames [         TA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 11:44:12] 0            p0 [   640192.4    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:12] 1     -24612.27 [   640192.4    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:13] 2     -24612.27 [   640192.4    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:14] 3     -24612.14 [   640193.4    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:14] 4     -24611.92 [   640195.0    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:15] 5     -24588.47 [   640371.3    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:16] 6     -22350.44 [   659595.2    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:16] 7     -19397.94 [   718067.8    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:17] 8     -26900.42 [   812678.5    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:18] 9     -20462.99 [   754205.9    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:18] 10    -19843.34 [   695733.3    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:19] 11    -19397.61 [   718846.6    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:20] 12    -19398.31 [   719633.1    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:20] 13    -19397.61 [   718846.6    8170.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
[24-11-05 11:44:21] 14    -19396.98 [   718846.6    8171.5  585251.3    2301.0    3406.1   38106.4   37495.0  1.19e-05 ]
