[24-11-05 11:37:46] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 11:37:46] 0        pnames [         TA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 11:37:46] 0            p0 [   997266.8    6424.6  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:26] 83    -47926.49 [   791601.98074780523.2  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:27] 84    -47926.49 [   791601.910324139417.9  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:29] 85    -47926.49 [   791601.912541957672.7  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:30] 86    -47926.49 [   791601.916130463014.9  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:31] 87    -47926.49 [   791601.919498670545.6  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:32] 88    -47926.49 [   791601.924948544849.4  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:34] 89    -47926.49 [   791601.930289577015.5  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:35] 90    -47926.49 [   791601.938931548655.4  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:36] 91    -47926.49 [   791601.947085773889.5  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:37] 92    -47926.49 [   791601.960279587561.8  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:39] 93    -47926.49 [   791601.973146547006.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:40] 94    -47926.49 [   791601.993965724863.4  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:41] 95    -47926.49 [   791601.9113699271097.1  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:42] 96    -47926.49 [   791601.9145628819843.8  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:44] 97    -47926.49 [   791601.9176653646584.1  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:45] 98    -47926.49 [   791601.9226852871093.9  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:46] 99    -47926.49 [   791601.9274559166487.8  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:47] 100   -47926.49 [   791601.9351749574449.2  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:49] 101   -47926.49 [   791601.9426612798489.7  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:50] 102   -47926.49 [   791601.9547744040337.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:51] 103   -47926.49 [   791601.9663218674676.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:53] 104   -47926.49 [   791601.9850060559174.3  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:54] 105   -47926.49 [   791601.91030895513074.9  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:55] 106   -47926.49 [   791601.91323492616874.5  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:56] 107   -47926.49 [   791601.91601047578651.7  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:58] 108   -47926.49 [   791601.92050140943675.9  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:39:59] 109   -47926.49 [   791601.92483649216908.3  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:00] 110   -47926.49 [   791601.93185080342279.7  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:01] 111   -47926.49 [   791601.93865244026238.8  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:03] 112   -47926.49 [   791601.94965771992449.8  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:04] 113   -47926.49 [   791601.96015567030473.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:05] 114   -47926.49 [   791601.97714171095025.8  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:06] 115   -47926.49 [   791601.99411855221508.5  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:08] 116   -47926.49 [   791601.912158765859417.8  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:09] 117   -47926.49 [   791601.914568892908457.5  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:10] 118   -47926.49 [   791601.918468560418123.5  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:12] 119   -47926.49 [   791601.922270604545228.7  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:13] 120   -47926.49 [   791601.928422441212385.2  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:14] 121   -47926.49 [   791601.935273623219935.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:15] 122   -47926.49 [   791601.946359068648338.7  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:17] 123   -47926.49 [   791601.953978458802341.1  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:18] 124   -47926.49 [   791601.966306891130782.2  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:19] 125   -47926.49 [   791601.9102618212546294.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:20] 126   -47926.49 [   791601.9161371165181520.2  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:22] 127   -47926.49 [   791601.9159053080117197.2  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:23] 128   -47926.49 [   791601.9256435440145706.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:24] 129   -47926.49 [   791601.9262796691056674.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:25] 130   -47926.49 [   791601.9273089411313151.3  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:27] 131   -47926.49 [   791601.9289743382640620.3  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:28] 132   -47926.49 [   791601.9289357200010167.5  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:29] 133   -47926.49 [   791601.9316690074483490.3  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:30] 134   -47926.49 [   791601.9351000309025902.9  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:32] 135   -47926.49 [   791601.9406515435063500.8  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:33] 136   -47926.49 [   791601.9517443173978353.4  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:34] 137   -47926.49 [   791601.9696928027085708.1  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:36] 138   -47926.49 [   791601.92452496646642943.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:37] 139   -47926.49 [   791601.95293066362419615.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:38] 140   -47926.49 [   791601.94717200970271241.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
