[24-11-05 11:43:01] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 11:43:01] 0        pnames [         TA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 11:43:01] 0            p0 [   671105.3    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:02] 1     -35986.81 [   671105.3    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:02] 2     -35986.81 [   671105.3    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:03] 3      -35987.0 [   671106.3    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:03] 4     -35986.51 [   671103.7    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:04] 5     -35953.81 [   670927.3    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:05] 6     -33373.29 [   651703.4    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:05] 7     -32786.49 [   635863.9    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:06] 8     -35062.86 [   610235.0    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:07] 9     -33166.48 [   626074.6    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:07] 10    -32839.49 [   641914.1    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:08] 11    -32779.48 [   637430.8    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:09] 12    -32779.76 [   637094.1    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:09] 13    -32779.88 [   637767.6    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:10] 14    -32779.48 [   637430.8    6031.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:10] 15    -32779.46 [   637430.8    6032.6  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
[24-11-05 11:43:11] 16    -32779.43 [   637430.8    6034.2  595229.7    3211.6    2347.7   23236.8   28669.2  1.38e-05 ]
