[24-11-05 13:09:58] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 13:09:58] 0        pnames [         TA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 13:10:26] 22    -14655.24 [   704577.7    6141.8  624247.4    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:28] 23    -14655.22 [   704577.7    6136.3  624247.4    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:29] 24     -14655.2 [   704577.7    6136.3  624248.4    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:30] 25    -14655.17 [   704577.7    6136.3  624250.1    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:31] 26    -14651.75 [   704577.7    6136.3  624426.4    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:33] 27    -14600.57 [   704577.7    6136.3  629859.9    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:34] 28    -14747.92 [   704577.7    6136.3  638651.4    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:35] 29    -14622.59 [   704577.7    6136.3  633218.0    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:37] 30    -14607.61 [   704577.7    6136.3  627784.5    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:38] 31    -14600.55 [   704577.7    6136.3  629748.5    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:39] 32    -14600.55 [   704577.7    6136.3  629693.5    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:40] 33    -14600.55 [   704577.7    6136.3  629803.5    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:42] 34    -14600.55 [   704577.7    6136.3  629748.5    3094.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:43] 35    -14610.85 [   704577.7    6136.3  629748.5    3095.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:44] 36    -14583.91 [   704577.7    6136.3  629748.5    3093.0    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:46] 37    -12972.97 [   704577.7    6136.3  629748.5    2916.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:47] 38    -10069.31 [   704577.7    6136.3  629748.5    2298.2    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:48] 39    -11035.23 [   704577.7    6136.3  629748.5    1297.7    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:49] 40     -9872.78 [   704577.7    6136.3  629748.5    1916.1    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:51] 41    -10150.33 [   704577.7    6136.3  629748.5    1679.9    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:52] 42     -9837.17 [   704577.7    6136.3  629748.5    2013.0    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:53] 43     -9836.44 [   704577.7    6136.3  629748.5    2023.9    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:55] 44     -9836.39 [   704577.7    6136.3  629748.5    2034.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:56] 45      -9837.0 [   704577.7    6136.3  629748.5    2045.2    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:57] 46     -9836.39 [   704577.7    6136.3  629748.5    2034.6    3502.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:10:59] 47     -9838.42 [   704577.7    6136.3  629748.5    2034.6    3503.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:00] 48     -9833.12 [   704577.7    6136.3  629748.5    2034.6    3500.9   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:01] 49     -9573.53 [   704577.7    6136.3  629748.5    2034.6    3324.5   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:02] 50     -9495.39 [   704577.7    6136.3  629748.5    2034.6    3174.2   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:04] 51     -9616.91 [   704577.7    6136.3  629748.5    2034.6    2931.0   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:05] 52     -9507.67 [   704577.7    6136.3  629748.5    2034.6    3081.3   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:06] 53     -9510.48 [   704577.7    6136.3  629748.5    2034.6    3231.6   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:08] 54     -9494.27 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:09] 55     -9494.29 [   704577.7    6136.3  629748.5    2034.6    3156.4   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:10] 56     -9494.31 [   704577.7    6136.3  629748.5    2034.6    3149.4   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:11] 57     -9494.27 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:13] 58     -9494.27 [   704577.7    6136.3  629748.5    2034.6    3152.9   33767.7   34307.4  7.67e-06 ]
[24-11-05 13:11:14] 59     -9494.27 [   704577.7    6136.3  629748.5    2034.6    3152.9   33769.4   34307.4  7.67e-06 ]
[24-11-05 13:11:15] 60     -9494.27 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   34307.4  7.67e-06 ]
[24-11-05 13:11:17] 61     -9494.87 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   34308.4  7.67e-06 ]
[24-11-05 13:11:18] 62      -9493.3 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   34305.8  7.67e-06 ]
[24-11-05 13:11:19] 63      -9387.6 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   34129.4  7.67e-06 ]
[24-11-05 13:11:20] 64    -12710.94 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   19308.1  7.67e-06 ]
[24-11-05 13:11:22] 65     -6949.69 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   28468.2  7.67e-06 ]
[24-11-05 13:11:23] 66     -7017.87 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   24969.3  7.67e-06 ]
[24-11-05 13:11:24] 67     -6769.88 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26917.0  7.67e-06 ]
[24-11-05 13:11:26] 68     -6768.84 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26843.1  7.67e-06 ]
[24-11-05 13:11:27] 69     -6768.55 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  7.67e-06 ]
[24-11-05 13:11:28] 70     -6803.37 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26081.3  7.67e-06 ]
[24-11-05 13:11:30] 71     -6769.05 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26693.1  7.67e-06 ]
[24-11-05 13:11:31] 72     -6768.55 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  7.67e-06 ]
[24-11-05 13:11:32] 87   -246720.78 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  5.04e-04 ]
[24-11-05 13:11:33] 88    -233757.3 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  2.56e-04 ]
[24-11-05 13:11:35] 89   -192895.31 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  1.03e-04 ]
[24-11-05 13:11:36] 90   -115483.92 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  4.39e-05 ]
[24-11-05 13:11:37] 92    -46197.29 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  2.15e-05 ]
[24-11-05 13:11:39] 94    -17587.12 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5   1.3e-05 ]
[24-11-05 13:11:40] 95     -6986.95 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  4.33e-06 ]
[24-11-05 13:11:41] 96     -5927.59 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.13e-06 ]
[24-11-05 13:11:42] 97     -5925.36 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5   6.1e-06 ]
[24-11-05 13:11:44] 98     -5923.69 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:11:45] 99     -5923.69 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.03e-06 ]
[24-11-05 13:11:46] 100    -5923.87 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5    6.e-06 ]
[24-11-05 13:11:48] 101    -9781.89 [   707228.2    6683.9  635249.6     974.7    2803.3   33766.7   19229.6  4.36e-06 ]
[24-11-05 13:11:49] 102    -5923.69 [   704577.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:11:50] 103    -5923.64 [   704578.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:11:51] 104    -5923.56 [   704580.3    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:11:53] 105    -5914.75 [   704756.7    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:11:54] 106    -5725.45 [   712336.1    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:11:55] 107    -6180.91 [   724599.8    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:11:57] 108    -5790.21 [   717020.4    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:11:58] 109    -5754.38 [   709441.0    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:11:59] 110     -5725.4 [   712478.5    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:00] 111    -5725.42 [   712557.5    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:02] 112     -5725.4 [   712478.5    6136.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:03] 113    -5724.97 [   712478.5    6137.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:04] 114    -5724.27 [   712478.5    6139.0  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:06] 115    -5662.81 [   712478.5    6315.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:07] 116    -5616.07 [   712478.5    6611.0  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:08] 117    -5658.51 [   712478.5    7089.5  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:10] 118    -5617.09 [   712478.5    6793.8  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:11] 119    -5626.33 [   712478.5    6498.1  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:12] 120    -5613.97 [   712478.5    6693.9  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:13] 121    -5613.97 [   712478.5    6688.3  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:15] 122    -5613.98 [   712478.5    6699.5  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:16] 123    -5613.97 [   712478.5    6693.9  629748.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:17] 124    -5613.97 [   712478.5    6693.9  629749.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:19] 125    -5613.96 [   712478.5    6693.9  629751.1    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:20] 126    -5613.72 [   712478.5    6693.9  629927.5    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:21] 127    -5613.55 [   712478.5    6693.9  630244.0    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:22] 128     -5614.0 [   712478.5    6693.9  630756.1    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:24] 129    -5613.61 [   712478.5    6693.9  630439.6    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:25] 130    -5613.57 [   712478.5    6693.9  630123.1    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:26] 131    -5613.55 [   712478.5    6693.9  630239.1    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:28] 132    -5613.55 [   712478.5    6693.9  630249.0    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:29] 133    -5613.55 [   712478.5    6693.9  630244.0    2034.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:30] 134    -5614.07 [   712478.5    6693.9  630244.0    2035.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:31] 135    -5612.72 [   712478.5    6693.9  630244.0    2033.0    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:33] 136    -5587.85 [   712478.5    6693.9  630244.0    1938.6    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:34] 137    -5635.54 [   712478.5    6693.9  630244.0    1785.8    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:35] 138    -5594.07 [   712478.5    6693.9  630244.0    1880.2    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:37] 139    -5592.05 [   712478.5    6693.9  630244.0    1974.7    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:38] 140    -5587.77 [   712478.5    6693.9  630244.0    1932.0    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:39] 141    -5587.77 [   712478.5    6693.9  630244.0    1933.0    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:40] 142    -5587.77 [   712478.5    6693.9  630244.0    1930.9    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:42] 143    -5587.77 [   712478.5    6693.9  630244.0    1932.0    3152.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:43] 144    -5588.16 [   712478.5    6693.9  630244.0    1932.0    3153.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:44] 145    -5587.14 [   712478.5    6693.9  630244.0    1932.0    3151.3   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:46] 146    -5572.09 [   712478.5    6693.9  630244.0    1932.0    3074.3   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:47] 147     -5605.9 [   712478.5    6693.9  630244.0    1932.0    2949.6   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:48] 148     -5576.8 [   712478.5    6693.9  630244.0    1932.0    3026.7   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:49] 149    -5574.46 [   712478.5    6693.9  630244.0    1932.0    3103.7   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:51] 150    -5572.07 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:52] 151    -5572.07 [   712478.5    6693.9  630244.0    1932.0    3072.5   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:53] 152    -5572.07 [   712478.5    6693.9  630244.0    1932.0    3070.9   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:55] 153    -5572.07 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:12:56] 154    -5572.07 [   712478.5    6693.9  630244.0    1932.0    3071.7   33767.7   26768.5  6.02e-06 ]
[24-11-05 13:12:57] 155    -5572.07 [   712478.5    6693.9  630244.0    1932.0    3071.7   33769.4   26768.5  6.02e-06 ]
[24-11-05 13:12:58] 156    -5572.07 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   26768.5  6.02e-06 ]
[24-11-05 13:13:00] 157    -5572.26 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   26769.5  6.02e-06 ]
[24-11-05 13:13:01] 158    -5571.77 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   26766.9  6.02e-06 ]
[24-11-05 13:13:02] 159    -5540.39 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   26590.5  6.02e-06 ]
[24-11-05 13:13:04] 160     -5446.8 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25348.1  6.02e-06 ]
[24-11-05 13:13:05] 161    -5866.84 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   23338.0  6.02e-06 ]
[24-11-05 13:13:06] 162    -5514.69 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   24580.3  6.02e-06 ]
[24-11-05 13:13:08] 163    -5454.83 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25822.7  6.02e-06 ]
[24-11-05 13:13:09] 164    -5445.39 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  6.02e-06 ]
[24-11-05 13:13:10] 165    -5445.39 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25472.8  6.02e-06 ]
[24-11-05 13:13:11] 166    -5445.42 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25498.4  6.02e-06 ]
[24-11-05 13:13:13] 167    -5445.39 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  6.02e-06 ]
[24-11-05 13:13:14] 182  -256135.57 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  5.03e-04 ]
[24-11-05 13:13:15] 183  -242908.55 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  2.54e-04 ]
[24-11-05 13:13:16] 184  -200408.43 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  1.01e-04 ]
[24-11-05 13:13:18] 185  -117513.89 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  4.22e-05 ]
[24-11-05 13:13:19] 187    -43164.4 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  1.99e-05 ]
[24-11-05 13:13:20] 189   -14084.95 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  1.13e-05 ]
[24-11-05 13:13:22] 190   -10438.77 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  2.25e-06 ]
[24-11-05 13:13:23] 191    -5487.98 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  6.16e-06 ]
[24-11-05 13:13:24] 192    -5404.89 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  5.74e-06 ]
[24-11-05 13:13:26] 193    -5403.36 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  5.67e-06 ]
[24-11-05 13:13:27] 194    -5403.35 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  5.67e-06 ]
[24-11-05 13:13:28] 195    -5403.35 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  5.67e-06 ]
[24-11-05 13:13:29] 196    -5236.88 [   720379.3    7251.5  630739.5    1829.3    2990.5   33766.7   24202.7  5.33e-06 ]
[24-11-05 13:13:31] 197    -5403.35 [   712478.5    6693.9  630244.0    1932.0    3071.7   33766.7   25485.6  5.67e-06 ]
[24-11-05 13:13:32] 198    -5236.88 [   720379.3    7251.5  630739.5    1829.3    2990.5   33766.7   24202.7  5.33e-06 ]
[24-11-05 13:13:33] 199    -5904.22 [   733163.0    8153.6  631541.2    1663.1    2859.0   33766.7   22127.0  4.77e-06 ]
[24-11-05 13:13:35] 200    -5340.93 [   725262.2    7596.1  631045.7    1765.8    2940.2   33766.7   23409.9  5.11e-06 ]
[24-11-05 13:13:36] 201    -5254.59 [   717361.4    7038.5  630550.2    1868.5    3021.5   33766.7   24692.8  5.46e-06 ]
[24-11-05 13:13:37] 202    -5235.63 [   719723.2    7205.2  630698.4    1837.8    2997.2   33766.7   24309.3  5.36e-06 ]
[24-11-05 13:13:38] 203    -5235.62 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  5.35e-06 ]
[24-11-05 13:13:40] 204    -5235.66 [   719868.9    7215.5  630707.5    1835.9    2995.7   33766.7   24285.6  5.35e-06 ]
[24-11-05 13:13:41] 205    -5235.62 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  5.35e-06 ]
[24-11-05 13:13:42] 220  -266220.34 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  5.02e-04 ]
[24-11-05 13:13:43] 221  -252809.36 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  2.54e-04 ]
[24-11-05 13:13:45] 222  -209188.04 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  1.00e-04 ]
[24-11-05 13:13:46] 223  -122416.07 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  4.16e-05 ]
[24-11-05 13:13:47] 225   -43913.19 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  1.92e-05 ]
[24-11-05 13:13:49] 227   -13545.16 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  1.06e-05 ]
[24-11-05 13:13:50] 228     -8802.8 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5   2.5e-06 ]
[24-11-05 13:13:51] 229    -5294.64 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  5.73e-06 ]
[24-11-05 13:13:52] 230    -5235.77 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  5.36e-06 ]
[24-11-05 13:13:54] 231    -5235.45 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:13:55] 232    -5235.45 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:13:56] 233    -5235.45 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:13:58] 234    -5235.45 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:13:59] 235    -5235.45 [   719795.7    7210.3  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:00] 236    -5235.45 [   719795.7    7211.3  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:01] 237    -5235.44 [   719795.7    7208.7  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:03] 238    -5235.44 [   719795.7    7207.5  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:04] 239    -5235.45 [   719795.7    7205.6  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:05] 240    -5235.44 [   719795.7    7206.8  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:07] 241    -5235.44 [   719795.7    7208.0  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:08] 242    -5235.44 [   719795.7    7207.5  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:09] 243    -5235.44 [   719795.7    7207.5  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:10] 244    -5235.44 [   719795.7    7207.5  630702.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:12] 245    -5235.44 [   719795.7    7207.5  630703.9    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:13] 246    -5235.44 [   719795.7    7207.5  630705.5    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
[24-11-05 13:14:14] 247    -5235.42 [   719795.7    7207.5  630817.8    1836.8    2996.5   33766.7   24297.5  5.33e-06 ]
