[24-11-05 13:04:03] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 13:04:03] 0        pnames [         TA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 13:04:13] 14    -22756.14 [   636572.4    8400.6  569933.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:13] 15    -22756.05 [   636572.4    8402.2  569933.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:14] 16    -22749.03 [   636572.4    8578.6  569933.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:15] 17    -22744.44 [   636572.4    8846.7  569933.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:15] 18    -22750.06 [   636572.4    9280.6  569933.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:16] 19    -22744.85 [   636572.4    9012.4  569933.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:17] 20    -22745.39 [   636572.4    8744.3  569933.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:17] 21    -22744.32 [   636572.4    8901.3  569933.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:18] 22    -22744.32 [   636572.4    8896.3  569933.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:19] 23    -22744.32 [   636572.4    8906.3  569933.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:19] 24    -22744.32 [   636572.4    8901.3  569933.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:20] 25    -22744.28 [   636572.4    8901.3  569934.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:21] 26    -22744.23 [   636572.4    8901.3  569935.9    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:21] 27     -22737.9 [   636572.4    8901.3  570112.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:22] 28    -22227.73 [   636572.4    8901.3  589336.1    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:23] 29    -22073.63 [   636572.4    8901.3  607348.5    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:24] 30     -22498.3 [   636572.4    8901.3  636493.1    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:24] 31    -22136.67 [   636572.4    8901.3  618480.7    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:25] 32    -22095.29 [   636572.4    8901.3  600468.4    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:26] 33    -22073.62 [   636572.4    8901.3  606974.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:26] 34    -22073.74 [   636572.4    8901.3  606603.9    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:27] 35    -22073.62 [   636572.4    8901.3  606974.3    2788.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:28] 36    -22081.97 [   636572.4    8901.3  606974.3    2789.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:28] 37    -22060.14 [   636572.4    8901.3  606974.3    2786.6    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:29] 38    -20806.27 [   636572.4    8901.3  606974.3    2610.2    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:30] 39    -19333.41 [   636572.4    8901.3  606974.3    2180.4    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:30] 40    -20303.11 [   636572.4    8901.3  606974.3    1485.0    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:31] 41    -19322.68 [   636572.4    8901.3  606974.3    1914.8    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:32] 42    -19574.97 [   636572.4    8901.3  606974.3    1750.6    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:32] 43    -19256.22 [   636572.4    8901.3  606974.3    2042.1    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:33] 44    -19256.23 [   636572.4    8901.3  606974.3    2049.6    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:34] 45    -19256.66 [   636572.4    8901.3  606974.3    2034.6    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:35] 46    -19256.22 [   636572.4    8901.3  606974.3    2042.1    4022.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:35] 47    -19264.85 [   636572.4    8901.3  606974.3    2042.1    4023.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:36] 48    -19242.28 [   636572.4    8901.3  606974.3    2042.1    4020.6   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:37] 49    -17856.51 [   636572.4    8901.3  606974.3    2042.1    3844.3   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:37] 50    -14632.93 [   636572.4    8901.3  606974.3    2042.1    3009.9   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:38] 51     -17396.3 [   636572.4    8901.3  606974.3    2042.1    1659.7   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:39] 52    -14901.34 [   636572.4    8901.3  606974.3    2042.1    2494.2   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:39] 53    -15257.51 [   636572.4    8901.3  606974.3    2042.1    3328.6   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:40] 54    -14564.78 [   636572.4    8901.3  606974.3    2042.1    2839.6   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:41] 55    -14564.07 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:41] 56    -14564.15 [   636572.4    8901.3  606974.3    2042.1    2863.1   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:42] 57    -14564.07 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:43] 58    -14564.07 [   636572.4    8901.3  606974.3    2042.1    2851.4   21665.5   21119.7  1.22e-05 ]
[24-11-05 13:04:44] 59    -14564.07 [   636572.4    8901.3  606974.3    2042.1    2851.4   21667.1   21119.7  1.22e-05 ]
[24-11-05 13:04:44] 60    -14564.07 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   21119.7  1.22e-05 ]
[24-11-05 13:04:45] 61    -14563.69 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   21120.7  1.22e-05 ]
[24-11-05 13:04:46] 62    -14563.08 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   21122.3  1.22e-05 ]
[24-11-05 13:04:46] 63    -14499.03 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   21298.7  1.22e-05 ]
[24-11-05 13:04:47] 64    -14141.14 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23141.8  1.22e-05 ]
[24-11-05 13:04:48] 65    -14467.48 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   26123.9  1.22e-05 ]
[24-11-05 13:04:48] 66    -14156.28 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   24280.9  1.22e-05 ]
[24-11-05 13:04:49] 67    -14215.83 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   22437.8  1.22e-05 ]
[24-11-05 13:04:50] 68    -14128.41 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23608.7  1.22e-05 ]
[24-11-05 13:04:50] 69     -14128.4 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.22e-05 ]
[24-11-05 13:04:51] 70    -14128.46 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23559.2  1.22e-05 ]
[24-11-05 13:04:52] 71     -14128.4 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.22e-05 ]
[24-11-05 13:04:52] 86   -169365.25 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  5.09e-04 ]
[24-11-05 13:04:53] 87   -159572.79 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  2.61e-04 ]
[24-11-05 13:04:54] 88   -129365.06 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.07e-04 ]
[24-11-05 13:04:55] 89     -76551.3 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  4.85e-05 ]
[24-11-05 13:04:55] 91    -34223.68 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  2.61e-05 ]
[24-11-05 13:04:56] 92    -32397.82 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  3.48e-06 ]
[24-11-05 13:04:57] 93    -15308.07 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.45e-05 ]
[24-11-05 13:04:57] 94     -14137.3 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.23e-05 ]
[24-11-05 13:04:58] 95    -14086.42 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:04:59] 96    -16223.65 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  8.53e-06 ]
[24-11-05 13:04:59] 97    -14085.31 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:00] 98    -14085.31 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:01] 99    -14085.31 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:01] 101   -14085.31 [   636572.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:02] 102   -14085.23 [   636573.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:03] 103   -14085.09 [   636575.0    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:03] 104   -14070.77 [   636751.3    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:04] 105   -13008.34 [   655975.2    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:05] 106   -12843.55 [   667014.5    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:06] 107   -13261.46 [   684876.4    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:06] 108   -12903.46 [   673837.1    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:07] 109   -12868.26 [   662797.9    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:08] 110   -12843.59 [   667318.9    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:08] 111   -12843.75 [   666710.1    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:09] 112   -12843.55 [   667014.5    8901.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:10] 113   -12843.33 [   667014.5    8902.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:10] 114   -12842.99 [   667014.5    8903.9  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:11] 115   -12807.03 [   667014.5    9080.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:12] 116   -12579.47 [   667014.5   10906.5  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:12] 117   -12497.01 [   667014.5   13861.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:13] 118   -12500.47 [   667014.5   13073.7  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:14] 119   -12583.05 [   667014.5   18642.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:14] 120   -12515.43 [   667014.5   15687.5  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:15] 121   -12505.12 [   667014.5   12732.6  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:16] 122   -12497.08 [   667014.5   13911.6  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:17] 123   -12496.96 [   667014.5   13790.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:17] 124   -12496.97 [   667014.5   13741.4  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:18] 125   -12496.96 [   667014.5   13790.3  606974.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:19] 126   -12496.96 [   667014.5   13790.3  606975.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:19] 127   -12496.95 [   667014.5   13790.3  606977.0    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:20] 128   -12496.29 [   667014.5   13790.3  607153.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:21] 129   -12463.47 [   667014.5   13790.3  624463.3    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:21] 130   -12537.99 [   667014.5   13790.3  652471.5    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:22] 131   -12473.83 [   667014.5   13790.3  635161.5    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:23] 132   -12468.64 [   667014.5   13790.3  617851.5    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:23] 133   -12463.44 [   667014.5   13790.3  625025.2    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:24] 134   -12463.44 [   667014.5   13790.3  624844.7    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:25] 135   -12463.45 [   667014.5   13790.3  625205.7    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:25] 136   -12463.44 [   667014.5   13790.3  625025.2    2042.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:26] 137   -12467.69 [   667014.5   13790.3  625025.2    2043.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:27] 138   -12456.59 [   667014.5   13790.3  625025.2    2040.5    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:28] 139   -11849.72 [   667014.5   13790.3  625025.2    1864.1    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:28] 140   -11373.52 [   667014.5   13790.3  625025.2    1567.9    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:29] 141   -11678.05 [   667014.5   13790.3  625025.2    1088.7    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:30] 142    -11354.7 [   667014.5   13790.3  625025.2    1384.9    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:30] 143   -11430.32 [   667014.5   13790.3  625025.2    1271.8    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:31] 144   -11340.15 [   667014.5   13790.3  625025.2    1456.7    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:32] 145   -11340.18 [   667014.5   13790.3  625025.2    1462.5    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:32] 146   -11340.32 [   667014.5   13790.3  625025.2    1450.8    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:33] 147   -11340.15 [   667014.5   13790.3  625025.2    1456.7    2851.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:34] 148   -11341.68 [   667014.5   13790.3  625025.2    1456.7    2852.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:34] 149   -11337.69 [   667014.5   13790.3  625025.2    1456.7    2849.8   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:35] 150   -11159.51 [   667014.5   13790.3  625025.2    1456.7    2673.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:36] 151   -11133.37 [   667014.5   13790.3  625025.2    1456.7    2585.7   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:36] 152    -11170.1 [   667014.5   13790.3  625025.2    1456.7    2443.7   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:37] 153   -11136.33 [   667014.5   13790.3  625025.2    1456.7    2531.4   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:38] 154   -11138.73 [   667014.5   13790.3  625025.2    1456.7    2619.2   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:39] 155   -11132.77 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:39] 156   -11132.78 [   667014.5   13790.3  625025.2    1456.7    2572.5   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:40] 157   -11132.79 [   667014.5   13790.3  625025.2    1456.7    2566.9   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:41] 158   -11132.77 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:41] 159   -11132.77 [   667014.5   13790.3  625025.2    1456.7    2569.7   21665.5   23583.8  1.17e-05 ]
[24-11-05 13:05:42] 160   -11132.77 [   667014.5   13790.3  625025.2    1456.7    2569.7   21667.1   23583.8  1.17e-05 ]
[24-11-05 13:05:43] 161   -11132.77 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   23583.8  1.17e-05 ]
[24-11-05 13:05:43] 162   -11132.63 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   23584.8  1.17e-05 ]
[24-11-05 13:05:44] 163   -11132.42 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   23586.5  1.17e-05 ]
[24-11-05 13:05:45] 164   -11111.51 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   23762.8  1.17e-05 ]
[24-11-05 13:05:45] 165   -11069.87 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24502.7  1.17e-05 ]
[24-11-05 13:05:46] 166   -11142.56 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   25699.7  1.17e-05 ]
[24-11-05 13:05:47] 167   -11078.57 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24959.9  1.17e-05 ]
[24-11-05 13:05:47] 168   -11077.29 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24220.1  1.17e-05 ]
[24-11-05 13:05:48] 169   -11069.57 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  1.17e-05 ]
[24-11-05 13:05:49] 170   -11069.57 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24566.0  1.17e-05 ]
[24-11-05 13:05:50] 171   -11069.58 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24585.8  1.17e-05 ]
[24-11-05 13:05:50] 172   -11069.57 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  1.17e-05 ]
[24-11-05 13:05:51] 187  -177425.51 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  5.08e-04 ]
[24-11-05 13:05:52] 188  -167980.81 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  2.60e-04 ]
[24-11-05 13:05:52] 189  -137896.22 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  1.07e-04 ]
[24-11-05 13:05:53] 190    -81546.8 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9   4.8e-05 ]
[24-11-05 13:05:54] 192   -33862.24 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  2.56e-05 ]
[24-11-05 13:05:54] 193   -35782.63 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  2.98e-06 ]
[24-11-05 13:05:55] 194   -12678.74 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  1.45e-05 ]
[24-11-05 13:05:56] 195   -11571.78 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  1.01e-05 ]
[24-11-05 13:05:56] 196   -11065.12 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  1.17e-05 ]
[24-11-05 13:05:57] 197   -11062.88 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  1.16e-05 ]
[24-11-05 13:05:58] 198   -11062.86 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  1.16e-05 ]
[24-11-05 13:05:58] 199   -11062.86 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  1.16e-05 ]
[24-11-05 13:05:59] 200   -11062.86 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  1.16e-05 ]
[24-11-05 13:06:00] 201   -10041.32 [   697456.6   18679.3  643076.1     871.2    2288.1   21664.5   25568.0  1.14e-05 ]
[24-11-05 13:06:01] 202   -11062.86 [   667014.5   13790.3  625025.2    1456.7    2569.7   21664.5   24575.9  1.16e-05 ]
[24-11-05 13:06:01] 203   -10041.32 [   697456.6   18679.3  643076.1     871.2    2288.1   21664.5   25568.0  1.14e-05 ]
[24-11-05 13:06:02] 205   -10346.36 [   716270.9   21700.8  654232.1     509.4    2114.0   21664.5   26181.1  1.13e-05 ]
[24-11-05 13:06:03] 206    -10221.0 [   685828.8   16811.8  636181.2    1094.9    2395.6   21664.5   25189.0  1.14e-05 ]
[24-11-05 13:06:03] 207   -10037.39 [   699070.4   18938.4  644033.0     840.2    2273.1   21664.5   25620.5  1.14e-05 ]
[24-11-05 13:06:04] 208   -10037.24 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  1.14e-05 ]
[24-11-05 13:06:05] 209   -10037.38 [   699825.7   19059.7  644480.8     825.7    2266.1   21664.5   25645.2  1.14e-05 ]
[24-11-05 13:06:05] 210   -10037.24 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  1.14e-05 ]
[24-11-05 13:06:06] 225  -199010.39 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  5.08e-04 ]
[24-11-05 13:06:07] 226  -190236.08 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6   2.6e-04 ]
[24-11-05 13:06:07] 227  -160080.43 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  1.06e-04 ]
[24-11-05 13:06:08] 228   -97291.45 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  4.76e-05 ]
[24-11-05 13:06:09] 230   -39884.95 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  2.52e-05 ]
[24-11-05 13:06:09] 231   -39462.07 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  2.62e-06 ]
[24-11-05 13:06:10] 232   -12197.02 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  1.39e-05 ]
[24-11-05 13:06:11] 233   -10070.57 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  1.15e-05 ]
[24-11-05 13:06:12] 234    -9960.25 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  1.07e-05 ]
[24-11-05 13:06:12] 235   -13361.27 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  7.62e-06 ]
[24-11-05 13:06:13] 236     -9956.8 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  1.08e-05 ]
[24-11-05 13:06:14] 237    -9956.79 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  1.08e-05 ]
[24-11-05 13:06:14] 238     -9956.8 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  1.08e-05 ]
[24-11-05 13:06:15] 239    -9956.79 [   699500.9   19007.6  644288.2     831.9    2269.1   21664.5   25634.6  1.08e-05 ]
[24-11-05 13:06:16] 240    -9956.79 [   699500.9   19008.6  644288.2     831.9    2269.1   21664.5   25634.6  1.08e-05 ]
[24-11-05 13:06:16] 241    -9956.78 [   699500.9   19010.2  644288.2     831.9    2269.1   21664.5   25634.6  1.08e-05 ]
[24-11-05 13:06:17] 242    -9956.63 [   699500.9   19186.5  644288.2     831.9    2269.1   21664.5   25634.6  1.08e-05 ]
[24-11-05 13:06:18] 243    -9956.57 [   699500.9   19379.2  644288.2     831.9    2269.1   21664.5   25634.6  1.08e-05 ]
[24-11-05 13:06:18] 244    -9956.69 [   699500.9   19690.8  644288.2     831.9    2269.1   21664.5   25634.6  1.08e-05 ]
[24-11-05 13:06:19] 245    -9956.58 [   699500.9   19498.2  644288.2     831.9    2269.1   21664.5   25634.6  1.08e-05 ]
[24-11-05 13:06:20] 246    -9956.58 [   699500.9   19305.6  644288.2     831.9    2269.1   21664.5   25634.6  1.08e-05 ]
