[24-11-01 12:11:28] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:11:28] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:11:28] 0            p0 [    35851.8  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:28] 1     -20630.16 [    35851.8  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:28] 2     -20630.16 [    35851.8  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:28] 3     -20629.87 [    35852.8  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:28] 4     -20629.42 [    35854.4  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:28] 5     -20579.75 [    36030.7  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:28] 7     -18955.72 [    42926.7  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:29] 8     -18188.93 [    47188.6  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:29] 9     -17780.85 [    49822.6  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:29] 11    -17931.49 [    48816.5  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:29] 13    -17837.66 [    49438.4  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:29] 15    -17802.44 [    49675.9  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:29] 16    -17780.85 [    49822.6  131914.1   15543.3   16771.8 ]
[24-11-01 12:11:29] 17    -17780.86 [    49822.6  131915.1   15543.3   16771.8 ]
[24-11-01 12:11:30] 18    -17780.83 [    49822.6  131912.4   15543.3   16771.8 ]
[24-11-01 12:11:30] 19    -17778.78 [    49822.6  131736.1   15543.3   16771.8 ]
[24-11-01 12:11:30] 20    -17597.43 [    49822.6  112512.2   15543.3   16771.8 ]
[24-11-01 12:11:30] 21    -17494.13 [    49822.6   80059.8   15543.3   16771.8 ]
[24-11-01 12:11:30] 23    -17570.95 [    49822.6   60003.1   15543.3   16771.8 ]
[24-11-01 12:11:30] 24    -17501.82 [    49822.6   92455.5   15543.3   16771.8 ]
[24-11-01 12:11:30] 25    -17492.15 [    49822.6   83996.7   15543.3   16771.8 ]
[24-11-01 12:11:31] 26    -17492.17 [    49822.6   83517.5   15543.3   16771.8 ]
[24-11-01 12:11:31] 27    -17492.19 [    49822.6   84475.9   15543.3   16771.8 ]
[24-11-01 12:11:31] 28    -17492.15 [    49822.6   83996.7   15543.3   16771.8 ]
[24-11-01 12:11:31] 29    -17491.98 [    49822.6   83996.7   15544.3   16771.8 ]
[24-11-01 12:11:31] 30    -17491.72 [    49822.6   83996.7   15545.9   16771.8 ]
[24-11-01 12:11:31] 31    -17462.89 [    49822.6   83996.7   15722.3   16771.8 ]
[24-11-01 12:11:32] 32    -16733.05 [    49822.6   83996.7   22482.0   16771.8 ]
[24-11-01 12:11:32] 33    -16226.63 [    49822.6   83996.7   33419.3   16771.8 ]
[24-11-01 12:11:32] 34    -16193.04 [    49822.6   83996.7   34594.2   16771.8 ]
[24-11-01 12:11:32] 35    -16143.72 [    49822.6   83996.7   36495.4   16771.8 ]
[24-11-01 12:11:32] 36     -15901.6 [    49822.6   83996.7   50634.5   16771.8 ]
[24-11-01 12:11:32] 37    -15717.87 [    49822.6   83996.7   73512.1   16771.8 ]
[24-11-01 12:11:33] 38     -15693.2 [    49822.6   83996.7   78420.3   16771.8 ]
[24-11-01 12:11:33] 39    -15659.56 [    49822.6   83996.7   86362.0   16771.8 ]
[24-11-01 12:11:33] 41    -15620.47 [    49822.6   83996.7   98036.9   16771.8 ]
[24-11-01 12:11:33] 43    -15638.71 [    49822.6   83996.7   92199.5   16771.8 ]
[24-11-01 12:11:33] 45    -15627.16 [    49822.6   83996.7   95807.2   16771.8 ]
[24-11-01 12:11:34] 46    -15617.42 [    49822.6   83996.7   99089.6   16771.8 ]
[24-11-01 12:11:34] 47    -15615.05 [    49822.6   83996.7   99925.0   16771.8 ]
[24-11-01 12:11:34] 48    -15615.05 [    49822.6   83996.7   99925.0   16771.8 ]
[24-11-01 12:11:34] 49    -15615.04 [    49822.6   83996.7   99925.0   16772.8 ]
[24-11-01 12:11:34] 50    -15615.01 [    49822.6   83996.7   99925.0   16774.4 ]
[24-11-01 12:11:34] 51    -15612.66 [    49822.6   83996.7   99925.0   16950.8 ]
[24-11-01 12:11:35] 52    -15604.81 [    49822.6   83996.7   99925.0   18064.8 ]
[24-11-01 12:11:35] 53     -15611.1 [    49822.6   83996.7   99925.0   19867.5 ]
[24-11-01 12:11:35] 54    -15604.93 [    49822.6   83996.7   99925.0   18753.4 ]
[24-11-01 12:11:35] 55     -15606.5 [    49822.6   83996.7   99925.0   17639.3 ]
[24-11-01 12:11:35] 56    -15604.46 [    49822.6   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:35] 57    -15604.46 [    49822.6   83996.7   99925.0   18369.8 ]
[24-11-01 12:11:36] 58    -15604.46 [    49822.6   83996.7   99925.0   18402.1 ]
[24-11-01 12:11:36] 60    -15604.46 [    49822.6   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:36] 61     -15604.3 [    49823.6   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:36] 62    -15604.03 [    49825.3   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:36] 64    -15592.86 [    49892.6   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:36] 65    -15585.97 [    49934.3   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:37] 66    -15581.72 [    49960.0   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:37] 67    -15579.09 [    49975.9   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:37] 68    -15577.47 [    49985.7   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:37] 69    -15576.47 [    49991.8   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:37] 70    -15575.85 [    49995.6   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:37] 71    -15575.47 [    49997.9   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:38] 72    -15575.18 [    49999.6   83996.7   99925.0   18386.0 ]
[24-11-01 12:11:38] 73    -15575.18 [    49999.6   83996.7   99925.0   18386.0 ]
