[24-11-01 12:12:38] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:12:38] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:12:38] 0            p0 [    31022.2   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:38] 1      -22355.9 [    31022.2   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:38] 2      -22355.9 [    31022.2   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:38] 3     -22355.48 [    31023.2   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:38] 4     -22354.79 [    31024.8   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:38] 5     -22280.21 [    31201.2   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:39] 6     -17847.25 [    47022.9   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:39] 9     -19137.39 [    40979.6   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:39] 10    -18447.73 [    44001.3   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:39] 12    -17590.01 [    48449.6   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:39] 13    -17438.56 [    49331.3   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:40] 14    -17347.67 [    49876.2   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:40] 16    -17382.15 [    49668.1   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:40] 17    -17347.67 [    49876.2   91281.4   17608.0   22665.6 ]
[24-11-01 12:12:40] 18    -17347.67 [    49876.2   91282.4   17608.0   22665.6 ]
[24-11-01 12:12:40] 19    -17347.66 [    49876.2   91284.0   17608.0   22665.6 ]
[24-11-01 12:12:40] 20    -17346.75 [    49876.2   91460.4   17608.0   22665.6 ]
[24-11-01 12:12:41] 21     -17275.9 [    49876.2  110684.3   17608.0   22665.6 ]
[24-11-01 12:12:41] 22    -17258.62 [    49876.2  125190.0   17608.0   22665.6 ]
[24-11-01 12:12:41] 23    -17292.91 [    49876.2  148660.8   17608.0   22665.6 ]
[24-11-01 12:12:41] 24    -17262.85 [    49876.2  134155.0   17608.0   22665.6 ]
[24-11-01 12:12:41] 25    -17261.64 [    49876.2  119649.3   17608.0   22665.6 ]
[24-11-01 12:12:41] 26    -17258.53 [    49876.2  126309.6   17608.0   22665.6 ]
[24-11-01 12:12:42] 27    -17258.54 [    49876.2  125959.3   17608.0   22665.6 ]
[24-11-01 12:12:42] 28    -17258.54 [    49876.2  126659.8   17608.0   22665.6 ]
[24-11-01 12:12:42] 29    -17258.53 [    49876.2  126309.6   17608.0   22665.6 ]
[24-11-01 12:12:42] 30    -17258.33 [    49876.2  126309.6   17609.0   22665.6 ]
[24-11-01 12:12:42] 31     -17258.0 [    49876.2  126309.6   17610.6   22665.6 ]
[24-11-01 12:12:43] 32    -17222.47 [    49876.2  126309.6   17786.9   22665.6 ]
[24-11-01 12:12:43] 33    -16219.16 [    49876.2  126309.6   25337.5   22665.6 ]
[24-11-01 12:12:43] 34    -15532.37 [    49876.2  126309.6   37554.5   22665.6 ]
[24-11-01 12:12:43] 35    -15493.09 [    49876.2  126309.6   38693.6   22665.6 ]
