[24-11-01 12:17:33] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:17:33] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:17:33] 0            p0 [    27335.6  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:33] 1      -2200.72 [    27335.6  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:33] 2      -2200.72 [    27335.6  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:33] 3      -2200.71 [    27336.6  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:33] 4      -2200.69 [    27338.3  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:34] 5      -2199.87 [    27472.1  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:34] 6      -2201.91 [    27688.6  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:34] 7      -2200.16 [    27554.8  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:34] 8      -2199.99 [    27421.0  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:34] 9      -2199.87 [    27473.4  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:35] 10     -2199.87 [    27474.8  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:35] 11     -2199.87 [    27473.4  120175.1   13125.0   24984.4 ]
[24-11-01 12:17:35] 12     -2199.86 [    27473.4  120176.1   13125.0   24984.4 ]
[24-11-01 12:17:35] 13     -2199.85 [    27473.4  120177.7   13125.0   24984.4 ]
[24-11-01 12:17:35] 14     -2198.45 [    27473.4  120354.1   13125.0   24984.4 ]
[24-11-01 12:17:35] 15     -2144.13 [    27473.4  134168.5   13125.0   24984.4 ]
[24-11-01 12:17:36] 16     -2287.54 [    27473.4  156520.7   13125.0   24984.4 ]
[24-11-01 12:17:36] 17      -2165.1 [    27473.4  142706.3   13125.0   24984.4 ]
[24-11-01 12:17:36] 18     -2152.01 [    27473.4  128891.9   13125.0   24984.4 ]
[24-11-01 12:17:36] 19     -2144.13 [    27473.4  134028.6   13125.0   24984.4 ]
[24-11-01 12:17:36] 20     -2144.13 [    27473.4  134308.4   13125.0   24984.4 ]
[24-11-01 12:17:36] 21     -2144.13 [    27473.4  134168.5   13125.0   24984.4 ]
[24-11-01 12:17:37] 22     -2143.73 [    27473.4  134168.5   13126.0   24984.4 ]
[24-11-01 12:17:37] 23     -2143.09 [    27473.4  134168.5   13127.7   24984.4 ]
[24-11-01 12:17:37] 24     -2075.31 [    27473.4  134168.5   13304.0   24984.4 ]
[24-11-01 12:17:37] 25     -1268.02 [    27473.4  134168.5   16660.1   24984.4 ]
[24-11-01 12:17:37] 26      -910.12 [    27473.4  134168.5   22090.2   24984.4 ]
[24-11-01 12:17:38] 27      -934.52 [    27473.4  134168.5   21033.0   24984.4 ]
