[24-11-01 19:25:52] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 19:25:52] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 19:25:52] 0            p0 [     7252.4  435488.1    2188.5    3755.7  282368.1     920.1  220673.3     929.4     712.4  1.13e-04  7.14e-05  9.89e-06 ]
[24-11-01 19:25:53] 1    -154905.04 [     7252.4  435488.1    2188.5    3755.7  282368.1     920.1  220673.3     929.4     712.4  1.13e-04  7.14e-05  9.89e-06 ]
[24-11-01 19:25:54] 2    -154905.04 [     7252.4  435488.1    2188.5    3755.7  282368.1     920.1  220673.3     929.4     712.4  1.13e-04  7.14e-05  9.89e-06 ]
[24-11-01 19:25:56] 3    -154909.69 [     7253.4  435488.1    2188.5    3755.7  282368.1     920.1  220673.3     929.4     712.4  1.13e-04  7.14e-05  9.89e-06 ]
[24-11-01 19:25:57] 4     -154897.5 [     7250.8  435488.1    2188.5    3755.7  282368.1     920.1  220673.3     929.4     712.4  1.13e-04  7.14e-05  9.89e-06 ]
[24-11-01 19:25:58] 5    -154885.31 [     7248.2  435488.1    2188.5    3755.7  282368.1     920.1  220673.3     929.4     712.4  1.13e-04  7.14e-05  9.89e-06 ]
[24-11-01 19:26:00] 6    -154865.58 [     7243.9  435488.1    2188.5    3755.7  282368.1     920.1  220673.3     929.4     712.4  1.13e-04  7.14e-05  9.89e-06 ]
[24-11-01 19:26:01] 7    -154833.65 [     7237.1  435488.1    2188.5    3755.7  282368.1     920.1  220673.3     929.4     712.4  1.13e-04  7.14e-05  9.89e-06 ]
[24-11-01 19:26:02] 8    -154781.95 [     7226.0  435488.1    2188.5    3755.7  282368.1     920.1  220673.3     929.4     712.4  1.13e-04  7.14e-05  9.89e-06 ]
[24-11-01 19:26:04] 9    -154698.21 [     7208.1  435488.1    2188.5    3755.7  282368.1     920.1  220673.3     929.4     712.4  1.13e-04  7.14e-05  9.89e-06 ]
