[24-11-01 19:25:52] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 19:25:52] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 19:25:52] 0            p0 [     6813.4  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:25:53] 1     -51827.69 [     6813.4  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:25:53] 2     -51827.69 [     6813.4  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:25:54] 3     -51826.26 [     6814.4  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:25:55] 4     -51823.95 [     6816.0  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:25:55] 5      -51578.3 [     6992.4  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:25:56] 6     -48649.73 [    10182.6  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:25:57] 7     -46559.95 [    15344.5  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:25:58] 8     -46380.19 [    16058.4  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:25:58] 9     -46122.01 [    17213.4  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:00] 10    -45118.16 [    24019.7  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:01] 11    -44336.49 [    35032.7  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:02] 12    -44213.48 [    37791.5  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:04] 13    -44049.11 [    42255.3  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:05] 15    -43884.79 [    47942.7  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:07] 17    -43961.68 [    45099.0  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:08] 18    -43851.63 [    49285.3  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:09] 20    -43864.08 [    48772.4  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:10] 21    -43851.63 [    49285.3  541482.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:10] 22    -43851.48 [    49285.3  541483.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:11] 23    -43851.25 [    49285.3  541484.7    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:12] 24    -43825.72 [    49285.3  541661.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:13] 25     -41349.6 [    49285.3  560884.9    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:13] 27     -38764.7 [    49285.3  587110.1    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:14] 29    -39959.74 [    49285.3  573997.5    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:15] 30    -38258.41 [    49285.3  593301.0    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:16] 31    -37962.11 [    49285.3  597127.2    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:16] 33    -38073.85 [    49285.3  595665.7    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:17] 34    -37893.92 [    49285.3  598030.4    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:18] 35    -37851.56 [    49285.3  598595.9    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:18] 36    -37851.56 [    49285.3  598595.9    4008.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:19] 37    -37850.99 [    49285.3  598595.9    4009.5    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:20] 38    -37850.08 [    49285.3  598595.9    4011.1    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:21] 39    -37827.44 [    49285.3  598595.9    4093.0    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:21] 40    -37889.68 [    49285.3  598595.9    4225.6    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:22] 41    -37836.65 [    49285.3  598595.9    4143.7    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:23] 42    -37830.64 [    49285.3  598595.9    4061.7    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:24] 43    -37827.44 [    49285.3  598595.9    4092.2    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:24] 44    -37827.44 [    49285.3  598595.9    4091.3    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:25] 45    -37827.44 [    49285.3  598595.9    4092.2    3048.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:26] 46    -37835.53 [    49285.3  598595.9    4092.2    3049.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:26] 47    -37814.38 [    49285.3  598595.9    4092.2    3047.2  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:27] 48    -36719.07 [    49285.3  598595.9    4092.2    2870.8  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:28] 49    -36195.88 [    49285.3  598595.9    4092.2    2661.5  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:29] 50     -36818.7 [    49285.3  598595.9    4092.2    2322.9  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:29] 51    -36242.27 [    49285.3  598595.9    4092.2    2532.2  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:30] 52    -36303.27 [    49285.3  598595.9    4092.2    2741.5  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:31] 53    -36182.22 [    49285.3  598595.9    4092.2    2618.9  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
[24-11-01 19:26:32] 54    -36182.27 [    49285.3  598595.9    4092.2    2623.2  266099.4     946.6  113270.7    1330.8    1271.1  7.54e-05  7.91e-05  8.72e-06 ]
