[24-11-02 00:10:37] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 00:10:37] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 00:10:37] 0            p0 [     4439.3  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:39] 1    -156285.73 [     4439.3  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:40] 2    -156285.73 [     4439.3  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:42] 3    -156285.84 [     4440.3  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:43] 4    -156285.55 [     4437.7  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:45] 5     -156284.6 [     4419.1  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:46] 6    -156287.09 [     4389.0  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:48] 7    -156284.96 [     4407.6  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:49] 8    -156284.74 [     4426.2  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:50] 9     -156284.6 [     4418.9  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:52] 10    -156284.6 [     4419.3  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:53] 11    -156284.6 [     4419.1  321556.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:55] 12   -156284.39 [     4419.1  321557.8    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:56] 13   -156284.06 [     4419.1  321559.4    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:58] 14   -156283.52 [     4419.1  321562.0    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:10:59] 15   -156282.65 [     4419.1  321566.2    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:11:01] 16   -156281.24 [     4419.1  321573.1    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:11:02] 17   -156278.96 [     4419.1  321584.2    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:11:03] 18   -156275.26 [     4419.1  321602.1    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:11:05] 19   -156269.29 [     4419.1  321631.2    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:11:06] 20   -156259.62 [     4419.1  321678.1    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:11:08] 21   -156243.97 [     4419.1  321754.2    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:11:09] 22   -156218.64 [     4419.1  321877.1    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:11:11] 23   -156177.65 [     4419.1  322076.1    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
[24-11-02 00:11:12] 24    -156111.3 [     4419.1  322398.1    2438.3    4167.3  215544.5     723.3  212939.2    1007.5    1027.0  8.73e-05   1.4e-04  1.27e-05 ]
