[24-11-01 12:16:46] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:16:46] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:16:46] 0            p0 [    35535.2   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:46] 1     -21666.84 [    35535.2   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:46] 2     -21666.84 [    35535.2   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:46] 3     -21666.65 [    35536.2   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:47] 4     -21666.35 [    35537.8   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:47] 5     -21633.87 [    35714.1   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:47] 7     -20583.16 [    42532.8   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:47] 8     -20086.34 [    46747.0   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:47] 9     -19821.61 [    49351.4   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:48] 11    -19919.36 [    48356.6   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:48] 12    -19763.13 [    49966.3   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:48] 14     -19785.3 [    49731.4   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:48] 16    -19763.13 [    49966.3   90531.0   12495.2   15912.6 ]
[24-11-01 12:16:48] 17    -19763.14 [    49966.3   90532.0   12495.2   15912.6 ]
[24-11-01 12:16:48] 18    -19763.11 [    49966.3   90529.4   12495.2   15912.6 ]
[24-11-01 12:16:49] 19    -19761.44 [    49966.3   90353.0   12495.2   15912.6 ]
[24-11-01 12:16:49] 20     -19626.8 [    49966.3   71129.1   12495.2   15912.6 ]
[24-11-01 12:16:49] 21    -19591.67 [    49966.3   53378.7   12495.2   15912.6 ]
[24-11-01 12:16:49] 24    -19594.49 [    49966.3   60158.8   12495.2   15912.6 ]
[24-11-01 12:16:49] 25    -19591.41 [    49966.3   56768.7   12495.2   15912.6 ]
[24-11-01 12:16:49] 26    -19591.11 [    49966.3   55340.5   12495.2   15912.6 ]
[24-11-01 12:16:50] 27    -19591.13 [    49966.3   54988.6   12495.2   15912.6 ]
[24-11-01 12:16:50] 28    -19591.13 [    49966.3   55692.4   12495.2   15912.6 ]
[24-11-01 12:16:50] 29    -19591.11 [    49966.3   55340.5   12495.2   15912.6 ]
[24-11-01 12:16:50] 30    -19590.93 [    49966.3   55340.5   12496.2   15912.6 ]
[24-11-01 12:16:50] 31    -19590.65 [    49966.3   55340.5   12497.8   15912.6 ]
[24-11-01 12:16:50] 32    -19560.34 [    49966.3   55340.5   12674.2   15912.6 ]
