[24-10-31 15:26:34] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 15:26:34] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 15:26:34] 0            p0 [    16311.8   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:35] 1     -37411.91 [    16311.8   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:35] 2     -37411.91 [    16311.8   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:35] 3     -37411.88 [    16312.8   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:35] 4     -37411.82 [    16314.4   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:36] 5      -37405.3 [    16490.8   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:36] 6     -37320.47 [    20180.1   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:37] 7     -37286.58 [    26149.6   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:37] 8     -37288.71 [    24748.1   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:38] 9     -37306.57 [    35808.4   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:38] 10    -37289.44 [    29839.0   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:39] 11    -37291.39 [    23869.5   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:39] 12    -37286.36 [    27191.9   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:39] 13    -37286.32 [    26959.3   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:40] 14    -37286.32 [    26852.8   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:40] 15    -37286.33 [    26747.4   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:41] 16    -37286.32 [    26852.8   26691.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:41] 17     -37286.4 [    26852.8   26692.6   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:42] 18     -37286.2 [    26852.8   26690.0   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:42] 19     -37286.0 [    26852.8   26687.4   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:43] 20    -37285.68 [    26852.8   26683.1   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:43] 21    -37285.17 [    26852.8   26676.3   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:44] 22    -37284.33 [    26852.8   26665.2   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:44] 23    -37282.98 [    26852.8   26647.2   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:45] 24    -37280.79 [    26852.8   26618.2   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:45] 25    -37277.24 [    26852.8   26571.2   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:45] 26    -37271.47 [    26852.8   26495.2   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:46] 27    -37262.06 [    26852.8   26372.2   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:46] 28    -37246.68 [    26852.8   26173.2   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:47] 29    -37221.34 [    26852.8   25851.2   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:47] 30    -37179.13 [    26852.8   25330.2   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:48] 31    -37107.44 [    26852.8   24487.2   72848.7    6078.4   14291.8 ]
[24-10-31 15:26:48] 32    -36981.71 [    26852.8   23123.2   72848.7    6078.4   14291.8 ]
