[24-10-31 14:55:14] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 14:55:14] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 14:55:14] 0            p0 [    21853.9   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:14] 1     -35686.83 [    21853.9   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:14] 2     -35686.83 [    21853.9   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:15] 3     -35686.82 [    21854.9   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:15] 4     -35686.78 [    21856.5   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:15] 5     -35683.48 [    22032.8   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:15] 6     -35621.65 [    27271.1   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:16] 7     -35593.95 [    35746.8   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:16] 8     -35595.87 [    34135.2   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:16] 9     -35599.98 [    49460.8   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:16] 10     -35593.0 [    40985.1   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:16] 11     -35594.9 [    44222.5   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:17] 12    -35592.63 [    39364.6   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:17] 13    -35592.62 [    39167.3   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:17] 14    -35592.62 [    38967.5   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:17] 15    -35592.62 [    38796.4   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:18] 16    -35592.62 [    38967.5   17439.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:18] 17    -35592.85 [    38967.5   17440.5   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:18] 18    -35592.24 [    38967.5   17437.9   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:18] 19    -35591.64 [    38967.5   17435.2   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:19] 20    -35590.66 [    38967.5   17431.0   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:19] 21    -35589.08 [    38967.5   17424.1   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:19] 22    -35586.51 [    38967.5   17413.1   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:19] 23    -35582.36 [    38967.5   17395.1   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:19] 24    -35575.62 [    38967.5   17366.1   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:20] 25    -35564.69 [    38967.5   17319.1   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:20] 26     -35546.9 [    38967.5   17243.1   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:20] 27    -35517.85 [    38967.5   17120.1   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:20] 28    -35470.18 [    38967.5   16921.1   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:21] 29    -35391.22 [    38967.5   16599.1   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:21] 30    -35258.44 [    38967.5   16078.1   62188.0    7967.8   22167.6 ]
[24-10-31 14:55:21] 31    -35029.51 [    38967.5   15235.1   62188.0    7967.8   22167.6 ]
