[24-11-01 22:03:04] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 22:03:04] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 22:03:04] 0            p0 [     6273.2  605617.9    2414.1    2208.5  178188.1    1060.1  121141.3     863.9     799.5  7.28e-05  1.31e-04  1.04e-05 ]
[24-11-01 22:03:05] 1     -24263.14 [     6273.2  605617.9    2414.1    2208.5  178188.1    1060.1  121141.3     863.9     799.5  7.28e-05  1.31e-04  1.04e-05 ]
[24-11-01 22:03:07] 2     -24263.14 [     6273.2  605617.9    2414.1    2208.5  178188.1    1060.1  121141.3     863.9     799.5  7.28e-05  1.31e-04  1.04e-05 ]
[24-11-01 22:03:08] 3     -24265.59 [     6274.2  605617.9    2414.1    2208.5  178188.1    1060.1  121141.3     863.9     799.5  7.28e-05  1.31e-04  1.04e-05 ]
[24-11-01 22:03:09] 4     -24259.18 [     6271.6  605617.9    2414.1    2208.5  178188.1    1060.1  121141.3     863.9     799.5  7.28e-05  1.31e-04  1.04e-05 ]
[24-11-01 22:03:11] 5     -23831.83 [     6095.3  605617.9    2414.1    2208.5  178188.1    1060.1  121141.3     863.9     799.5  7.28e-05  1.31e-04  1.04e-05 ]
[24-11-01 22:03:12] 7     -27848.01 [     2623.3  605617.9    2414.1    2208.5  178188.1    1060.1  121141.3     863.9     799.5  7.28e-05  1.31e-04  1.04e-05 ]
[24-11-01 22:03:13] 8     -21211.83 [     4769.1  605617.9    2414.1    2208.5  178188.1    1060.1  121141.3     863.9     799.5  7.28e-05  1.31e-04  1.04e-05 ]
[24-11-01 22:03:15] 9     -21192.97 [     4754.0  605617.9    2414.1    2208.5  178188.1    1060.1  121141.3     863.9     799.5  7.28e-05  1.31e-04  1.04e-05 ]
[24-11-01 22:03:16] 10    -20939.41 [     3940.1  605617.9    2414.1    2208.5  178188.1    1060.1  121141.3     863.9     799.5  7.28e-05  1.31e-04  1.04e-05 ]
[24-11-01 22:03:18] 11    -20821.87 [     4210.1  605617.9    2414.1    2208.5  178188.1    1060.1  121141.3     863.9     799.5  7.28e-05  1.31e-04  1.04e-05 ]
