[24-11-01 20:19:34] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 20:19:34] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 20:19:34] 0            p0 [     6526.1  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:35] 1     -93765.99 [     6526.1  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:35] 2     -93765.99 [     6526.1  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:36] 3     -93771.87 [     6527.1  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:37] 4     -93756.49 [     6524.5  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:38] 5      -92767.2 [     6348.1  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:39] 6     -90357.14 [     4549.2  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:39] 7    -142950.29 [     1638.5  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:40] 8    -100342.69 [     3437.4  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:41] 9     -89244.71 [     5236.3  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:42] 10    -89226.89 [     5090.5  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:42] 11    -89218.99 [     5144.4  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:43] 12    -89219.36 [     5130.6  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:44] 13    -89219.73 [     5158.2  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:45] 14    -89218.99 [     5144.4  409618.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:45] 15    -89218.45 [     5144.4  409619.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:46] 16    -89217.57 [     5144.4  409621.3    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:47] 17    -89122.55 [     5144.4  409797.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:48] 18    -78927.99 [     5144.4  429021.5    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:48] 20    -21617.57 [     5144.4  657513.7    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:49] 22     -28394.2 [     5144.4  543268.3    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:50] 23    -15066.17 [     5144.4  618084.4    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:51] 24    -15147.33 [     5144.4  610232.2    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:51] 25    -15049.29 [     5144.4  615542.8    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:52] 26    -15066.25 [     5144.4  613483.6    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:53] 27    -15049.29 [     5144.4  615542.8    4129.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
[24-11-01 20:19:54] 28    -15061.59 [     5144.4  615542.8    4130.5    3845.9  146566.0    1305.6  116676.8     717.1     765.8  1.17e-04  1.18e-04  9.08e-06 ]
