[24-11-01 20:58:47] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 20:58:47] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 20:58:47] 0            p0 [     5127.8  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:58:48] 1     -50609.53 [     5127.8  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:58:49] 2     -50609.53 [     5127.8  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:58:51] 3     -50618.16 [     5128.8  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:58:52] 4     -50595.57 [     5126.2  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:58:54] 5     -50572.98 [     5123.6  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:58:55] 6     -50536.43 [     5119.3  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:58:56] 7     -50477.28 [     5112.5  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:58:58] 8     -50381.55 [     5101.4  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:58:59] 9      -50226.6 [     5083.4  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:00] 10    -49975.76 [     5054.4  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:02] 11    -49569.64 [     5007.4  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:03] 12    -48912.11 [     4931.4  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:05] 13     -47848.3 [     4808.4  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:06] 16    -34807.93 [     2852.5  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:07] 17     -39775.2 [     3830.5  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:09] 18    -47703.71 [     1643.7  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:10] 19    -35093.35 [     2988.8  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:11] 20    -34815.72 [     2625.5  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:13] 21    -34732.66 [     2765.8  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:14] 22    -34728.06 [     2741.7  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:16] 23    -34730.92 [     2717.8  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:17] 24    -34728.06 [     2741.7  600485.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:18] 25    -34728.01 [     2741.7  600486.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:20] 26    -34727.92 [     2741.7  600487.8    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:21] 27    -34718.63 [     2741.7  600664.2    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
[24-11-01 20:59:22] 28    -34584.43 [     2741.7  606077.9    3932.1    2169.2  251856.7    1163.9  164316.6    1270.5     888.5  1.12e-04  9.33e-05  1.13e-05 ]
