[24-10-31 14:59:20] fitting objective_H2 to data for demes ['French', 'KhomaniSan', 'Yoruba']
[24-10-31 14:59:20] 0        pnames [         NK       NFY       TFY        NF        NY ]
[24-10-31 14:59:20] 0            p0 [    22943.6   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:20] 1     -47854.26 [    22943.6   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:20] 2     -47854.26 [    22943.6   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:20] 3     -47854.24 [    22944.6   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:21] 4     -47854.22 [    22946.2   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:21] 5     -47851.49 [    23122.6   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:21] 6     -47783.88 [    29919.8   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:21] 7     -47745.13 [    40917.8   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:21] 8     -47746.28 [    40300.0   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:22] 10    -47736.43 [    47715.0   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:22] 12    -47739.99 [    44316.4   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:22] 13    -47735.15 [    49319.6   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:22] 15    -47735.61 [    48706.7   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:22] 16    -47734.88 [    49698.4   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:23] 17     -47734.7 [    49966.0   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:23] 18     -47734.7 [    49966.0   15157.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:23] 19    -47734.89 [    49966.0   15158.3   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:23] 20    -47734.39 [    49966.0   15155.7   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:24] 21     -47733.9 [    49966.0   15153.1   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:24] 22     -47733.1 [    49966.0   15148.8   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:24] 23    -47731.81 [    49966.0   15142.0   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:24] 24    -47729.72 [    49966.0   15130.9   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:24] 25    -47726.33 [    49966.0   15112.9   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:25] 26    -47720.84 [    49966.0   15083.9   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:25] 27    -47711.92 [    49966.0   15036.9   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:25] 28    -47697.39 [    49966.0   14960.9   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:25] 29    -47673.64 [    49966.0   14837.9   64087.3    7125.5   27862.3 ]
[24-10-31 14:59:25] 30    -47634.58 [    49966.0   14638.9   64087.3    7125.5   27862.3 ]
