[24-11-05 14:32:47] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 14:32:47] 0        pnames [         NA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 14:33:15] 45    -32169.79 [     6368.9   10359.4  687997.2    1242.2    2879.9   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:16] 46    -32054.72 [     6368.9   10359.4  687997.2     840.7    2879.9   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:17] 47    -32054.66 [     6368.9   10359.4  687997.2     808.8    2879.9   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:18] 48    -32055.91 [     6368.9   10359.4  687997.2     776.5    2879.9   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:18] 49    -32054.66 [     6368.9   10359.4  687997.2     808.8    2879.9   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:19] 50    -32054.26 [     6368.9   10359.4  687997.2     808.8    2880.9   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:20] 51    -32053.63 [     6368.9   10359.4  687997.2     808.8    2882.5   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:21] 52    -32004.99 [     6368.9   10359.4  687997.2     808.8    3058.9   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:22] 53    -31997.01 [     6368.9   10359.4  687997.2     808.8    3180.2   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:22] 54    -32032.62 [     6368.9   10359.4  687997.2     808.8    3376.5   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:23] 55    -32003.28 [     6368.9   10359.4  687997.2     808.8    3255.2   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:24] 56    -31997.47 [     6368.9   10359.4  687997.2     808.8    3133.9   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:25] 57     -31996.8 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:26] 58    -31996.81 [     6368.9   10359.4  687997.2     808.8    3166.4   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:26] 59    -31996.81 [     6368.9   10359.4  687997.2     808.8    3160.7   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:27] 60     -31996.8 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:28] 61     -31996.8 [     6368.9   10359.4  687997.2     808.8    3163.5   20490.1   26411.7  7.29e-06 ]
[24-11-05 14:33:29] 62     -31996.8 [     6368.9   10359.4  687997.2     808.8    3163.5   20491.8   26411.7  7.29e-06 ]
[24-11-05 14:33:30] 63     -31996.8 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   26411.7  7.29e-06 ]
[24-11-05 14:33:31] 64    -31996.58 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   26412.7  7.29e-06 ]
[24-11-05 14:33:31] 65    -31996.22 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   26414.3  7.29e-06 ]
[24-11-05 14:33:32] 66    -31957.87 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   26590.6  7.29e-06 ]
[24-11-05 14:33:33] 67     -31424.1 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   30843.0  7.29e-06 ]
[24-11-05 14:33:34] 68    -31560.49 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   37723.5  7.29e-06 ]
[24-11-05 14:33:34] 69    -31371.48 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   33471.1  7.29e-06 ]
[24-11-05 14:33:35] 70    -31410.93 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   35095.4  7.29e-06 ]
[24-11-05 14:33:36] 71    -31369.45 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   33117.9  7.29e-06 ]
[24-11-05 14:33:37] 72    -31369.35 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  7.29e-06 ]
[24-11-05 14:33:38] 73    -31369.44 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32922.1  7.29e-06 ]
[24-11-05 14:33:39] 74    -31369.35 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  7.29e-06 ]
[24-11-05 14:33:40] 89    -76661.73 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  5.04e-04 ]
[24-11-05 14:33:41] 90    -73509.33 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  2.56e-04 ]
[24-11-05 14:33:42] 91    -64794.43 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  1.02e-04 ]
[24-11-05 14:33:43] 92     -49246.8 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  4.35e-05 ]
[24-11-05 14:33:44] 94    -35960.69 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  2.11e-05 ]
[24-11-05 14:33:45] 96     -37835.6 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  1.16e-06 ]
[24-11-05 14:33:46] 97    -31347.41 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  1.18e-05 ]
[24-11-05 14:33:47] 98    -31039.97 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.62e-06 ]
[24-11-05 14:33:48] 99    -31039.46 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8   9.6e-06 ]
[24-11-05 14:33:48] 100   -31038.41 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.44e-06 ]
[24-11-05 14:33:49] 101   -31084.71 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  8.62e-06 ]
[24-11-05 14:33:50] 102   -31038.39 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:33:52] 103   -31038.43 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.49e-06 ]
[24-11-05 14:33:53] 105   -31038.39 [     6368.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:33:54] 106   -31034.31 [     6369.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:33:55] 107   -31027.72 [     6371.5   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:33:56] 108   -30315.23 [     6547.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:33:57] 109    -28521.9 [    16028.3   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:33:57] 110  -416274.47 [    31368.0   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:33:59] 111   -95252.16 [    21887.6   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:33:59] 112   -18083.48 [    12407.1   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:00] 113   -18212.38 [    12611.4   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:01] 114   -17969.43 [    12030.4   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:03] 115   -17965.32 [    11950.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:04] 116   -17966.51 [    11895.1   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:04] 117   -17965.32 [    11950.9   10359.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:05] 118   -17963.96 [    11950.9   10360.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:06] 119   -17961.75 [    11950.9   10362.0  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:07] 120   -17726.65 [    11950.9   10538.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:08] 121   -14707.26 [    11950.9   14084.0  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:09] 122   -13006.03 [    11950.9   19820.8  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:10] 123   -13065.31 [    11950.9   19432.0  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:12] 124   -12469.74 [    11950.9   29103.3  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:13] 125    -12520.1 [    11950.9   26279.1  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:14] 126   -12638.02 [    11950.9   44122.6  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:16] 127   -12486.06 [    11950.9   34840.1  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:17] 128   -12543.34 [    11950.9   25557.7  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:18] 129   -12462.62 [    11950.9   31412.4  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:20] 130   -12462.29 [    11950.9   31149.5  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:21] 131   -12462.21 [    11950.9   30941.6  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:22] 132   -12462.31 [    11950.9   30735.8  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:23] 133   -12462.21 [    11950.9   30941.6  687997.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:25] 134   -12462.21 [    11950.9   30941.6  687998.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:26] 135   -12462.21 [    11950.9   30941.6  687999.8     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:27] 136   -12461.59 [    11950.9   30941.6  688176.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:29] 137   -12400.68 [    11950.9   30941.6  707400.1     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:30] 138    -12229.0 [    11950.9   30941.6  797657.5     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:31] 140   -12181.96 [    11950.9   30941.6  853439.7     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:33] 141   -12166.53 [    11950.9   30941.6  887915.0     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:34] 143   -12171.42 [    11950.9   30941.6  874746.6     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:35] 145   -12168.26 [    11950.9   30941.6  882885.1     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:36] 146   -12164.99 [    11950.9   30941.6  892851.2     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:38] 147   -12164.11 [    11950.9   30941.6  895901.9     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:39] 148   -12163.55 [    11950.9   30941.6  897980.9     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:40] 149   -12163.55 [    11950.9   30941.6  897980.9     808.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:42] 150   -12161.17 [    11950.9   30941.6  897980.9     809.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:43] 151   -12157.33 [    11950.9   30941.6  897980.9     811.4    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:44] 152   -11789.57 [    11950.9   30941.6  897980.9     987.7    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:45] 153   -11277.93 [    11950.9   30941.6  897980.9    1540.1    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:47] 154   -13012.21 [    11950.9   30941.6  897980.9    2433.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:48] 155   -11503.85 [    11950.9   30941.6  897980.9    1881.5    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:49] 156   -11355.77 [    11950.9   30941.6  897980.9    1329.1    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:51] 157   -11278.02 [    11950.9   30941.6  897980.9    1532.8    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:52] 158   -11278.04 [    11950.9   30941.6  897980.9    1547.4    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:54] 159   -11277.93 [    11950.9   30941.6  897980.9    1540.1    3163.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:55] 160   -11278.31 [    11950.9   30941.6  897980.9    1540.1    3164.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:56] 161   -11277.33 [    11950.9   30941.6  897980.9    1540.1    3161.9   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:58] 162   -11254.77 [    11950.9   30941.6  897980.9    1540.1    3042.4   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:34:59] 163   -11303.84 [    11950.9   30941.6  897980.9    1540.1    2849.0   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:35:00] 164   -11261.53 [    11950.9   30941.6  897980.9    1540.1    2968.6   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:35:01] 165   -11258.38 [    11950.9   30941.6  897980.9    1540.1    3088.1   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:35:03] 166   -11254.74 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:35:04] 167   -11254.74 [    11950.9   30941.6  897980.9    1540.1    3038.8   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:35:04] 168   -11254.74 [    11950.9   30941.6  897980.9    1540.1    3036.3   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:35:05] 169   -11254.74 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:35:06] 170   -11254.74 [    11950.9   30941.6  897980.9    1540.1    3037.5   20490.1   32987.8  9.47e-06 ]
[24-11-05 14:35:06] 171   -11254.74 [    11950.9   30941.6  897980.9    1540.1    3037.5   20491.8   32987.8  9.47e-06 ]
[24-11-05 14:35:07] 172   -11254.74 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32987.8  9.47e-06 ]
[24-11-05 14:35:08] 173    -11254.8 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32988.8  9.47e-06 ]
[24-11-05 14:35:09] 174   -11254.64 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32986.2  9.47e-06 ]
[24-11-05 14:35:09] 175   -11244.69 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32809.9  9.47e-06 ]
[24-11-05 14:35:10] 176   -11223.83 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   31946.3  9.47e-06 ]
[24-11-05 14:35:11] 177   -11299.29 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   30548.9  9.47e-06 ]
[24-11-05 14:35:11] 178   -11235.74 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   31412.5  9.47e-06 ]
[24-11-05 14:35:12] 179   -11226.16 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32276.1  9.47e-06 ]
[24-11-05 14:35:13] 180   -11223.72 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.47e-06 ]
[24-11-05 14:35:14] 181   -11223.72 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   31997.6  9.47e-06 ]
[24-11-05 14:35:15] 182   -11223.72 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32017.2  9.47e-06 ]
[24-11-05 14:35:15] 183   -11223.72 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.47e-06 ]
[24-11-05 14:35:16] 198  -171217.88 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  5.06e-04 ]
[24-11-05 14:35:17] 199  -164668.74 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  2.58e-04 ]
[24-11-05 14:35:18] 200  -143715.15 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  1.04e-04 ]
[24-11-05 14:35:19] 201   -97775.58 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  4.57e-05 ]
[24-11-05 14:35:20] 203   -45108.97 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  2.33e-05 ]
[24-11-05 14:35:21] 204    -68465.7 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  7.15e-07 ]
[24-11-05 14:35:21] 205   -16138.96 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  1.33e-05 ]
[24-11-05 14:35:23] 206   -17134.24 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  5.92e-06 ]
[24-11-05 14:35:24] 207    -11300.2 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.78e-06 ]
[24-11-05 14:35:26] 208   -11218.77 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.22e-06 ]
[24-11-05 14:35:27] 209   -11214.82 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:28] 210   -11214.82 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:30] 211   -11214.82 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:31] 213   -11214.82 [    11950.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:32] 214   -11211.92 [    11951.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:34] 215   -11207.23 [    11953.6   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:34] 216   -10703.71 [    12129.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:35] 217    -5296.25 [    17628.0   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:36] 218   -66484.59 [    26524.1   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:37] 219   -15813.84 [    21026.0   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:38] 220    -4663.41 [    15527.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:38] 221    -4447.66 [    16281.5   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:39] 222    -4447.32 [    16232.7   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:40] 223    -4448.69 [    16189.9   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:41] 224    -4447.32 [    16232.7   30941.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:42] 225    -4447.32 [    16232.7   30942.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:42] 226    -4447.31 [    16232.7   30944.2  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:43] 227    -4447.07 [    16232.7   31120.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:44] 228    -4433.25 [    16232.7   46395.9  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:45] 229     -4423.5 [    16232.7   71112.0  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:46] 230    -4422.74 [    16232.7   74205.7  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:46] 231    -4421.63 [    16232.7   79211.6  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:47] 232    -4416.82 [    16232.7  112155.4  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:48] 233     -4413.1 [    16232.7  165459.5  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:48] 234    -4412.53 [    16232.7  178303.5  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:49] 235    -4411.78 [    16232.7  199085.7  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:50] 236    -4410.05 [    16232.7  271314.4  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:50] 237    -4408.61 [    16232.7  388182.8  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:51] 238    -4408.29 [    16232.7  429181.3  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
[24-11-05 14:35:52] 239    -4407.89 [    16232.7  495518.2  897980.9    1540.1    3037.5   20489.1   32007.4  9.32e-06 ]
