[24-11-05 15:08:30] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 15:08:30] 0        pnames [         NA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 15:08:44] 26    -28613.39 [     8226.7   18242.6  479245.4    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:44] 27    -28613.79 [     8226.7   18144.0  479245.4    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:45] 28    -28613.39 [     8226.7   18242.6  479245.4    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:45] 29    -28613.37 [     8226.7   18242.6  479246.4    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:46] 30    -28613.33 [     8226.7   18242.6  479248.0    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:46] 31    -28609.58 [     8226.7   18242.6  479424.4    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:47] 32    -28251.88 [     8226.7   18242.6  498648.3    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:47] 33    -27647.17 [     8226.7   18242.6  557028.0    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:48] 34    -27598.56 [     8226.7   18242.6  651488.4    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:48] 35    -27518.32 [     8226.7   18242.6  608253.0    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:49] 36    -27533.98 [     8226.7   18242.6  588686.8    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:49] 37    -27531.98 [     8226.7   18242.6  624767.4    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:50] 38    -27518.24 [     8226.7   18242.6  606962.9    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:50] 39    -27518.31 [     8226.7   18242.6  605685.7    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:51] 40    -27518.24 [     8226.7   18242.6  606962.9    2729.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:51] 41     -27524.3 [     8226.7   18242.6  606962.9    2730.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:52] 42    -27508.45 [     8226.7   18242.6  606962.9    2727.6    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:52] 43     -26540.0 [     8226.7   18242.6  606962.9    2551.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:53] 44    -24203.39 [     8226.7   18242.6  606962.9    1763.6    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:54] 45    -24333.29 [     8226.7   18242.6  606962.9     489.2    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:54] 46    -23875.07 [     8226.7   18242.6  606962.9    1276.8    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:55] 47    -23923.02 [     8226.7   18242.6  606962.9     976.0    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:55] 48     -23871.9 [     8226.7   18242.6  606962.9    1201.7    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:56] 49    -23871.69 [     8226.7   18242.6  606962.9    1217.0    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:56] 50     -23871.9 [     8226.7   18242.6  606962.9    1232.1    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:57] 51    -23871.69 [     8226.7   18242.6  606962.9    1217.0    3029.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:57] 52     -23871.7 [     8226.7   18242.6  606962.9    1217.0    3030.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:58] 53    -23871.67 [     8226.7   18242.6  606962.9    1217.0    3027.9   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:59] 54    -23871.64 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:08:59] 55     -23871.7 [     8226.7   18242.6  606962.9    1217.0    3016.2   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:09:00] 56    -23871.65 [     8226.7   18242.6  606962.9    1217.0    3020.7   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:09:00] 57    -23871.65 [     8226.7   18242.6  606962.9    1217.0    3025.2   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:09:01] 58    -23871.64 [     8226.7   18242.6  606962.9    1217.0    3023.4   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:09:01] 59    -23871.64 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:09:02] 60    -23871.64 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:09:02] 61    -23871.64 [     8226.7   18242.6  606962.9    1217.0    3023.5   20802.1   32838.4  8.16e-06 ]
[24-11-05 15:09:03] 62    -23871.64 [     8226.7   18242.6  606962.9    1217.0    3023.5   20803.7   32838.4  8.16e-06 ]
[24-11-05 15:09:03] 63    -23871.64 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32838.4  8.16e-06 ]
[24-11-05 15:09:04] 64    -23871.65 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32839.4  8.16e-06 ]
[24-11-05 15:09:04] 65    -23871.64 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32836.8  8.16e-06 ]
[24-11-05 15:09:05] 66    -23871.45 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32728.9  8.16e-06 ]
[24-11-05 15:09:05] 67    -23871.95 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32554.4  8.16e-06 ]
[24-11-05 15:09:06] 68    -23871.53 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32662.3  8.16e-06 ]
[24-11-05 15:09:06] 69    -23871.48 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32770.1  8.16e-06 ]
[24-11-05 15:09:07] 70    -23871.45 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  8.16e-06 ]
[24-11-05 15:09:07] 71    -23871.45 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32731.1  8.16e-06 ]
[24-11-05 15:09:08] 72    -23871.45 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  8.16e-06 ]
[24-11-05 15:09:08] 87    -95549.56 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  5.05e-04 ]
[24-11-05 15:09:09] 88    -90573.62 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  2.57e-04 ]
[24-11-05 15:09:10] 89    -76287.48 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  1.03e-04 ]
[24-11-05 15:09:10] 90    -51514.84 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  4.44e-05 ]
[24-11-05 15:09:11] 92    -31730.96 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  2.20e-05 ]
[24-11-05 15:09:11] 94    -25044.15 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  1.34e-05 ]
[24-11-05 15:09:12] 95    -23890.21 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  8.06e-06 ]
[24-11-05 15:09:12] 96    -23785.17 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.36e-06 ]
[24-11-05 15:09:13] 97    -24018.69 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  1.09e-05 ]
[24-11-05 15:09:13] 98    -23782.29 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.15e-06 ]
[24-11-05 15:09:14] 99    -23782.27 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:14] 100   -23782.28 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.18e-06 ]
[24-11-05 15:09:15] 101   -23782.27 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.16e-06 ]
[24-11-05 15:09:15] 103   -23782.27 [     8226.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:16] 104   -23778.42 [     8227.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:16] 105   -23772.19 [     8229.4   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:17] 106   -23099.92 [     8405.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:17] 107   -18301.31 [    17433.1   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:18] 108  -298473.08 [    32039.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:19] 109    -66696.0 [    23012.3   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:19] 110   -11397.16 [    13985.0   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:20] 111   -11498.36 [    14354.4   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:20] 112    -11393.5 [    13925.7   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:21] 113    -11393.2 [    13868.8   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:22] 114   -11395.99 [    13812.3   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:22] 115    -11393.2 [    13868.8   18242.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:23] 116   -11392.42 [    13868.8   18243.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:23] 117   -11391.16 [    13868.8   18245.3  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:24] 118   -11256.29 [    13868.8   18421.6  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:24] 119    -8724.64 [    13868.8   23658.5  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:25] 120    -7521.73 [    13868.8   32131.8  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:26] 121    -7602.24 [    13868.8   30745.1  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:26] 122    -7586.61 [    13868.8   45842.0  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:27] 123    -7417.25 [    13868.8   37368.7  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:27] 124    -7451.04 [    13868.8   40605.2  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:28] 125    -7417.69 [    13868.8   37559.9  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:28] 126    -7417.04 [    13868.8   37036.1  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:29] 127     -7430.6 [    13868.8   35162.8  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:29] 128    -7417.24 [    13868.8   36848.1  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:30] 129    -7417.04 [    13868.8   37036.1  606962.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:31] 130    -7417.03 [    13868.8   37036.1  606963.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:31] 131    -7417.02 [    13868.8   37036.1  606965.5    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:32] 132    -7415.86 [    13868.8   37036.1  607141.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:32] 133    -7302.38 [    13868.8   37036.1  626365.7    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:33] 134     -7045.0 [    13868.8   37036.1  699909.7    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:33] 135    -6936.24 [    13868.8   37036.1  818906.3    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:34] 136     -6941.3 [    13868.8   37036.1  793440.9    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:35] 138    -6952.74 [    13868.8   37036.1  892450.3    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:35] 139    -6950.73 [    13868.8   37036.1  773453.7    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:36] 140    -6936.14 [    13868.8   37036.1  831093.7    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:36] 141    -6936.01 [    13868.8   37036.1  825769.7    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:37] 142    -6936.03 [    13868.8   37036.1  827957.8    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:37] 143    -6936.04 [    13868.8   37036.1  823581.7    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:38] 144    -6936.01 [    13868.8   37036.1  825769.7    1217.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:38] 145    -6934.23 [    13868.8   37036.1  825769.7    1218.0    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:39] 146    -6931.37 [    13868.8   37036.1  825769.7    1219.6    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:40] 147    -6678.51 [    13868.8   37036.1  825769.7    1395.9    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:40] 148     -6535.7 [    13868.8   37036.1  825769.7    1684.4    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:41] 149    -7154.88 [    13868.8   37036.1  825769.7    2151.1    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:41] 150     -6635.5 [    13868.8   37036.1  825769.7    1862.7    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:42] 151    -6548.34 [    13868.8   37036.1  825769.7    1574.2    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:42] 152    -6533.76 [    13868.8   37036.1  825769.7    1653.8    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:43] 153    -6533.78 [    13868.8   37036.1  825769.7    1658.2    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:44] 154    -6533.83 [    13868.8   37036.1  825769.7    1649.5    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:44] 155    -6533.76 [    13868.8   37036.1  825769.7    1653.8    3023.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:45] 156    -6533.92 [    13868.8   37036.1  825769.7    1653.8    3024.5   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:45] 157    -6533.52 [    13868.8   37036.1  825769.7    1653.8    3021.8   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:46] 158    -6530.63 [    13868.8   37036.1  825769.7    1653.8    2983.0   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:46] 159    -6537.69 [    13868.8   37036.1  825769.7    1653.8    2920.0   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:47] 160    -6531.64 [    13868.8   37036.1  825769.7    1653.8    2958.9   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:48] 161    -6531.06 [    13868.8   37036.1  825769.7    1653.8    2997.8   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:48] 162    -6530.63 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:49] 163    -6530.63 [    13868.8   37036.1  825769.7    1653.8    2981.9   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:49] 164    -6530.63 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:50] 165    -6530.63 [    13868.8   37036.1  825769.7    1653.8    2982.4   20802.1   32730.0  9.17e-06 ]
[24-11-05 15:09:50] 166    -6530.63 [    13868.8   37036.1  825769.7    1653.8    2982.4   20803.7   32730.0  9.17e-06 ]
[24-11-05 15:09:51] 167    -6530.63 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   32730.0  9.17e-06 ]
[24-11-05 15:09:52] 168     -6530.7 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   32731.0  9.17e-06 ]
[24-11-05 15:09:52] 169     -6530.5 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   32728.4  9.17e-06 ]
[24-11-05 15:09:53] 170    -6518.54 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   32552.0  9.17e-06 ]
[24-11-05 15:09:53] 171    -6497.64 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31824.4  9.17e-06 ]
[24-11-05 15:09:54] 172    -6570.07 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   30647.2  9.17e-06 ]
[24-11-05 15:09:54] 173    -6509.01 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31374.8  9.17e-06 ]
[24-11-05 15:09:55] 174    -6500.07 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   32102.4  9.17e-06 ]
[24-11-05 15:09:56] 175    -6497.55 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  9.17e-06 ]
[24-11-05 15:09:56] 176    -6497.55 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31861.3  9.17e-06 ]
[24-11-05 15:09:57] 177    -6497.56 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31878.5  9.17e-06 ]
[24-11-05 15:09:57] 178    -6497.55 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  9.17e-06 ]
[24-11-05 15:09:58] 193  -231901.82 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  5.06e-04 ]
[24-11-05 15:09:59] 194   -222880.6 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  2.58e-04 ]
[24-11-05 15:09:59] 195  -193166.31 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  1.04e-04 ]
[24-11-05 15:10:00] 196  -127362.77 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  4.54e-05 ]
[24-11-05 15:10:00] 198   -53709.35 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  2.30e-05 ]
[24-11-05 15:10:01] 199   -71474.94 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  4.23e-07 ]
[24-11-05 15:10:02] 200   -12488.07 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  1.25e-05 ]
[24-11-05 15:10:02] 201   -14870.87 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  5.14e-06 ]
[24-11-05 15:10:03] 202    -6484.09 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  9.15e-06 ]
[24-11-05 15:10:03] 203    -6389.22 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.55e-06 ]
[24-11-05 15:10:04] 204    -7592.61 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  7.24e-06 ]
[24-11-05 15:10:04] 205    -6378.42 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:05] 206    -6378.42 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:06] 207    -6378.44 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9   8.7e-06 ]
[24-11-05 15:10:06] 209    -6378.42 [    13868.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:07] 210     -6376.3 [    13869.8   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:07] 211    -6372.86 [    13871.4   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:08] 212    -6008.23 [    14047.7   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:08] 213    -3141.73 [    17434.7   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:09] 214   -21172.55 [    22915.0   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:09] 215    -6165.41 [    19528.0   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:10] 216    -3229.04 [    16141.0   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:11] 217    -3011.31 [    16863.5   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:11] 218    -3011.34 [    16893.4   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:12] 219    -3012.01 [    16833.5   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:12] 220    -3011.31 [    16863.5   37036.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:13] 221    -3011.28 [    16863.5   37037.1  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:14] 222    -3011.24 [    16863.5   37038.7  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:14] 223     -3006.8 [    16863.5   37215.0  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:15] 224    -2791.67 [    16863.5   50233.5  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:15] 225     -2651.6 [    16863.5   71297.8  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:16] 226    -2647.87 [    16863.5   72240.0  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:16] 227    -2642.11 [    16863.5   73764.6  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:17] 228    -2580.81 [    16863.5   98503.7  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:17] 229    -2538.83 [    16863.5  138532.4  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:18] 230    -2536.45 [    16863.5  142292.9  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:19] 231    -2532.93 [    16863.5  148377.4  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:19] 232    -2514.69 [    16863.5  196603.7  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
[24-11-05 15:10:20] 233    -2501.43 [    16863.5  274635.5  825769.7    1653.8    2982.4   20801.1   31869.9  8.69e-06 ]
