[24-11-01 12:13:01] fitting objective_H2 to data for demes ['KhomaniSan', 'Yoruba']
[24-11-01 12:13:01] 0        pnames [        NA1       TA1        NK        NY ]
[24-11-01 12:13:01] 0            p0 [    30458.4  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:01] 1       -1320.5 [    30458.4  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:02] 2       -1320.5 [    30458.4  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:02] 3      -1320.58 [    30459.4  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:02] 4      -1320.37 [    30456.8  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:02] 5      -1307.16 [    30280.4  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:02] 6      -1243.18 [    28220.8  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:03] 7       -1612.3 [    24888.3  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:03] 8      -1303.28 [    26947.9  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:03] 9       -1246.5 [    29007.5  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:03] 10     -1241.08 [    28529.7  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:03] 11     -1241.08 [    28510.4  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:03] 12      -1241.1 [    28490.9  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:04] 13     -1241.08 [    28510.4  132081.2   21134.0   27986.7 ]
[24-11-01 12:13:04] 14     -1241.06 [    28510.4  132082.2   21134.0   27986.7 ]
[24-11-01 12:13:04] 15     -1241.03 [    28510.4  132083.8   21134.0   27986.7 ]
[24-11-01 12:13:04] 16     -1237.65 [    28510.4  132260.2   21134.0   27986.7 ]
[24-11-01 12:13:04] 17      -942.74 [    28510.4  151484.0   21134.0   27986.7 ]
[24-11-01 12:13:04] 18      -781.05 [    28510.4  180475.1   21134.0   27986.7 ]
[24-11-01 12:13:05] 19     -1265.72 [    28510.4  227383.6   21134.0   27986.7 ]
[24-11-01 12:13:05] 20      -855.53 [    28510.4  198392.6   21134.0   27986.7 ]
[24-11-01 12:13:05] 21      -802.07 [    28510.4  169401.5   21134.0   27986.7 ]
[24-11-01 12:13:05] 22      -780.86 [    28510.4  179481.9   21134.0   27986.7 ]
[24-11-01 12:13:05] 23       -780.9 [    28510.4  179955.9   21134.0   27986.7 ]
[24-11-01 12:13:06] 24      -780.92 [    28510.4  179007.9   21134.0   27986.7 ]
[24-11-01 12:13:06] 25      -780.86 [    28510.4  179481.9   21134.0   27986.7 ]
[24-11-01 12:13:06] 26      -780.77 [    28510.4  179481.9   21135.0   27986.7 ]
[24-11-01 12:13:06] 27      -780.63 [    28510.4  179481.9   21136.6   27986.7 ]
[24-11-01 12:13:06] 28      -765.13 [    28510.4  179481.9   21312.9   27986.7 ]
[24-11-01 12:13:06] 29      -593.87 [    28510.4  179481.9   24604.9   27986.7 ]
[24-11-01 12:13:07] 30      -590.52 [    28510.4  179481.9   29931.4   27986.7 ]
[24-11-01 12:13:07] 31      -564.99 [    28510.4  179481.9   27320.8   27986.7 ]
[24-11-01 12:13:07] 32      -567.65 [    28510.4  179481.9   26283.4   27986.7 ]
[24-11-01 12:13:07] 33      -570.02 [    28510.4  179481.9   28317.9   27986.7 ]
[24-11-01 12:13:07] 34      -564.83 [    28510.4  179481.9   27145.2   27986.7 ]
[24-11-01 12:13:07] 35      -564.83 [    28510.4  179481.9   27085.1   27986.7 ]
[24-11-01 12:13:08] 36      -564.86 [    28510.4  179481.9   27025.6   27986.7 ]
[24-11-01 12:13:08] 37      -564.83 [    28510.4  179481.9   27085.1   27986.7 ]
[24-11-01 12:13:08] 38      -564.88 [    28510.4  179481.9   27085.1   27987.7 ]
[24-11-01 12:13:08] 39      -564.75 [    28510.4  179481.9   27085.1   27985.1 ]
[24-11-01 12:13:08] 40      -556.56 [    28510.4  179481.9   27085.1   27808.8 ]
[24-11-01 12:13:09] 41      -510.54 [    28510.4  179481.9   27085.1   25059.0 ]
[24-11-01 12:13:09] 42     -1003.98 [    28510.4  179481.9   27085.1   20609.7 ]
[24-11-01 12:13:09] 43      -589.15 [    28510.4  179481.9   27085.1   23359.5 ]
[24-11-01 12:13:09] 44       -507.5 [    28510.4  179481.9   27085.1   26109.3 ]
[24-11-01 12:13:09] 45      -505.19 [    28510.4  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:09] 46      -505.19 [    28510.4  179481.9   27085.1   25699.1 ]
[24-11-01 12:13:10] 47       -505.2 [    28510.4  179481.9   27085.1   25652.9 ]
[24-11-01 12:13:10] 48     -1804.37 [    26562.4  226882.6   33036.2   23365.3 ]
[24-11-01 12:13:10] 49      -505.19 [    28510.4  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:10] 50      -505.29 [    28511.4  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:10] 51      -505.04 [    28508.8  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:10] 52      -489.06 [    28332.4  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:11] 53       -402.7 [    25949.4  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:11] 54     -1004.23 [    22093.6  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:11] 55      -500.63 [    24476.6  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:11] 56      -404.53 [    26859.6  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:11] 57      -398.23 [    26369.5  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:11] 58      -398.23 [    26348.1  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:12] 59      -398.25 [    26390.9  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:12] 60      -398.23 [    26369.5  179481.9   27085.1   25676.0 ]
[24-11-01 12:13:12] 61      -398.23 [    26369.5  179482.9   27085.1   25676.0 ]
[24-11-01 12:13:12] 62      -398.22 [    26369.5  179480.3   27085.1   25676.0 ]
[24-11-01 12:13:12] 63      -398.21 [    26369.5  179303.9   27085.1   25676.0 ]
[24-11-01 12:13:12] 64       -398.2 [    26369.5  179169.4   27085.1   25676.0 ]
[24-11-01 12:13:13] 65      -398.21 [    26369.5  178951.8   27085.1   25676.0 ]
[24-11-01 12:13:13] 66       -398.2 [    26369.5  179086.3   27085.1   25676.0 ]
[24-11-01 12:13:13] 67       -398.2 [    26369.5  179220.8   27085.1   25676.0 ]
[24-11-01 12:13:13] 68       -398.2 [    26369.5  179166.3   27085.1   25676.0 ]
[24-11-01 12:13:13] 69       -398.2 [    26369.5  179172.5   27085.1   25676.0 ]
[24-11-01 12:13:14] 70       -398.2 [    26369.5  179169.4   27085.1   25676.0 ]
[24-11-01 12:13:14] 71       -398.2 [    26369.5  179169.4   27086.1   25676.0 ]
[24-11-01 12:13:14] 72       -398.2 [    26369.5  179169.4   27087.7   25676.0 ]
[24-11-01 12:13:14] 73       -398.0 [    26369.5  179169.4   27264.1   25676.0 ]
[24-11-01 12:13:14] 74      -397.99 [    26369.5  179169.4   27327.2   25676.0 ]
[24-11-01 12:13:15] 75      -398.02 [    26369.5  179169.4   27429.4   25676.0 ]
[24-11-01 12:13:15] 76      -397.99 [    26369.5  179169.4   27366.2   25676.0 ]
[24-11-01 12:13:15] 77      -397.99 [    26369.5  179169.4   27303.1   25676.0 ]
[24-11-01 12:13:15] 78      -397.99 [    26369.5  179169.4   27330.2   25676.0 ]
[24-11-01 12:13:15] 79      -397.99 [    26369.5  179169.4   27332.7   25676.0 ]
[24-11-01 12:13:15] 80      -397.99 [    26369.5  179169.4   27330.2   25676.0 ]
[24-11-01 12:13:16] 81      -397.99 [    26369.5  179169.4   27330.2   25677.0 ]
[24-11-01 12:13:16] 82      -397.99 [    26369.5  179169.4   27330.2   25678.7 ]
[24-11-01 12:13:16] 83      -397.98 [    26369.5  179169.4   27330.2   25695.8 ]
[24-11-01 12:13:16] 84      -397.99 [    26369.5  179169.4   27330.2   25723.7 ]
[24-11-01 12:13:16] 85      -397.99 [    26369.5  179169.4   27330.2   25706.5 ]
[24-11-01 12:13:17] 86      -397.98 [    26369.5  179169.4   27330.2   25689.3 ]
[24-11-01 12:13:17] 87      -397.98 [    26369.5  179169.4   27330.2   25696.0 ]
[24-11-01 12:13:17] 88      -397.98 [    26369.5  179169.4   27330.2   25695.7 ]
[24-11-01 12:13:17] 89      -526.53 [    24228.6  178856.9   27575.4   25715.7 ]
[24-11-01 12:13:17] 90      -397.98 [    26369.5  179169.4   27330.2   25695.8 ]
[24-11-01 12:13:17] 91      -397.99 [    26370.5  179169.4   27330.2   25695.8 ]
[24-11-01 12:13:18] 92      -397.98 [    26367.9  179169.4   27330.2   25695.8 ]
[24-11-01 12:13:18] 93      -397.96 [    26337.4  179169.4   27330.2   25695.8 ]
[24-11-01 12:13:18] 94      -398.02 [    26288.1  179169.4   27330.2   25695.8 ]
[24-11-01 12:13:18] 95      -397.97 [    26318.6  179169.4   27330.2   25695.8 ]
[24-11-01 12:13:18] 96      -397.96 [    26349.0  179169.4   27330.2   25695.8 ]
[24-11-01 12:13:18] 97      -397.96 [    26337.7  179169.4   27330.2   25695.8 ]
[24-11-01 12:13:19] 98      -397.96 [    26337.1  179169.4   27330.2   25695.8 ]
[24-11-01 12:13:19] 99      -397.96 [    26337.4  179169.4   27330.2   25695.8 ]
[24-11-01 12:13:19] 100     -397.96 [    26337.4  179170.4   27330.2   25695.8 ]
[24-11-01 12:13:19] 101     -397.96 [    26337.4  179172.0   27330.2   25695.8 ]
[24-11-01 12:13:19] 102     -397.95 [    26337.4  179296.8   27330.2   25695.8 ]
[24-11-01 12:13:20] 103     -397.96 [    26337.4  179498.7   27330.2   25695.8 ]
[24-11-01 12:13:20] 104     -397.96 [    26337.4  179373.9   27330.2   25695.8 ]
[24-11-01 12:13:20] 105     -397.95 [    26337.4  179249.1   27330.2   25695.8 ]
